Lautier,J	2596	1999.06.16	D46	Sigeman & Co					43	1/2-1/2	8	Malmoe SWE		Agrest,E	2533		twic241.pgn	D45
DeFirmian,N	2610	1999.06.16	A45	Sigeman & Co					38	1-0	8	Malmoe SWE		Hall,Je	2486		twic241.pgn	A45
Akesson,R	2530	1999.06.16	B43	Sigeman & Co					77	1-0	8	Malmoe SWE		Hector,J	2542		twic241.pgn	B43
Gelfand,B	2691	1999.06.16	A29	Sigeman & Co					29	1/2-1/2	8	Malmoe SWE		Karlsson,L	2470		twic241.pgn	A20
Movsesian,S	2650	1999.06.16	B48	Sigeman & Co					71	0-1	8	Malmoe SWE		Timman,J	2670		twic241.pgn	B48
Karlsson,L	2470	1999.06.17	B75	Sigeman & Co					55	0-1	9	Malmoe SWE		DeFirmian,N	2610		twic241.pgn	B75
Hall,Je	2486	1999.06.17	A33	Sigeman & Co					19	1/2-1/2	9	Malmoe SWE		Akesson,R	2530		twic241.pgn	A33
Timman,J	2670	1999.06.17	A35	Sigeman & Co					90	1/2-1/2	9	Malmoe SWE		Gelfand,B	2691		twic241.pgn	A35
Hector,J	2542	1999.06.17	D18	Sigeman & Co					48	1-0	9	Malmoe SWE		Lautier,J	2596		twic241.pgn	D19
Agrest,E	2533	1999.06.17	B40	Sigeman & Co					40	1/2-1/2	9	Malmoe SWE		Movsesian,S	2650		twic241.pgn	B40
Zvjaginsev,V	2658	1999.06.15	A34	13th Vidmar mem					156	1/2-1/2	3	Portoroz SLO		Pavasovic,D	2502		twic241.pgn	B40
Stohl,I	2573	1999.06.15	A36	13th Vidmar mem					83	1/2-1/2	3	Portoroz SLO		Aronian,L	2502		twic241.pgn	A36
Kozul,Z	2585	1999.06.15	E95	13th Vidmar mem					116	1-0	3	Portoroz SLO		Beliavsky,A	2650		twic241.pgn	E95
Kozul,Z	2585	1999.06.16	E92	13th Vidmar mem					67	0-1	4	Portoroz SLO		Zvjaginsev,V	2658		twic241.pgn	E92
Beliavsky,A	2650	1999.06.16	E15	13th Vidmar mem					29	1/2-1/2	4	Portoroz SLO		Stohl,I	2573		twic241.pgn	E15
Aronian,L	2502	1999.06.16	B22	13th Vidmar mem					45	1/2-1/2	4	Portoroz SLO		Pavasovic,D	2502		twic241.pgn	B22
Zvjaginsev,V	2658	1999.06.17	A04	13th Vidmar mem					103	1/2-1/2	5	Portoroz SLO		Aronian,L	2502		twic241.pgn	A04
Pavasovic,D	2502	1999.06.17	D30	13th Vidmar mem					84	1-0	5	Portoroz SLO		Beliavsky,A	2650		twic241.pgn	A13
