Anand,V	2781	1999.06.11	E04	Advanced Chess Match					84	0-1	1	Leon ESP		Karpov,An	2710		twic240.pgn	E04
Karpov,An	2710	1999.06.11	E15	Advanced Chess Match					34	1/2-1/2	2	Leon ESP		Anand,V	2781		twic240.pgn	E15
Anand,V	2781	1999.06.12	E15	Advanced Chess Match					68	0-1	3	Leon ESP		Karpov,An	2710		twic240.pgn	E15
Karpov,An	2710	1999.06.12	C43	Advanced Chess Match					113	1/2-1/2	4	Leon ESP		Anand,V	2781		twic240.pgn	C43
Anand,V	2781	1999.06.13	E15	Advanced Chess Match					90	0-1	5	Leon ESP		Karpov,An	2710		twic240.pgn	E15
Karpov,An	2710	1999.06.13	C43	Advanced Chess Match					110	1-0	6	Leon ESP		Anand,V	2781		twic240.pgn	C43
Lautier,J	2596	1999.06.08	B93	Sigeman & Co					48	1/2-1/2	1	Malmoe SWE		Hall,Je	2486		twic240.pgn	B93
DeFirmian,N	2610	1999.06.08	E32	Sigeman & Co					47	1/2-1/2	1	Malmoe SWE		Gelfand,B	2691		twic240.pgn	E32
Akesson,R	2530	1999.06.08	A30	Sigeman & Co					70	1/2-1/2	1	Malmoe SWE		Karlsson,L	2470		twic240.pgn	A05
Movsesian,S	2650	1999.06.08	B43	Sigeman & Co					87	0-1	1	Malmoe SWE		Hector,J	2542		twic240.pgn	B43
Timman,J	2670	1999.06.08	A33	Sigeman & Co					117	1/2-1/2	1	Malmoe SWE		Agrest,E	2533		twic240.pgn	A33
Gelfand,B	2691	1999.06.09	D48	Sigeman & Co					51	0-1	2	Malmoe SWE		Akesson,R	2530		twic240.pgn	D47
Hall,Je	2486	1999.06.09	B56	Sigeman & Co					76	1-0	2	Malmoe SWE		Movsesian,S	2650		twic240.pgn	B56
Karlsson,L	2470	1999.06.09	A81	Sigeman & Co					80	1-0	2	Malmoe SWE		Lautier,J	2596		twic240.pgn	A81
DeFirmian,N	2610	1999.06.09	B90	Sigeman & Co					81	0-1	2	Malmoe SWE		Timman,J	2670		twic240.pgn	B90
Hector,J	2542	1999.06.09	A00	Sigeman & Co					150	1-0	2	Malmoe SWE		Agrest,E	2533		twic240.pgn	D45
Agrest,E	2533	1999.06.10	B93	Sigeman & Co					49	1/2-1/2	3	Malmoe SWE		Hall,Je	2486		twic240.pgn	B93
Lautier,J	2596	1999.06.10	D45	Sigeman & Co					52	1-0	3	Malmoe SWE		Gelfand,B	2691		twic240.pgn	D45
Movsesian,S	2650	1999.06.10	A37	Sigeman & Co					64	1/2-1/2	3	Malmoe SWE		Karlsson,L	2470		twic240.pgn	A30
Timman,J	2670	1999.06.10	C16	Sigeman & Co					105	0-1	3	Malmoe SWE		Hector,J	2542		twic240.pgn	C16
Akesson,R	2530	1999.06.10	B43	Sigeman & Co					82	1-0	3	Malmoe SWE		DeFirmian,N	2610		twic240.pgn	B43
Gelfand,B	2691	1999.06.11	B90	Sigeman & Co					81	0-1	4	Malmoe SWE		Movsesian,S	2650		twic240.pgn	B90
DeFirmian,N	2610	1999.06.11	E12	Sigeman & Co					50	1/2-1/2	4	Malmoe SWE		Lautier,J	2596		twic240.pgn	E12
Akesson,R	2530	1999.06.11	B54	Sigeman & Co					56	1-0	4	Malmoe SWE		Timman,J	2670		twic240.pgn	B43
Hall,Je	2486	1999.06.11	C10	Sigeman & Co					83	0-1	4	Malmoe SWE		Hector,J	2542		twic240.pgn	C10
Karlsson,L	2470	1999.06.11	B38	Sigeman & Co					150	1-0	4	Malmoe SWE		Agrest,E	2533		twic240.pgn	B38
Hector,J	2542	1999.06.12	A07	Sigeman & Co					32	1/2-1/2	5	Malmoe SWE		Karlsson,L	2470		twic240.pgn	A07
Lautier,J	2596	1999.06.12	D45	Sigeman & Co					59	1/2-1/2	5	Malmoe SWE		Akesson,R	2530		twic240.pgn	D45
Movsesian,S	2650	1999.06.12	B80	Sigeman & Co					75	1/2-1/2	5	Malmoe SWE		DeFirmian,N	2610		twic240.pgn	B40
Agrest,E	2533	1999.06.12	E81	Sigeman & Co					88	1-0	5	Malmoe SWE		Gelfand,B	2691		twic240.pgn	B00
Timman,J	2670	1999.06.12	A45	Sigeman & Co					102	0-1	5	Malmoe SWE		Hall,Je	2486		twic240.pgn	A45
DeFirmian,N	2610	1999.06.14	A33	Sigeman & Co					66	1/2-1/2	6	Malmoe SWE		Agrest,E	2533		twic240.pgn	A33
Gelfand,B	2691	1999.06.14	B96	Sigeman & Co					31	1/2-1/2	6	Malmoe SWE		Hector,J	2542		twic240.pgn	B96
Akesson,R	2530	1999.06.14	B90	Sigeman & Co					52	1-0	6	Malmoe SWE		Movsesian,S	2650		twic240.pgn	B90
Lautier,J	2596	1999.06.14	D30	Sigeman & Co					111	1/2-1/2	6	Malmoe SWE		Timman,J	2670		twic240.pgn	D11
Karlsson,L	2470	1999.06.14	C18	Sigeman & Co					100	1/2-1/2	6	Malmoe SWE		Hall,Je	2486		twic240.pgn	C19
Hector,J	2542	1999.06.15	C84	Sigeman & Co					69	1-0	7	Malmoe SWE		DeFirmian,N	2610		twic240.pgn	C78
Agrest,E	2533	1999.06.15	E15	Sigeman & Co					117	0-1	7	Malmoe SWE		Akesson,R	2530		twic240.pgn	E15
Hall,Je	2486	1999.06.15	A77	Sigeman & Co					79	1-0	7	Malmoe SWE		Gelfand,B	2691		twic240.pgn	A77
Timman,J	2670	1999.06.15	A05	Sigeman & Co					50	1/2-1/2	7	Malmoe SWE		Karlsson,L	2470		twic240.pgn	A05
Movsesian,S	2650	1999.06.15	B85	Sigeman & Co					180	1/2-1/2	7	Malmoe SWE		Lautier,J	2596		twic240.pgn	B47
Kozul,Z	2585	1999.06.13	B31	13th Vidmar mem					45	0-1	1	Portoroz SLO		Pavasovic,D	2502		twic240.pgn	B31
Beliavsky,A	2650	1999.06.13	A07	13th Vidmar mem					85	0-1	1	Portoroz SLO		Aronian,L	2502		twic240.pgn	A07
Zvjaginsev,V	2658	1999.06.13	D37	13th Vidmar mem					109	0-1	1	Portoroz SLO		Stohl,I	2573		twic240.pgn	D37
Beliavsky,A	2650	1999.06.14	C21	13th Vidmar mem					38	1/2-1/2	2	Portoroz SLO		Zvjaginsev,V	2658		twic240.pgn	C21
Aronian,L	2502	1999.06.14	A55	13th Vidmar mem					56	1-0	2	Portoroz SLO		Kozul,Z	2585		twic240.pgn	A46
Pavasovic,D	2502	1999.06.14	D43	13th Vidmar mem					52	1-0	2	Portoroz SLO		Stohl,I	2573		twic240.pgn	D43
Janssen,R	2445	1999.06.08	B11	ch-NED					62	1-0	9	Rotterdam NED		Van der Wiel,J	2526		twic240.pgn	B11
Van Wely,L	2632	1999.06.08	D75	ch-NED					137	0-1	9	Rotterdam NED		Cifuentes Parada,R	2529		twic240.pgn	D75
Nijboer,F	2515	1999.06.08	E92	ch-NED					82	1-0	9	Rotterdam NED		Sokolov,I	2624		twic240.pgn	E92
Van den Doel,E	2535	1999.06.08	C68	ch-NED					125	1/2-1/2	9	Rotterdam NED		Reinderman,D	2541		twic240.pgn	C69
Nikolic,Pr	2633	1999.06.08	E12	ch-NED					84	0-1	9	Rotterdam NED		Peng Zhaoqin	2452		twic240.pgn	E12
Piket,Je	2619	1999.06.08	D13	ch-NED					55	0-1	9	Rotterdam NED		Van der Sterren,P	2535		twic240.pgn	A15
Van der Sterren,P	2535	1999.06.09	C95	ch-NED					129	1/2-1/2	10	Rotterdam NED		Van den Doel,E	2535		twic240.pgn	C95
