Caruana,F	2819	2019.04.28	B31	GRENKE Chess Classic 2019		2019.04.20			101	0-1	8.2	Karlsruhe/Baden Baden GER		Meier,Geo	2628		twic1277.pgn	B31
Carlsen,M	2845	2019.04.28	B30	GRENKE Chess Classic 2019		2019.04.20			65	0-1	8.3	Karlsruhe/Baden Baden GER		Svidler,P	2735		twic1277.pgn	B30
Keymer,Vincent	2516	2019.04.28	B22	GRENKE Chess Classic 2019		2019.04.20			96	1-0	8.4	Karlsruhe/Baden Baden GER		Vachier Lagrave,M	2773		twic1277.pgn	B22
Anand,V	2774	2019.04.28	C65	GRENKE Chess Classic 2019		2019.04.20			64	1/2-1/2	8.5	Karlsruhe/Baden Baden GER		Aronian,L	2763		twic1277.pgn	C65
Meier,Geo	2628	2019.04.29	A10	GRENKE Chess Classic 2019		2019.04.20			78	1-0	9.1	Karlsruhe/Baden Baden GER		Naiditsch,A	2695		twic1277.pgn	A10
Aronian,L	2763	2019.04.29	C89	GRENKE Chess Classic 2019		2019.04.20			85	1/2-1/2	9.2	Karlsruhe/Baden Baden GER		Caruana,F	2819		twic1277.pgn	C89
Vachier Lagrave,M	2773	2019.04.29	A37	GRENKE Chess Classic 2019		2019.04.20			84	1-0	9.3	Karlsruhe/Baden Baden GER		Carlsen,M	2845		twic1277.pgn	A37
Vallejo Pons,F	2693	2019.04.29	A61	GRENKE Chess Classic 2019		2019.04.20			71	0-1	9.4	Karlsruhe/Baden Baden GER		Keymer,Vincent	2516		twic1277.pgn	A70
Svidler,P	2735	2019.04.29	C84	GRENKE Chess Classic 2019		2019.04.20			73	1/2-1/2	9.5	Karlsruhe/Baden Baden GER		Anand,V	2774		twic1277.pgn	C84
Ding Liren	2809	2019.04.23	C47	3rd Du Te Cup 2019		2019.04.17			85	1/2-1/2	6.1	Shenzhen CHN		Rapport,R	2726		twic1277.pgn	C47
Jakovenko,D	2719	2019.04.23	C67	3rd Du Te Cup 2019		2019.04.17			86	1-0	6.2	Shenzhen CHN		Harikrishna,P	2723		twic1277.pgn	C67
Yu Yangyi	2751	2019.04.23	A06	3rd Du Te Cup 2019		2019.04.17			203	1-0	6.3	Shenzhen CHN		Giri,A	2797		twic1277.pgn	A06
Giri,A	2797	2019.04.24	B51	3rd Du Te Cup 2019		2019.04.17			130	1/2-1/2	7.1	Shenzhen CHN		Harikrishna,P	2723		twic1277.pgn	B51
Yu Yangyi	2751	2019.04.24	A29	3rd Du Te Cup 2019		2019.04.17			71	1/2-1/2	7.2	Shenzhen CHN		Ding Liren	2809		twic1277.pgn	A29
Rapport,R	2726	2019.04.24	E00	3rd Du Te Cup 2019		2019.04.17			72	1/2-1/2	7.3	Shenzhen CHN		Jakovenko,D	2719		twic1277.pgn	E00
Jakovenko,D	2719	2019.04.25	D37	3rd Du Te Cup 2019		2019.04.17			147	1/2-1/2	8.1	Shenzhen CHN		Yu Yangyi	2751		twic1277.pgn	D37
Ding Liren	2809	2019.04.25	C53	3rd Du Te Cup 2019		2019.04.17			85	1/2-1/2	8.2	Shenzhen CHN		Giri,A	2797		twic1277.pgn	C53
Harikrishna,P	2723	2019.04.25	A05	3rd Du Te Cup 2019		2019.04.17			134	1-0	8.3	Shenzhen CHN		Rapport,R	2726		twic1277.pgn	A05
Yu Yangyi	2751	2019.04.26	C42	3rd Du Te Cup 2019		2019.04.17			112	1-0	9.1	Shenzhen CHN		Harikrishna,P	2723		twic1277.pgn	C42
Ding Liren	2809	2019.04.26	B51	3rd Du Te Cup 2019		2019.04.17			83	1/2-1/2	9.2	Shenzhen CHN		Jakovenko,D	2719		twic1277.pgn	B51
Giri,A	2797	2019.04.26	A14	3rd Du Te Cup 2019		2019.04.17			62	1/2-1/2	9.3	Shenzhen CHN		Rapport,R	2726		twic1277.pgn	A14
Harikrishna,P	2723	2019.04.27	A29	3rd Du Te Cup 2019		2019.04.17			143	1-0	10.1	Shenzhen CHN		Ding Liren	2809		twic1277.pgn	A29
Rapport,R	2726	2019.04.27	C07	3rd Du Te Cup 2019		2019.04.17			148	1/2-1/2	10.2	Shenzhen CHN		Yu Yangyi	2751		twic1277.pgn	C07
Jakovenko,D	2719	2019.04.27	E06	3rd Du Te Cup 2019		2019.04.17			192	1-0	10.3	Shenzhen CHN		Giri,A	2797		twic1277.pgn	E06
Idani,P	2590	2019.04.23	C67	2nd Longtou Cup 2019		2019.04.16			67	0-1	7.1	Qinhuangdao CHN		Dai,Changren	2472		twic1277.pgn	C67
Antipov,M2	2605	2019.04.23	D15	2nd Longtou Cup 2019		2019.04.16			62	1-0	7.2	Qinhuangdao CHN		Wang Hao	2726		twic1277.pgn	D15
Zvjaginsev,V	2641	2019.04.23	A34	2nd Longtou Cup 2019		2019.04.16			45	1/2-1/2	7.3	Qinhuangdao CHN		Oparin,G	2624		twic1277.pgn	A34
Oleksiyenko,Mykhaylo	2598	2019.04.23	E73	2nd Longtou Cup 2019		2019.04.16			187	1/2-1/2	7.4	Qinhuangdao CHN		Yilmaz,M	2631		twic1277.pgn	E73
Lu Shanglei	2625	2019.04.23	B40	2nd Longtou Cup 2019		2019.04.16			29	1/2-1/2	7.5	Qinhuangdao CHN		Chen,Qi b	2424		twic1277.pgn	B40
Karthik,V4	2505	2019.04.23	B38	2nd Longtou Cup 2019		2019.04.16			68	1-0	7.6	Qinhuangdao CHN		Can,E	2599		twic1277.pgn	B38
Xu,Yinglun	2532	2019.04.23	D37	2nd Longtou Cup 2019		2019.04.16			95	0-1	7.7	Qinhuangdao CHN		Fang,Yuxiang	2472		twic1277.pgn	D37
Zou,Chen	2397	2019.04.23	B90	2nd Longtou Cup 2019		2019.04.16			91	0-1	7.8	Qinhuangdao CHN		Huang,Renjie	2338		twic1277.pgn	B90
Wu Wenjin	2345	2019.04.23	C65	2nd Longtou Cup 2019		2019.04.16			91	0-1	7.9	Qinhuangdao CHN		Peng,Hongchi	2347		twic1277.pgn	C65
Liu,Zexu	2098	2019.04.23	A05	2nd Longtou Cup 2019		2019.04.16			84	1-0	7.10	Qinhuangdao CHN		Peng,Xiongjian	2459		twic1277.pgn	A05
Zhang,Ziji	2414	2019.04.23	E20	2nd Longtou Cup 2019		2019.04.16			79	1/2-1/2	7.11	Qinhuangdao CHN		Ma,Lin	2167		twic1277.pgn	E20
Chu Wei Chao	2387	2019.04.23	B14	2nd Longtou Cup 2019		2019.04.16			73	1/2-1/2	7.12	Qinhuangdao CHN		Sarukhanyan,Samvel	2038		twic1277.pgn	B14
Hu,Yu A.	2051	2019.04.23	B53	2nd Longtou Cup 2019		2019.04.16			90	1-0	7.13	Qinhuangdao CHN		Zhao,Chenxi	2367		twic1277.pgn	B53
Nie,Xinyang	2346	2019.04.23	D31	2nd Longtou Cup 2019		2019.04.16			82	1-0	7.14	Qinhuangdao CHN		Li,Haoyu B.	2095		twic1277.pgn	D31
Li,Yunshan	2191	2019.04.23	A05	2nd Longtou Cup 2019		2019.04.16			53	0-1	7.15	Qinhuangdao CHN		Sun,Chao	2063		twic1277.pgn	A05
Zhang,Lanlin	2192	2019.04.23	D04	2nd Longtou Cup 2019		2019.04.16			58	1-0	7.16	Qinhuangdao CHN		Tuvsanaa,N	2212		twic1277.pgn	D04
Mikhalev,D	2360	2019.04.23	A56	2nd Longtou Cup 2019		2019.04.16			154	1-0	7.17	Qinhuangdao CHN		Zhang,Xiao	2141		twic1277.pgn	A56
Otgonjargal,S	2162	2019.04.23	A41	2nd Longtou Cup 2019		2019.04.16			91	0-1	7.18	Qinhuangdao CHN		Kirienko,Vladimir	2100		twic1277.pgn	A41
Ankhchimeg,B	2120	2019.04.23	A88	2nd Longtou Cup 2019		2019.04.16			90	1-0	7.19	Qinhuangdao CHN		Li,Guohao	2098		twic1277.pgn	A88
Buynitskiy,Daniil	2095	2019.04.23	B90	2nd Longtou Cup 2019		2019.04.16			82	0-1	7.20	Qinhuangdao CHN		Bai,Xue	2103		twic1277.pgn	B90
Khvostikov,S	2192	2019.04.23	C44	2nd Longtou Cup 2019		2019.04.16			84	1-0	7.21	Qinhuangdao CHN		Gu,T	2201		twic1277.pgn	C44
Elgendy,H	2049	2019.04.23	B38	2nd Longtou Cup 2019		2019.04.16			88	1-0	7.22	Qinhuangdao CHN		Chen,KaiLin	2073		twic1277.pgn	B38
Can,E	2599	2019.04.24	B51	2nd Longtou Cup 2019		2019.04.16			128	1-0	8.1	Qinhuangdao CHN		Idani,P	2590		twic1277.pgn	B51
Wang Hao	2726	2019.04.24	D47	2nd Longtou Cup 2019		2019.04.16			81	0-1	8.2	Qinhuangdao CHN		Xu,Yinglun	2532		twic1277.pgn	D47
Yilmaz,M	2631	2019.04.24	A06	2nd Longtou Cup 2019		2019.04.16			44	1/2-1/2	8.3	Qinhuangdao CHN		Zvjaginsev,V	2641		twic1277.pgn	A06
Dai,Changren	2472	2019.04.24	C91	2nd Longtou Cup 2019		2019.04.16			66	1-0	8.4	Qinhuangdao CHN		Lu Shanglei	2625		twic1277.pgn	C91
Oparin,G	2624	2019.04.24	C95	2nd Longtou Cup 2019		2019.04.16			99	1/2-1/2	8.5	Qinhuangdao CHN		Oleksiyenko,Mykhaylo	2598		twic1277.pgn	C95
Chen,Qi b	2424	2019.04.24	E06	2nd Longtou Cup 2019		2019.04.16			64	1/2-1/2	8.6	Qinhuangdao CHN		Antipov,M2	2605		twic1277.pgn	E06
Zou,Chen	2397	2019.04.24	A43	2nd Longtou Cup 2019		2019.04.16			72	1-0	8.7	Qinhuangdao CHN		Wu Wenjin	2345		twic1277.pgn	A43
Zhao,Chenxi	2367	2019.04.24	A15	2nd Longtou Cup 2019		2019.04.16			119	0-1	8.8	Qinhuangdao CHN		Karthik,V4	2505		twic1277.pgn	A15
Li,Yunshan	2191	2019.04.24	A15	2nd Longtou Cup 2019		2019.04.16			94	1-0	8.9	Qinhuangdao CHN		Peng,Xiongjian	2459		twic1277.pgn	A15
Li,Haoyu B.	2095	2019.04.24	D37	2nd Longtou Cup 2019		2019.04.16			178	1-0	8.10	Qinhuangdao CHN		Zhang,Ziji	2414		twic1277.pgn	D37
Fang,Yuxiang	2472	2019.04.24	D15	2nd Longtou Cup 2019		2019.04.16			71	0-1	8.11	Qinhuangdao CHN		Tuvsanaa,N	2212		twic1277.pgn	D15
Zhang,Xiao	2141	2019.04.24	D26	2nd Longtou Cup 2019		2019.04.16			75	1/2-1/2	8.12	Qinhuangdao CHN		Chu Wei Chao	2387		twic1277.pgn	D26
Peng,Hongchi	2347	2019.04.24	B44	2nd Longtou Cup 2019		2019.04.16			75	0-1	8.13	Qinhuangdao CHN		Sarukhanyan,Samvel	2038		twic1277.pgn	B44
Huang,Renjie	2338	2019.04.24	D55	2nd Longtou Cup 2019		2019.04.16			50	1/2-1/2	8.14	Qinhuangdao CHN		Ma,Lin	2167		twic1277.pgn	D55
Liu,Zexu	2098	2019.04.24	C77	2nd Longtou Cup 2019		2019.04.16			83	0-1	8.15	Qinhuangdao CHN		Nie,Xinyang	2346		twic1277.pgn	C77
Gu,T	2201	2019.04.24	D37	2nd Longtou Cup 2019		2019.04.16			144	1-0	8.16	Qinhuangdao CHN		Buynitskiy,Daniil	2095		twic1277.pgn	D37
Otgonjargal,S	2162	2019.04.24	C99	2nd Longtou Cup 2019		2019.04.16			102	1-0	8.17	Qinhuangdao CHN		Hu,Yu A.	2051		twic1277.pgn	C99
Zhang,Lanlin	2192	2019.04.24	A00	2nd Longtou Cup 2019		2019.04.16			0	1/2-1/2	8.18	Qinhuangdao CHN		Ankhchimeg,B	2120		twic1277.pgn	?
Bai,Xue	2103	2019.04.24	C92	2nd Longtou Cup 2019		2019.04.16			84	1-0	8.20	Qinhuangdao CHN		Chen,KaiLin	2073		twic1277.pgn	C92
Kirienko,Vladimir	2100	2019.04.24	A07	2nd Longtou Cup 2019		2019.04.16			41	1-0	8.21	Qinhuangdao CHN		Khvostikov,S	2192		twic1277.pgn	A05
Mikhalev,D	2360	2019.04.24	A46	2nd Longtou Cup 2019		2019.04.16			130	1-0	8.22	Qinhuangdao CHN		Elgendy,H	2049		twic1277.pgn	A46
Idani,P	2590	2019.04.25	A13	2nd Longtou Cup 2019		2019.04.16			146	1/2-1/2	9.1	Qinhuangdao CHN		Wang Hao	2726		twic1277.pgn	A13
Lu Shanglei	2625	2019.04.25	D43	2nd Longtou Cup 2019		2019.04.16			71	1/2-1/2	9.2	Qinhuangdao CHN		Wu Wenjin	2345		twic1277.pgn	D43
Zvjaginsev,V	2641	2019.04.25	C09	2nd Longtou Cup 2019		2019.04.16			218	1/2-1/2	9.3	Qinhuangdao CHN		Oleksiyenko,Mykhaylo	2598		twic1277.pgn	C09
Chen,Qi b	2424	2019.04.25	D37	2nd Longtou Cup 2019		2019.04.16			58	1-0	9.4	Qinhuangdao CHN		Yilmaz,M	2631		twic1277.pgn	D37
Xu,Yinglun	2532	2019.04.25	E06	2nd Longtou Cup 2019		2019.04.16			106	1-0	9.5	Qinhuangdao CHN		Oparin,G	2624		twic1277.pgn	E06
Antipov,M2	2605	2019.04.25	C07	2nd Longtou Cup 2019		2019.04.16			95	1/2-1/2	9.6	Qinhuangdao CHN		Zhao,Chenxi	2367		twic1277.pgn	C07
Peng,Xiongjian	2459	2019.04.25	D19	2nd Longtou Cup 2019		2019.04.16			106	1-0	9.7	Qinhuangdao CHN		Can,E	2599		twic1277.pgn	D19
Zhang,Ziji	2414	2019.04.25	A13	2nd Longtou Cup 2019		2019.04.16			150	1-0	9.8	Qinhuangdao CHN		Fang,Yuxiang	2472		twic1277.pgn	A13
Dai,Changren	2472	2019.04.25	C88	2nd Longtou Cup 2019		2019.04.16			126	1/2-1/2	9.9	Qinhuangdao CHN		Zou,Chen	2397		twic1277.pgn	C88
Karthik,V4	2505	2019.04.25	B09	2nd Longtou Cup 2019		2019.04.16			65	1/2-1/2	9.10	Qinhuangdao CHN		Peng,Hongchi	2347		twic1277.pgn	B09
Chu Wei Chao	2387	2019.04.25	E63	2nd Longtou Cup 2019		2019.04.16			95	0-1	9.11	Qinhuangdao CHN		Li,Guohao	2098		twic1277.pgn	E63
Huang,Renjie	2338	2019.04.25	A50	2nd Longtou Cup 2019		2019.04.16			121	0-1	9.12	Qinhuangdao CHN		Liu,Zexu	2098		twic1277.pgn	A50
Buynitskiy,Daniil	2095	2019.04.25	A52	2nd Longtou Cup 2019		2019.04.16			144	1-0	9.13	Qinhuangdao CHN		Li,Yunshan	2191		twic1277.pgn	A52
Ma,Lin	2167	2019.04.25	C43	2nd Longtou Cup 2019		2019.04.16			20	1/2-1/2	9.14	Qinhuangdao CHN		Li,Haoyu B.	2095		twic1277.pgn	C43
Hu,Yu A.	2051	2019.04.25	D47	2nd Longtou Cup 2019		2019.04.16			68	1-0	9.15	Qinhuangdao CHN		Zhang,Xiao	2141		twic1277.pgn	D47
Tuvsanaa,N	2212	2019.04.25	D10	2nd Longtou Cup 2019		2019.04.16			184	1-0	9.16	Qinhuangdao CHN		Nie,Xinyang	2346		twic1277.pgn	D10
Chen,KaiLin	2073	2019.04.25	A15	2nd Longtou Cup 2019		2019.04.16			69	1/2-1/2	9.17	Qinhuangdao CHN		Gu,T	2201		twic1277.pgn	A15
Sarukhanyan,Samvel	2038	2019.04.25	C42	2nd Longtou Cup 2019		2019.04.16			80	1-0	9.18	Qinhuangdao CHN		Zhang,Lanlin	2192		twic1277.pgn	C42
Sun,Chao	2063	2019.04.25	C22	2nd Longtou Cup 2019		2019.04.16			146	1-0	9.19	Qinhuangdao CHN		Otgonjargal,S	2162		twic1277.pgn	C22
Khvostikov,S	2192	2019.04.25	E19	2nd Longtou Cup 2019		2019.04.16			41	1/2-1/2	9.20	Qinhuangdao CHN		Mikhalev,D	2360		twic1277.pgn	E19
Ankhchimeg,B	2120	2019.04.25	A88	2nd Longtou Cup 2019		2019.04.16			71	0-1	9.21	Qinhuangdao CHN		Kirienko,Vladimir	2100		twic1277.pgn	A88
Elgendy,H	2049	2019.04.25	B27	2nd Longtou Cup 2019		2019.04.16			102	1-0	9.22	Qinhuangdao CHN		Bai,Xue	2103		twic1277.pgn	B27
Navara,D	2733	2019.04.27	B87	ch-CZE 2019		2019.04.27			47	0-1	1.1	Ostrava CZE		Malik,J	2286		twic1277.pgn	B87
Obsivac,J	2285	2019.04.27	E63	ch-CZE 2019		2019.04.27			80	1-0	1.2	Ostrava CZE		Krejci,Jan2	2588		twic1277.pgn	E63
Hracek,Z	2585	2019.04.27	E24	ch-CZE 2019		2019.04.27			83	0-1	1.3	Ostrava CZE		Vybiral,Z	2274		twic1277.pgn	E24
Jurek,J	2269	2019.04.27	E06	ch-CZE 2019		2019.04.27			90	1-0	1.4	Ostrava CZE		Michalik,P	2577		twic1277.pgn	E06
Stocek,J	2563	2019.04.27	B30	ch-CZE 2019		2019.04.27			55	0-1	1.5	Ostrava CZE		Vrana,F	2267		twic1277.pgn	B30
Freisler,P	2245	2019.04.27	E53	ch-CZE 2019		2019.04.27			56	1-0	1.6	Ostrava CZE		Babula,V	2549		twic1277.pgn	E53
Nguyen,Thai Dai Van	2547	2019.04.27	C15	ch-CZE 2019		2019.04.27			57	0-1	1.7	Ostrava CZE		Zeman,Matyas	2244		twic1277.pgn	C15
Liska,Ji2	2236	2019.04.27	E60	ch-CZE 2019		2019.04.27			116	1-0	1.8	Ostrava CZE		Plat,V	2535		twic1277.pgn	E60
Kriebel,T	2514	2019.04.27	D31	ch-CZE 2019		2019.04.27			103	0-1	1.9	Ostrava CZE		Jedlicka,A	2236		twic1277.pgn	D31
Sobek,J	2232	2019.04.27	D30	ch-CZE 2019		2019.04.27			44	1-0	1.10	Ostrava CZE		Kociscak,J	2496		twic1277.pgn	D30
Simacek,P	2471	2019.04.27	A61	ch-CZE 2019		2019.04.27			45	0-1	1.11	Ostrava CZE		Ludvik,Tomas	2222		twic1277.pgn	A61
Babula,M	2204	2019.04.27	A20	ch-CZE 2019		2019.04.27			100	1-0	1.12	Ostrava CZE		Zwardon,V	2458		twic1277.pgn	A20
Kraus,To	2456	2019.04.27	A34	ch-CZE 2019		2019.04.27			107	1/2-1/2	1.13	Ostrava CZE		Kanakova,Natalie	2202		twic1277.pgn	A34
Belunek,V	2201	2019.04.27	D00	ch-CZE 2019		2019.04.27			48	1-0	1.14	Ostrava CZE		Biolek,R1	2442		twic1277.pgn	D00
Cernousek,L	2438	2019.04.27	D00	ch-CZE 2019		2019.04.27			102	0-1	1.15	Ostrava CZE		Bulockin,Martin	2199		twic1277.pgn	D00
Bartos,J	2178	2019.04.27	B01	ch-CZE 2019		2019.04.27			54	1-0	1.16	Ostrava CZE		Kislinsky,A	2429		twic1277.pgn	B01
Pulpan,J	2418	2019.04.27	C50	ch-CZE 2019		2019.04.27			70	1/2-1/2	1.17	Ostrava CZE		Horak,Jan	2158		twic1277.pgn	C50
Havelka,Ondrej	2156	2019.04.27	D37	ch-CZE 2019		2019.04.27			68	1-0	1.18	Ostrava CZE		Roubalik,J	2417		twic1277.pgn	D37
Miesbauer,Jan	2402	2019.04.27	D93	ch-CZE 2019		2019.04.27			118	1/2-1/2	1.19	Ostrava CZE		Bures,M	2150		twic1277.pgn	D93
Jun,Rudolf Jr.	2138	2019.04.27	B84	ch-CZE 2019		2019.04.27			78	1-0	1.20	Ostrava CZE		Mikes,J	2394		twic1277.pgn	B84
Mrazek,L	2364	2019.04.27	A05	ch-CZE 2019		2019.04.27			41	0-1	1.21	Ostrava CZE		Ockay,T	2131		twic1277.pgn	A05
Taus,M	2104	2019.04.27	A28	ch-CZE 2019		2019.04.27			76	1-0	1.22	Ostrava CZE		Hausner,I	2349		twic1277.pgn	A28
Jasny,S	2347	2019.04.27	B07	ch-CZE 2019		2019.04.27			75	0-1	1.23	Ostrava CZE		Otruba,Marek	2103		twic1277.pgn	B07
Holy,Filip	2096	2019.04.27	D02	ch-CZE 2019		2019.04.27			42	1-0	1.24	Ostrava CZE		Rubes,J	2345		twic1277.pgn	D02
Vokac,M	2343	2019.04.27	B06	ch-CZE 2019		2019.04.27			74	1/2-1/2	1.25	Ostrava CZE		Vanek,T	2095		twic1277.pgn	B06
Kolar,St	2091	2019.04.27	B15	ch-CZE 2019		2019.04.27			143	1-0	1.26	Ostrava CZE		Vesselovsky,S	2335		twic1277.pgn	B15
Blatny,P	2326	2019.04.27	B00	ch-CZE 2019		2019.04.27			66	1-0	1.27	Ostrava CZE		Neumann,Filip	2076		twic1277.pgn	B00
Valencik,J	2057	2019.04.27	C02	ch-CZE 2019		2019.04.27			62	1-0	1.28	Ostrava CZE		Kulhanek,T	2316		twic1277.pgn	C02
Svanda,Ondrej	2309	2019.04.27	B80	ch-CZE 2019		2019.04.27			130	1/2-1/2	1.29	Ostrava CZE		Didi,J	2025		twic1277.pgn	B80
Kana,P	2013	2019.04.27	D15	ch-CZE 2019		2019.04.27			60	1-0	1.30	Ostrava CZE		Serrano Salvador,E	2305		twic1277.pgn	D15
Sramek,Vojtech	2304	2019.04.27	A52	ch-CZE 2019		2019.04.27			59	0-1	1.31	Ostrava CZE		Koubova,Anna Marie	2005		twic1277.pgn	A52
Malinovsky,P	2003	2019.04.27	B36	ch-CZE 2019		2019.04.27			78	1/2-1/2	1.32	Ostrava CZE		Worek,J	2299		twic1277.pgn	B36
Riha,Vojtech	2288	2019.04.27	B33	ch-CZE 2019		2019.04.27			79	0-1	1.33	Ostrava CZE		Vorisek,Jakub	1991		twic1277.pgn	B33
Pavlicek,Lukas	1963	2019.04.27	E70	ch-CZE 2019		2019.04.27			74	1-0	1.34	Ostrava CZE		Michenka,J	2287		twic1277.pgn	E70
Kislinsky,A	2429	2019.04.28	B35	ch-CZE 2019		2019.04.27			48	1-0	2.1	Ostrava CZE		Navara,D	2733		twic1277.pgn	B35
Krejci,Jan2	2588	2019.04.28	D37	ch-CZE 2019		2019.04.27			125	1/2-1/2	2.2	Ostrava CZE		Roubalik,J	2417		twic1277.pgn	D37
Mikes,J	2394	2019.04.28	E71	ch-CZE 2019		2019.04.27			70	1-0	2.3	Ostrava CZE		Hracek,Z	2585		twic1277.pgn	E71
Michalik,P	2577	2019.04.28	B13	ch-CZE 2019		2019.04.27			85	0-1	2.4	Ostrava CZE		Mrazek,L	2364		twic1277.pgn	B13
Hausner,I	2349	2019.04.28	A84	ch-CZE 2019		2019.04.27			84	1-0	2.5	Ostrava CZE		Stocek,J	2563		twic1277.pgn	A84
Babula,V	2549	2019.04.28	B43	ch-CZE 2019		2019.04.27			80	0-1	2.6	Ostrava CZE		Jasny,S	2347		twic1277.pgn	B43
Rubes,J	2345	2019.04.28	C50	ch-CZE 2019		2019.04.27			119	0-1	2.7	Ostrava CZE		Nguyen,Thai Dai Van	2547		twic1277.pgn	C50
Plat,V	2535	2019.04.28	A04	ch-CZE 2019		2019.04.27			115	0-1	2.8	Ostrava CZE		Vesselovsky,S	2335		twic1277.pgn	A46
Kulhanek,T	2316	2019.04.28	C18	ch-CZE 2019		2019.04.27			66	1-0	2.9	Ostrava CZE		Kriebel,T	2514		twic1277.pgn	C18
Kociscak,J	2496	2019.04.28	D32	ch-CZE 2019		2019.04.27			60	1/2-1/2	2.10	Ostrava CZE		Serrano Salvador,E	2305		twic1277.pgn	D32
Michenka,J	2287	2019.04.28	B46	ch-CZE 2019		2019.04.27			36	1-0	2.11	Ostrava CZE		Simacek,P	2471		twic1277.pgn	B46
Zwardon,V	2458	2019.04.28	B35	ch-CZE 2019		2019.04.27			113	0-1	2.12	Ostrava CZE		Sramek,Vojtech	2304		twic1277.pgn	B35
Biolek,R1	2442	2019.04.28	B20	ch-CZE 2019		2019.04.27			78	1/2-1/2	2.13	Ostrava CZE		Riha,Vojtech	2288		twic1277.pgn	B20
