Gormally,D	2500	2013.12.31	B90	89th Hastings Masters 2013-14		2013.12.28			161	1/2-1/2	4.1	Hastings ENG		Ma Qun	2595		twic1000.pgn	B90
Vakhidov,J	2452	2013.12.31	E62	89th Hastings Masters 2013-14		2013.12.28			125	1-0	4.2	Hastings ENG		Mchedlishvili,M	2649		twic1000.pgn	E62
Tomczak,J	2569	2013.12.31	D85	89th Hastings Masters 2013-14		2013.12.28			79	1/2-1/2	4.3	Hastings ENG		Flear,G	2471		twic1000.pgn	D85
Hawkins,Jo	2512	2013.12.31	B17	89th Hastings Masters 2013-14		2013.12.28			72	1/2-1/2	4.4	Hastings ENG		Fernandez,Dan SIN	2381		twic1000.pgn	B17
Rahman,Zia	2496	2013.12.31	A10	89th Hastings Masters 2013-14		2013.12.28			59	0-1	4.5	Hastings ENG		Stewart,N	2258		twic1000.pgn	A10
Khenkin,I	2598	2013.12.31	B12	89th Hastings Masters 2013-14		2013.12.28			67	0-1	4.6	Hastings ENG		Ledger,D	2246		twic1000.pgn	B12
Hebden,M	2560	2013.12.31	E98	89th Hastings Masters 2013-14		2013.12.28			75	0-1	4.7	Hastings ENG		Repplinger,M	2245		twic1000.pgn	E98
Pert,N	2554	2013.12.31	C50	89th Hastings Masters 2013-14		2013.12.28			71	0-1	4.8	Hastings ENG		Kett,T	2223		twic1000.pgn	C50
McPhillips,Joseph	2199	2013.12.31	A15	89th Hastings Masters 2013-14					58	1/2-1/2	4.9	Hastings ENG		Gordon,S	2519		twic1000.pgn	A15
Burnett,J	2138	2013.12.31	D30	89th Hastings Masters 2013-14					68	1-0	4.10	Hastings ENG		Arkell,K	2438		twic1000.pgn	D30
Cherniaev,A1	2434	2013.12.31	B72	89th Hastings Masters 2013-14					58	1/2-1/2	4.11	Hastings ENG		Eames,R	2195		twic1000.pgn	B72
Brown,Th	2088	2013.12.31	A40	89th Hastings Masters 2013-14					60	1-0	4.12	Hastings ENG		Wegerle,J	2431		twic1000.pgn	A40
Sarkar,J	2425	2013.12.31	E44	89th Hastings Masters 2013-14					93	0-1	4.13	Hastings ENG		Marusenko,P	2189		twic1000.pgn	E44
Helmer,C	2037	2013.12.31	E62	89th Hastings Masters 2013-14					124	1-0	4.14	Hastings ENG		Foisor,O	2397		twic1000.pgn	E62
Kipper,J	2378	2013.12.31	C05	89th Hastings Masters 2013-14					83	0-1	4.15	Hastings ENG		Haria,R	2160		twic1000.pgn	C05
Foisor,C	2355	2013.12.31	C30	89th Hastings Masters 2013-14					131	0-1	4.16	Hastings ENG		Kvisla,J	2149		twic1000.pgn	C30
Sowray,P	2326	2013.12.31	A42	89th Hastings Masters 2013-14					103	0-1	4.17	Hastings ENG		Mueller,Constantin	2047		twic1000.pgn	A42
Knott,S	2317	2013.12.31	C17	89th Hastings Masters 2013-14					71	0-1	4.18	Hastings ENG		Stonehouse,Tom H	1772		twic1000.pgn	C17
Harvey,Marcus R	2269	2013.12.31	C02	89th Hastings Masters 2013-14					67	0-1	4.19	Hastings ENG		Brewer,Callum D	1693		twic1000.pgn	C02
Milliet,S	2387	2013.12.31	C88	89th Hastings Masters 2013-14					77	0-1	4.20	Hastings ENG		Chlost,M	2167		twic1000.pgn	C88
Jaunooby,A	2124	2013.12.31	B01	89th Hastings Masters 2013-14		2013.12.28			49	1/2-1/2	4.21	Hastings ENG		Mannion,Stephen R	2375		twic1000.pgn	B01
Bianco,V	2151	2013.12.31	D11	89th Hastings Masters 2013-14		2013.12.28			78	1-0	4.22	Hastings ENG		Radovanovic,J	2339		twic1000.pgn	D11
Lenier,J	2082	2013.12.31	E68	89th Hastings Masters 2013-14		2013.12.28			84	1-0	4.23	Hastings ENG		Mu Ke	2302		twic1000.pgn	E68
