Wei Yi	2740	2017.10.21	E32	Ivanchuk-Wei Yi m 2017		2017.10.21			84	1/2-1/2	1	Hoogeveen NED		Ivanchuk,V	2732		twic1198.pgn	E32
Ivanchuk,V	2732	2017.10.22	B84	Ivanchuk-Wei Yi m 2017		2017.10.21			56	1/2-1/2	2	Hoogeveen NED		Wei Yi	2740		twic1198.pgn	B84
Wei Yi	2740	2017.10.23	D38	Ivanchuk-Wei Yi m 2017		2017.10.21			48	1-0	3	Hoogeveen NED		Ivanchuk,V	2732		twic1198.pgn	D38
Van Foreest,Jorden	2609	2017.10.21	D26	Van Foreest-Adhiban m		2017.10.21			79	1/2-1/2	1	Hoogeveen NED		Adhiban,Baskaran	2671		twic1198.pgn	D26
Adhiban,Baskaran	2671	2017.10.22	C50	Van Foreest-Adhiban m		2017.10.21			143	0-1	2	Hoogeveen NED		Van Foreest,Jorden	2609		twic1198.pgn	C53
Van Foreest,Jorden	2609	2017.10.23	D26	Van Foreest-Adhiban m		2017.10.21			97	0-1	3	Hoogeveen NED		Adhiban,Baskaran	2671		twic1198.pgn	D26
Heemskerk,W	2179	2017.10.21	D37	21st Hoogeveen Open 2017		2017.10.21			68	1-0	1.1	Hoogeveen NED		Kuljasevic,D	2549		twic1198.pgn	D37
Xu,Xiangyu	2549	2017.10.21	B56	21st Hoogeveen Open 2017		2017.10.21			125	0-1	1.2	Hoogeveen NED		De Graaf,D	2178		twic1198.pgn	B56
Sparenberg,E	2175	2017.10.21	D26	21st Hoogeveen Open 2017		2017.10.21			164	1-0	1.3	Hoogeveen NED		Ernst,S	2548		twic1198.pgn	D26
Pruijssers,R	2512	2017.10.21	C56	21st Hoogeveen Open 2017		2017.10.21			117	0-1	1.4	Hoogeveen NED		Mellema,A	2164		twic1198.pgn	C56
Van Foreest,Lucas	2489	2017.10.21	E32	21st Hoogeveen Open 2017		2017.10.21			64	1/2-1/2	1.6	Hoogeveen NED		De Boer,Bas	2120		twic1198.pgn	E32
Molenaar,C	2112	2017.10.21	A04	21st Hoogeveen Open 2017		2017.10.21			62	1-0	1.7	Hoogeveen NED		Gritsak,O	2468		twic1198.pgn	A04
Saduakassova,D	2448	2017.10.21	A10	21st Hoogeveen Open 2017		2017.10.21			35	0-1	1.8	Hoogeveen NED		Boer,A	2107		twic1198.pgn	A10
Schulze,Lara	2091	2017.10.21	C19	21st Hoogeveen Open 2017		2017.10.21			72	1-0	1.9	Hoogeveen NED		Schoppen,Casper	2440		twic1198.pgn	C19
Beerdsen,Thomas	2428	2017.10.21	C11	21st Hoogeveen Open 2017		2017.10.21			105	0-1	1.10	Hoogeveen NED		Hendriks,Ric	2087		twic1198.pgn	C11
Roebers,J	2086	2017.10.21	E63	21st Hoogeveen Open 2017		2017.10.21			82	1-0	1.11	Hoogeveen NED		Carlstedt,J	2413		twic1198.pgn	E63
Kuipers,S	2411	2017.10.21	D00	21st Hoogeveen Open 2017		2017.10.21			65	0-1	1.12	Hoogeveen NED		Fehr,A	2081		twic1198.pgn	D00
Vistisen,L	2073	2017.10.21	C24	21st Hoogeveen Open 2017		2017.10.21			29	1/2-1/2	1.13	Hoogeveen NED		Jonkman,H	2410		twic1198.pgn	C24
Boersma,J	2057	2017.10.21	E70	21st Hoogeveen Open 2017		2017.10.21			62	1-0	1.15	Hoogeveen NED		Uksini,Bardhyl	2363		twic1198.pgn	E70
De Jong,M	2352	2017.10.21	A45	21st Hoogeveen Open 2017		2017.10.21			158	1/2-1/2	1.16	Hoogeveen NED		Hoffman,Ro	2038		twic1198.pgn	A45
Bekedam,Tyro	2037	2017.10.21	B12	21st Hoogeveen Open 2017		2017.10.21			62	1-0	1.17	Hoogeveen NED		Engel,Luis	2344		twic1198.pgn	B12
Maris,Iv	2340	2017.10.21	B48	21st Hoogeveen Open 2017		2017.10.21			145	0-1	1.18	Hoogeveen NED		Kouwenhoven,Derk	2028		twic1198.pgn	B48
Henseler,J	2026	2017.10.21	E69	21st Hoogeveen Open 2017		2017.10.21			34	1/2-1/2	1.19	Hoogeveen NED		Okkes,M	2332		twic1198.pgn	E69
Videnova,I	2326	2017.10.21	E67	21st Hoogeveen Open 2017		2017.10.21			74	1-0	1.20	Hoogeveen NED		Nicolai,Am	2019		twic1198.pgn	E67
Damen,Jip	2016	2017.10.21	A01	21st Hoogeveen Open 2017		2017.10.21			71	0-1	1.21	Hoogeveen NED		Hopman,P	2322		twic1198.pgn	A01
Buckels,Valentin	2318	2017.10.21	C77	21st Hoogeveen Open 2017		2017.10.21			83	1/2-1/2	1.22	Hoogeveen NED		Lindeman,Johan	2004		twic1198.pgn	C77
French,Max	1991	2017.10.21	A46	21st Hoogeveen Open 2017		2017.10.21			99	1-0	1.23	Hoogeveen NED		Colijn,S	2308		twic1198.pgn	A46
De Boer,Eelke	2301	2017.10.21	B51	21st Hoogeveen Open 2017		2017.10.21			91	0-1	1.24	Hoogeveen NED		Engel,Robert	1973		twic1198.pgn	B51
Taams,Sander	1954	2017.10.21	B90	21st Hoogeveen Open 2017		2017.10.21			71	0-1	1.25	Hoogeveen NED		Warakomska,A	2295		twic1198.pgn	B90
Paszewski,M	2289	2017.10.21	B75	21st Hoogeveen Open 2017		2017.10.21			99	0-1	1.26	Hoogeveen NED		Colbow,Collin	1945		twic1198.pgn	B76
Knight,David	1926	2017.10.21	D30	21st Hoogeveen Open 2017		2017.10.21			68	1-0	1.27	Hoogeveen NED		Wempe,Jo	2289		twic1198.pgn	D30
Schippers,Maurice	2289	2017.10.21	A57	21st Hoogeveen Open 2017		2017.10.21			108	1-0	1.28	Hoogeveen NED		Kotyk,Michael	1921		twic1198.pgn	A57
De Jongh,Benno	1919	2017.10.21	C40	21st Hoogeveen Open 2017		2017.10.21			19	1/2-1/2	1.29	Hoogeveen NED		Van Dael,Siem	2286		twic1198.pgn	C40
