Wei Yi	2732	2021.05.11	C78	ch-CHN 2021		2021.05.07			91	1/2-1/2	6.1	Xinghua CHN		Lu Shanglei	2615		twic1384.pgn	C78
Bai,Jinshi	2618	2021.05.11	D11	ch-CHN 2021		2021.05.07			60	1/2-1/2	6.2	Xinghua CHN		Ju Wenjun	2560		twic1384.pgn	D11
Liu,Yan	2524	2021.05.11	E15	ch-CHN 2021		2021.05.07			118	1-0	6.3	Xinghua CHN		Li,Di	2561		twic1384.pgn	E15
Xu,Xiangyu	2573	2021.05.11	B69	ch-CHN 2021		2021.05.07			86	1-0	6.4	Xinghua CHN		Zhao Jun	2638		twic1384.pgn	B69
Xu,Yinglun	2554	2021.05.11	A07	ch-CHN 2021		2021.05.07			68	1-0	6.5	Xinghua CHN		Yu Yangyi	2709		twic1384.pgn	A07
Xu,Yi	2527	2021.05.11	D38	ch-CHN 2021		2021.05.07			124	1-0	6.6	Xinghua CHN		Xu,Zhihang	2506		twic1384.pgn	D38
Lu Shanglei	2615	2021.05.12	B97	ch-CHN 2021		2021.05.07			46	1/2-1/2	7.1	Xinghua CHN		Xu,Yi	2527		twic1384.pgn	B97
Xu,Zhihang	2506	2021.05.12	A29	ch-CHN 2021		2021.05.07			79	1/2-1/2	7.2	Xinghua CHN		Xu,Yinglun	2554		twic1384.pgn	A29
Yu Yangyi	2709	2021.05.12	D38	ch-CHN 2021		2021.05.07			117	0-1	7.3	Xinghua CHN		Xu,Xiangyu	2573		twic1384.pgn	D38
Zhao Jun	2638	2021.05.12	A37	ch-CHN 2021		2021.05.07			121	1/2-1/2	7.4	Xinghua CHN		Liu,Yan	2524		twic1384.pgn	A37
Li,Di	2561	2021.05.12	E49	ch-CHN 2021		2021.05.07			79	0-1	7.5	Xinghua CHN		Bai,Jinshi	2618		twic1384.pgn	E49
Ju Wenjun	2560	2021.05.12	D36	ch-CHN 2021		2021.05.07			120	1-0	7.6	Xinghua CHN		Wei Yi	2732		twic1384.pgn	D36
Ju Wenjun	2560	2021.05.12	C24	ch-CHN 2021		2021.05.07			73	1/2-1/2	8.1	Xinghua CHN		Lu Shanglei	2615		twic1384.pgn	C24
Wei Yi	2732	2021.05.12	D43	ch-CHN 2021		2021.05.07			81	0-1	8.2	Xinghua CHN		Li,Di	2561		twic1384.pgn	D43
Bai,Jinshi	2618	2021.05.12	C42	ch-CHN 2021		2021.05.07			64	1-0	8.3	Xinghua CHN		Zhao Jun	2638		twic1384.pgn	C42
Liu,Yan	2524	2021.05.12	A45	ch-CHN 2021		2021.05.07			99	1-0	8.4	Xinghua CHN		Yu Yangyi	2709		twic1384.pgn	D02
Xu,Xiangyu	2573	2021.05.12	D41	ch-CHN 2021		2021.05.07			59	1/2-1/2	8.5	Xinghua CHN		Xu,Zhihang	2506		twic1384.pgn	D41
Xu,Yinglun	2554	2021.05.12	C11	ch-CHN 2021		2021.05.07			104	1-0	8.6	Xinghua CHN		Xu,Yi	2527		twic1384.pgn	C11
Lu Shanglei	2615	2021.05.13	D51	ch-CHN 2021		2021.05.07			59	1/2-1/2	9.1	Xinghua CHN		Xu,Yinglun	2554		twic1384.pgn	D51
Xu,Yi	2527	2021.05.13	D38	ch-CHN 2021		2021.05.07			64	1/2-1/2	9.2	Xinghua CHN		Xu,Xiangyu	2573		twic1384.pgn	D38
Xu,Zhihang	2506	2021.05.13	A37	ch-CHN 2021		2021.05.07			74	1-0	9.3	Xinghua CHN		Liu,Yan	2524		twic1384.pgn	A37
Yu Yangyi	2709	2021.05.13	D38	ch-CHN 2021		2021.05.07			82	1/2-1/2	9.4	Xinghua CHN		Bai,Jinshi	2618		twic1384.pgn	D38
Zhao Jun	2638	2021.05.13	A15	ch-CHN 2021		2021.05.07			60	1-0	9.5	Xinghua CHN		Wei Yi	2732		twic1384.pgn	A15
Li,Di	2561	2021.05.13	A50	ch-CHN 2021		2021.05.07			56	1/2-1/2	9.6	Xinghua CHN		Ju Wenjun	2560		twic1384.pgn	A50
Li,Di	2561	2021.05.14	C24	ch-CHN 2021		2021.05.07			77	0-1	10.1	Xinghua CHN		Lu Shanglei	2615		twic1384.pgn	C24
Ju Wenjun	2560	2021.05.14	D55	ch-CHN 2021		2021.05.07			86	1/2-1/2	10.2	Xinghua CHN		Zhao Jun	2638		twic1384.pgn	D55
Wei Yi	2732	2021.05.14	A18	ch-CHN 2021		2021.05.07			96	1-0	10.3	Xinghua CHN		Yu Yangyi	2709		twic1384.pgn	A18
Bai,Jinshi	2618	2021.05.14	A39	ch-CHN 2021		2021.05.07			74	1/2-1/2	10.4	Xinghua CHN		Xu,Zhihang	2506		twic1384.pgn	A39
Liu,Yan	2524	2021.05.14	C43	ch-CHN 2021		2021.05.07			59	1/2-1/2	10.5	Xinghua CHN		Xu,Yi	2527		twic1384.pgn	C43
Xu,Xiangyu	2573	2021.05.14	D85	ch-CHN 2021		2021.05.07			66	1/2-1/2	10.6	Xinghua CHN		Xu,Yinglun	2554		twic1384.pgn	D85
Lu Shanglei	2615	2021.05.15	B97	ch-CHN 2021		2021.05.07			71	1/2-1/2	11.1	Xinghua CHN		Xu,Xiangyu	2573		twic1384.pgn	B97
Xu,Yinglun	2554	2021.05.15	A05	ch-CHN 2021		2021.05.07			60	1/2-1/2	11.2	Xinghua CHN		Liu,Yan	2524		twic1384.pgn	A05
Xu,Yi	2527	2021.05.15	D38	ch-CHN 2021		2021.05.07			65	1/2-1/2	11.3	Xinghua CHN		Bai,Jinshi	2618		twic1384.pgn	D38
Xu,Zhihang	2506	2021.05.15	A09	ch-CHN 2021		2021.05.07			74	1-0	11.4	Xinghua CHN		Wei Yi	2732		twic1384.pgn	A09
Yu Yangyi	2709	2021.05.15	C55	ch-CHN 2021		2021.05.07			110	1-0	11.5	Xinghua CHN		Ju Wenjun	2560		twic1384.pgn	C55
Zhao Jun	2638	2021.05.15	E10	ch-CHN 2021		2021.05.07			98	1-0	11.6	Xinghua CHN		Li,Di	2561		twic1384.pgn	E10
Tan Zhongyi	2510	2021.05.11	C42	ch-CHN Women 2021		2021.05.07			67	0-1	6.1	Xinghua CHN		Gu,T	2267		twic1384.pgn	C42
Song,Yuxin	2290	2021.05.11	B20	ch-CHN Women 2021		2021.05.07			78	1/2-1/2	6.2	Xinghua CHN		Xiao,Yiyi	2301		twic1384.pgn	B20
Gu Xiaobing	2263	2021.05.11	A48	ch-CHN Women 2021		2021.05.07			66	1-0	6.3	Xinghua CHN		Zhai Mo	2366		twic1384.pgn	A48
Li Xueyi	2328	2021.05.11	D45	ch-CHN Women 2021		2021.05.07			64	1/2-1/2	6.4	Xinghua CHN		Yuan,Ye	2081		twic1384.pgn	D45
Ning,Kaiyu	2327	2021.05.11	D30	ch-CHN Women 2021		2021.05.07			98	1-0	6.5	Xinghua CHN		Ren,Xiaoyi	2267		twic1384.pgn	D30
Wang Yu A	2294	2021.05.11	C81	ch-CHN Women 2021		2021.05.07			82	1/2-1/2	6.6	Xinghua CHN		Zhu,Jiner	2459		twic1384.pgn	C81
Gu,T	2267	2021.05.12	B56	ch-CHN Women 2021		2021.05.07			43	1/2-1/2	7.1	Xinghua CHN		Wang Yu A	2294		twic1384.pgn	B56
Zhu,Jiner	2459	2021.05.12	E01	ch-CHN Women 2021		2021.05.07			72	1-0	7.2	Xinghua CHN		Ning,Kaiyu	2327		twic1384.pgn	E01
Ren,Xiaoyi	2267	2021.05.12	A04	ch-CHN Women 2021		2021.05.07			86	1-0	7.3	Xinghua CHN		Li Xueyi	2328		twic1384.pgn	A04
Yuan,Ye	2081	2021.05.12	C01	ch-CHN Women 2021		2021.05.07			108	1-0	7.4	Xinghua CHN		Gu Xiaobing	2263		twic1384.pgn	C01
Zhai Mo	2366	2021.05.12	B30	ch-CHN Women 2021		2021.05.07			106	1-0	7.5	Xinghua CHN		Song,Yuxin	2290		twic1384.pgn	B30
Xiao,Yiyi	2301	2021.05.12	A07	ch-CHN Women 2021		2021.05.07			114	1-0	7.6	Xinghua CHN		Tan Zhongyi	2510		twic1384.pgn	A07
Xiao,Yiyi	2301	2021.05.12	B03	ch-CHN Women 2021		2021.05.07			73	0-1	8.1	Xinghua CHN		Gu,T	2267		twic1384.pgn	B03
Tan Zhongyi	2510	2021.05.12	A40	ch-CHN Women 2021		2021.05.07			77	0-1	8.2	Xinghua CHN		Zhai Mo	2366		twic1384.pgn	A40
Song,Yuxin	2290	2021.05.12	E32	ch-CHN Women 2021		2021.05.07			105	1/2-1/2	8.3	Xinghua CHN		Yuan,Ye	2081		twic1384.pgn	E32
