Hou Yifan	2623	2012.10.23	B81	16th Unive Crown		2012.10.21			96	1-0	3	Hoogeveen NED		Nakamura,Hi	2775		twic938.pgn	B81
Tiviakov,S	2656	2012.10.23	C10	16th Unive Crown		2012.10.21			58	1/2-1/2	3	Hoogeveen NED		Giri,A	2693		twic938.pgn	C10
Nakamura,Hi	2775	2012.10.25	E04	16th Unive Crown		2012.10.21			49	1/2-1/2	4	Hoogeveen NED		Giri,A	2693		twic938.pgn	E04
Hou Yifan	2623	2012.10.25	B52	16th Unive Crown		2012.10.21			138	1-0	4	Hoogeveen NED		Tiviakov,S	2656		twic938.pgn	B52
Nakamura,Hi	2775	2012.10.26	B53	16th Unive Crown		2012.10.21			140	1/2-1/2	5	Hoogeveen NED		Hou Yifan	2623		twic938.pgn	B53
Giri,A	2693	2012.10.26	B22	16th Unive Crown		2012.10.21			91	1/2-1/2	5	Hoogeveen NED		Tiviakov,S	2656		twic938.pgn	B22
Hou Yifan	2623	2012.10.27	E06	16th Unive Crown		2012.10.21			83	1/2-1/2	6	Hoogeveen NED		Giri,A	2693		twic938.pgn	E06
Tiviakov,S	2656	2012.10.27	C00	16th Unive Crown		2012.10.21			76	1-0	6	Hoogeveen NED		Nakamura,Hi	2775		twic938.pgn	C00
L'Ami,E	2631	2012.10.21	C96	16th Unive Open		2012.10.19		swiss	113	0-1	3	Hoogeveen NED		Van Delft,M	2395		twic938.pgn	C96
Ernst,S	2554	2012.10.21	E33	16th Unive Open		2012.10.19		swiss	31	1/2-1/2	3	Hoogeveen NED		L'Ami,Alina	2376		twic938.pgn	E33
Brynell,S	2500	2012.10.21	A05	16th Unive Open		2012.10.19		swiss	40	1/2-1/2	3	Hoogeveen NED		De Jong,M	2369		twic938.pgn	A05
Hendriks,W	2437	2012.10.21	B32	16th Unive Open		2012.10.19		swiss	85	1/2-1/2	3	Hoogeveen NED		Schoorl,R	2363		twic938.pgn	B32
Wiersma,E	2367	2012.10.21	A15	16th Unive Open		2012.10.19		swiss	88	1-0	3	Hoogeveen NED		Valdes,Le	2414		twic938.pgn	A15
Piasetski,L	2298	2012.10.21	B04	16th Unive Open		2012.10.19		swiss	88	1-0	3	Hoogeveen NED		Grandelius,N	2593		twic938.pgn	B04
Hopman,P	2344	2012.10.21	C41	16th Unive Open		2012.10.19		swiss	29	1/2-1/2	3	Hoogeveen NED		Van Kampen,R	2570		twic938.pgn	C41
Heemskerk,W	2254	2012.10.21	C03	16th Unive Open		2012.10.19		swiss	48	1-0	3	Hoogeveen NED		Kasparov,S	2476		twic938.pgn	C03
Kerigan,D	2238	2012.10.21	E91	16th Unive Open		2012.10.19		swiss	100	1-0	3	Hoogeveen NED		Riemersma,L	2420		twic938.pgn	E91
Guramishvili,S	2418	2012.10.21	A13	16th Unive Open		2012.10.19		swiss	40	1/2-1/2	3	Hoogeveen NED		Okkes,M	2368		twic938.pgn	A13
Bosboom,M	2402	2012.10.21	B15	16th Unive Open		2012.10.19		swiss	43	1/2-1/2	3	Hoogeveen NED		Van Foreest,Jorden	2225		twic938.pgn	B15
Vedder,R	2267	2012.10.21	B12	16th Unive Open		2012.10.19		swiss	15	1/2-1/2	3	Hoogeveen NED		Vedder,H	2378		twic938.pgn	B12
Willemze,T	2377	2012.10.21	E10	16th Unive Open		2012.10.19		swiss	65	0-1	3	Hoogeveen NED		Timmermans,I	2254		twic938.pgn	E10
Timman,J	2578	2012.10.21	B47	16th Unive Open		2012.10.19		swiss	70	1/2-1/2	3	Hoogeveen NED		Lee,Ka	2143		twic938.pgn	B47
Mellema,A	2181	2012.10.21	C10	16th Unive Open		2012.10.19		swiss	72	1-0	3	Hoogeveen NED		Nijboer,F	2525		twic938.pgn	C10
Kollen,Z	2174	2012.10.21	E55	16th Unive Open		2012.10.19		swiss	52	1-0	3	Hoogeveen NED		Bezemer,A	2329		twic938.pgn	E55
Afek,Y	2312	2012.10.21	E95	16th Unive Open		2012.10.19		swiss	66	1-0	3	Hoogeveen NED		De Ruiter,D	2182		twic938.pgn	E95
