Tomashevsky,E	2731	2016.10.04	E00	10th Tal Mem 2016		2016.09.26			51	1/2-1/2	7.1	Moscow RUS		Gelfand,B	2743		twic1144.pgn	E00
Kramnik,V	2808	2016.10.04	D55	10th Tal Mem 2016		2016.09.26			85	1/2-1/2	7.2	Moscow RUS		Giri,A	2755		twic1144.pgn	D55
Aronian,L	2795	2016.10.04	D37	10th Tal Mem 2016		2016.09.26			78	1/2-1/2	7.3	Moscow RUS		Mamedyarov,S	2761		twic1144.pgn	D37
Svidler,P	2745	2016.10.04	C88	10th Tal Mem 2016		2016.09.26			87	1/2-1/2	7.4	Moscow RUS		Anand,V	2776		twic1144.pgn	C88
Nepomniachtchi,I	2740	2016.10.04	D90	10th Tal Mem 2016		2016.09.26			99	1/2-1/2	7.5	Moscow RUS		Li Chao2	2746		twic1144.pgn	D90
Li Chao2	2746	2016.10.05	D02	10th Tal Mem 2016		2016.09.26			119	1/2-1/2	8.1	Moscow RUS		Aronian,L	2795		twic1144.pgn	D06
Anand,V	2776	2016.10.05	A21	10th Tal Mem 2016		2016.09.26			57	1/2-1/2	8.2	Moscow RUS		Nepomniachtchi,I	2740		twic1144.pgn	A21
Tomashevsky,E	2731	2016.10.05	A07	10th Tal Mem 2016		2016.09.26			214	1/2-1/2	8.3	Moscow RUS		Kramnik,V	2808		twic1144.pgn	A07
Gelfand,B	2743	2016.10.05	B31	10th Tal Mem 2016		2016.09.26			57	1/2-1/2	8.4	Moscow RUS		Svidler,P	2745		twic1144.pgn	B31
Mamedyarov,S	2761	2016.10.05	C50	10th Tal Mem 2016		2016.09.26			78	1/2-1/2	8.5	Moscow RUS		Giri,A	2755		twic1144.pgn	C50
Nepomniachtchi,I	2740	2016.10.06	A32	10th Tal Mem 2016		2016.09.26			95	1/2-1/2	9.1	Moscow RUS		Gelfand,B	2743		twic1144.pgn	A32
Kramnik,V	2808	2016.10.06	D37	10th Tal Mem 2016		2016.09.26			82	1-0	9.2	Moscow RUS		Mamedyarov,S	2761		twic1144.pgn	D37
Aronian,L	2795	2016.10.06	C53	10th Tal Mem 2016		2016.09.26			79	1/2-1/2	9.3	Moscow RUS		Anand,V	2776		twic1144.pgn	C53
Giri,A	2755	2016.10.06	E21	10th Tal Mem 2016		2016.09.26			91	1/2-1/2	9.4	Moscow RUS		Li Chao2	2746		twic1144.pgn	E21
Svidler,P	2745	2016.10.06	A48	10th Tal Mem 2016		2016.09.26			107	1/2-1/2	9.5	Moscow RUS		Tomashevsky,E	2731		twic1144.pgn	A48
Grant,J	2223	2016.10.01	B13	chess.com IoM Masters		2016.10.01			72	1-0	1.33	Douglas ENG		Aravindh,Chithambaram VR.	2564		twic1144.pgn	B13
Shyam,SM	2552	2016.10.01	B90	chess.com IoM Masters		2016.10.01			94	1-0	1.34	Douglas ENG		Wallace,P	2210		twic1144.pgn	B90
Rodshtein,Tereza	2207	2016.10.01	A11	chess.com IoM Masters		2016.10.01			88	1-0	1.35	Douglas ENG		Svane,R	2552		twic1144.pgn	A11
Narayanan,SL	2536	2016.10.01	B22	chess.com IoM Masters		2016.10.01			109	0-1	1.36	Douglas ENG		Lyell,M	2190		twic1144.pgn	B22
Rocabado,F	2187	2016.10.01	C07	chess.com IoM Masters		2016.10.01			46	1-0	1.37	Douglas ENG		Harika,D	2528		twic1144.pgn	C07
Schroeder,Ja	2514	2016.10.01	E09	chess.com IoM Masters		2016.10.01			53	0-1	1.38	Douglas ENG		Leutwyler,M	2168		twic1144.pgn	E09
Scott,Gordon W	2168	2016.10.01	E71	chess.com IoM Masters		2016.10.01			104	1-0	1.39	Douglas ENG		Hillarp Persson,T	2513		twic1144.pgn	E71
Khmelniker,I	2493	2016.10.01	C44	chess.com IoM Masters		2016.10.01			55	0-1	1.40	Douglas ENG		Herbold,M	2155		twic1144.pgn	C44
Laustsen,L	2151	2016.10.01	B22	chess.com IoM Masters		2016.10.01			60	1-0	1.41	Douglas ENG		Zumsande,M	2490		twic1144.pgn	B22
Mannion,Stephen R	2313	2016.10.01	D22	chess.com IoM Masters		2016.10.01			59	1/2-1/2	1.42	Douglas ENG		Bellaiche,A	2494		twic1144.pgn	D22
Trent,L	2463	2016.10.01	E60	chess.com IoM Masters		2016.10.01			79	0-1	1.43	Douglas ENG		Gill,N	2102		twic1144.pgn	E60
Gagare,Shar	2480	2016.10.01	B24	chess.com IoM Masters		2016.10.01			50	1/2-1/2	1.44	Douglas ENG		McLaren,B	2149		twic1144.pgn	B24
Vardan,Nagpal	2117	2016.10.01	D11	chess.com IoM Masters		2016.10.01			148	1-0	1.45	Douglas ENG		Batsiashvili,N	2480		twic1144.pgn	D11
