Svidler,P	2747	2013.04.09	A48	20th TCh-RUS 2013		2013.04.07			126	1/2-1/2	3	Loo RUS		Kamsky,G	2741	Kazan	twic962.pgn	A48
Timofeev,Arty	2616	2013.04.09	D70	20th TCh-RUS 2013		2013.04.07			118	1-0	3	Loo RUS		Vitiugov,N	2712	SPb Chess Fed	twic962.pgn	D70
Dominguez Perez,L	2723	2013.04.09	D97	20th TCh-RUS 2013		2013.04.07			117	1/2-1/2	3	Loo RUS		Atalik,S	2593	Kazan	twic962.pgn	D97
Ibragimov,I	2567	2013.04.09	C03	20th TCh-RUS 2013		2013.04.07			79	1/2-1/2	3	Loo RUS		Movsesian,S	2695	SPb Chess Fed	twic962.pgn	C03
Efimenko,Z	2697	2013.04.09	A04	20th TCh-RUS 2013		2013.04.07			89	0-1	3	Loo RUS		Iljin,A	2538	Kazan	twic962.pgn	A04
Hasangatin,R	2496	2013.04.09	D25	20th TCh-RUS 2013		2013.04.07			66	1-0	3	Loo RUS		Matlakov,M	2653	SPb Chess Fed	twic962.pgn	D25
Ivanchuk,V	2757	2013.04.09	B46	20th TCh-RUS 2013		2013.04.07			72	1/2-1/2	3	Loo RUS		Karjakin,Sergey	2786	Malakhit	twic962.pgn	B46
Grischuk,A	2764	2013.04.09	A33	20th TCh-RUS 2013		2013.04.07			103	0-1	3	Loo RUS		Morozevich,A	2758	Economist-SGSEU	twic962.pgn	A33
Tomashevsky,E	2722	2013.04.09	D10	20th TCh-RUS 2013		2013.04.07			74	1-0	3	Loo RUS		Mamedyarov,S	2766	Malakhit	twic962.pgn	D10
Shirov,A	2700	2013.04.09	D43	20th TCh-RUS 2013		2013.04.07			80	1/2-1/2	3	Loo RUS		Andreikin,D	2727	Economist-SGSEU	twic962.pgn	D43
Alekseev,Evgeny	2695	2013.04.09	C67	20th TCh-RUS 2013		2013.04.07			75	1/2-1/2	3	Loo RUS		Bologan,V	2681	Malakhit	twic962.pgn	C67
Riazantsev,A	2705	2013.04.09	A07	20th TCh-RUS 2013		2013.04.07			194	1/2-1/2	3	Loo RUS		Eljanov,P	2703	Economist-SGSEU	twic962.pgn	A07
Sutovsky,E	2671	2013.04.09	A15	20th TCh-RUS 2013		2013.04.07			56	1/2-1/2	3	Loo RUS		Jakovenko,D	2734	Yugra	twic962.pgn	A15
Leko,P	2744	2013.04.09	E06	20th TCh-RUS 2013		2013.04.07			80	1/2-1/2	3	Loo RUS		Sasikiran,K	2663	Navigator	twic962.pgn	E06
Safarli,E	2644	2013.04.09	A16	20th TCh-RUS 2013		2013.04.07			82	1/2-1/2	3	Loo RUS		Korobov,A	2698	Yugra	twic962.pgn	A16
Dreev,A	2654	2013.04.09	B11	20th TCh-RUS 2013		2013.04.07			79	1/2-1/2	3	Loo RUS		Chadaev,N	2582	Navigator	twic962.pgn	B11
Yemelin,V	2588	2013.04.09	C77	20th TCh-RUS 2013		2013.04.07			108	1-0	3	Loo RUS		Rublevsky,S	2688	Yugra	twic962.pgn	C77
Khismatullin,D	2640	2013.04.09	A04	20th TCh-RUS 2013		2013.04.07			81	1/2-1/2	3	Loo RUS		Mozharov,M	2523	Navigator	twic962.pgn	A30
Jobava,Ba	2702	2013.04.09	A53	20th TCh-RUS 2013		2013.04.07			74	1-0	3	Loo RUS		Caruana,F	2772	SHSM Nashe Nasledie Moskow	twic962.pgn	A53
Nepomniachtchi,I	2708	2013.04.09	B90	20th TCh-RUS 2013		2013.04.07			87	0-1	3	Loo RUS		Cheparinov,I	2702	PGMB Rostov	twic962.pgn	B90
Sjugirov,S	2657	2013.04.09	A64	20th TCh-RUS 2013		2013.04.07			57	1/2-1/2	3	Loo RUS		Le Quang Liem	2717	SHSM Nashe Nasledie Moskow	twic962.pgn	A64
Wojtaszek,R	2700	2013.04.09	B96	20th TCh-RUS 2013		2013.04.07			88	1/2-1/2	3	Loo RUS		Azarov,S	2626	PGMB Rostov	twic962.pgn	B96
Smirnov,P	2628	2013.04.09	E54	20th TCh-RUS 2013		2013.04.07			79	1/2-1/2	3	Loo RUS		Grachev,B	2693	SHSM Nashe Nasledie Moskow	twic962.pgn	E54
Dubov,Danii	2614	2013.04.09	C02	20th TCh-RUS 2013		2013.04.07			59	0-1	3	Loo RUS		Popov,Iv RUS	2627	PGMB Rostov	twic962.pgn	C02
Kokarev,Dm	2648	2013.04.09	E63	20th TCh-RUS 2013		2013.04.07			149	0-1	3	Loo RUS		Vachier Lagrave,M	2722	Belorechensk	twic962.pgn	E63
Savchenko,B	2604	2013.04.09	A40	20th TCh-RUS 2013		2013.04.07			117	1/2-1/2	3	Loo RUS		Shomoev,A	2543	Politekhnik	twic962.pgn	A40
Yudin,S	2548	2013.04.09	D11	20th TCh-RUS 2013		2013.04.07			70	1/2-1/2	3	Loo RUS		Landa,K	2642	Belorechensk	twic962.pgn	D11
Aleksandrov,A	2604	2013.04.09	C54	20th TCh-RUS 2013		2013.04.07			25	1/2-1/2	3	Loo RUS		Vokarev,S	2454	Politekhnik	twic962.pgn	C54
Pogromsky,M	2431	2013.04.09	B22	20th TCh-RUS 2013		2013.04.07			68	1-0	3	Loo RUS		Korneev,O	2609	Belorechensk	twic962.pgn	B22
Panarin,M	2559	2013.04.09	B22	20th TCh-RUS 2013		2013.04.07			82	1/2-1/2	3	Loo RUS		Ozgibcev,A	2379	Politekhnik	twic962.pgn	B22
Karjakin,Sergey	2786	2013.04.10	C65	20th TCh-RUS 2013		2013.04.07			81	1/2-1/2	4	Loo RUS		Svidler,P	2747	SPb Chess Fed	twic962.pgn	C65
Vitiugov,N	2712	2013.04.10	B42	20th TCh-RUS 2013		2013.04.07			135	1/2-1/2	4	Loo RUS		Grischuk,A	2764	Malakhit	twic962.pgn	B42
Mamedyarov,S	2766	2013.04.10	B11	20th TCh-RUS 2013		2013.04.07			131	1/2-1/2	4	Loo RUS		Dominguez Perez,L	2723	SPb Chess Fed	twic962.pgn	B11
Movsesian,S	2695	2013.04.10	B48	20th TCh-RUS 2013		2013.04.07			98	1/2-1/2	4	Loo RUS		Shirov,A	2700	Malakhit	twic962.pgn	B48
Malakhov,V	2709	2013.04.10	A07	20th TCh-RUS 2013		2013.04.07			80	1/2-1/2	4	Loo RUS		Efimenko,Z	2697	SPb Chess Fed	twic962.pgn	A07
Zvjaginsev,V	2658	2013.04.10	A40	20th TCh-RUS 2013		2013.04.07			79	1/2-1/2	4	Loo RUS		Riazantsev,A	2705	Malakhit	twic962.pgn	A40
Caruana,F	2772	2013.04.10	A34	20th TCh-RUS 2013		2013.04.07			104	1/2-1/2	4	Loo RUS		Jakovenko,D	2734	Yugra	twic962.pgn	A34
Leko,P	2744	2013.04.10	E32	20th TCh-RUS 2013		2013.04.07			57	1/2-1/2	4	Loo RUS		Nepomniachtchi,I	2708	SHSM Nashe Nasledie Moskow	twic962.pgn	E32
Le Quang Liem	2717	2013.04.10	E60	20th TCh-RUS 2013		2013.04.07			120	1-0	4	Loo RUS		Korobov,A	2698	Yugra	twic962.pgn	E60
Dreev,A	2654	2013.04.10	D45	20th TCh-RUS 2013		2013.04.07			73	1/2-1/2	4	Loo RUS		Wojtaszek,R	2700	SHSM Nashe Nasledie Moskow	twic962.pgn	D45
Grachev,B	2693	2013.04.10	B12	20th TCh-RUS 2013		2013.04.07			66	1/2-1/2	4	Loo RUS		Rublevsky,S	2688	Yugra	twic962.pgn	B12
Khismatullin,D	2640	2013.04.10	E46	20th TCh-RUS 2013		2013.04.07			71	1/2-1/2	4	Loo RUS		Dubov,Danii	2614	SHSM Nashe Nasledie Moskow	twic962.pgn	E46
Kamsky,G	2741	2013.04.10	C95	20th TCh-RUS 2013		2013.04.07			81	0-1	4	Loo RUS		Frolyanov,D	2561	Zhiguli	twic962.pgn	C95
Bukavshin,I	2522	2013.04.10	E20	20th TCh-RUS 2013		2013.04.07			82	1-0	4	Loo RUS		Timofeev,Arty	2616	Kazan	twic962.pgn	E20
Atalik,S	2593	2013.04.10	C72	20th TCh-RUS 2013		2013.04.07			110	1/2-1/2	4	Loo RUS		Geller,J	2545	Zhiguli	twic962.pgn	C72
Yakovich,Yur	2517	2013.04.10	E32	20th TCh-RUS 2013		2013.04.07			124	1/2-1/2	4	Loo RUS		Ibragimov,I	2567	Kazan	twic962.pgn	E32
Sharafiev,A	2451	2013.04.10	A48	20th TCh-RUS 2013		2013.04.07			81	1/2-1/2	4	Loo RUS		Skatchkov,P	2485	Zhiguli	twic962.pgn	A48
Predke,A	2481	2013.04.10	E32	20th TCh-RUS 2013		2013.04.07			55	0-1	4	Loo RUS		Makhmutov,R	2362	Kazan	twic962.pgn	E32
Gabrielian,A	2558	2013.04.10	D70	20th TCh-RUS 2013		2013.04.07			78	1-0	4	Loo RUS		Ivanchuk,V	2757	Economist-SGSEU	twic962.pgn	D70
Morozevich,A	2758	2013.04.10	B48	20th TCh-RUS 2013		2013.04.07			123	0-1	4	Loo RUS		Zontakh,A	2546	EGU-Perspektiva	twic962.pgn	B48
Papin,V	2562	2013.04.10	A40	20th TCh-RUS 2013		2013.04.07			92	1-0	4	Loo RUS		Tomashevsky,E	2722	Economist-SGSEU	twic962.pgn	A40
Volokitin,And	2702	2013.04.10	D42	20th TCh-RUS 2013		2013.04.07			123	0-1	4	Loo RUS		Airapetian,G	2471	EGU-Perspektiva	twic962.pgn	D42
Gladyszev,O	2451	2013.04.10	E60	20th TCh-RUS 2013		2013.04.07			56	1-0	4	Loo RUS		Alekseev,Evgeny	2695	Economist-SGSEU	twic962.pgn	E60
Moiseenko,A1	2703	2013.04.10	B33	20th TCh-RUS 2013		2013.04.07			106	1/2-1/2	4	Loo RUS		Torshin,An2	2183	EGU-Perspektiva	twic962.pgn	B33
Vachier Lagrave,M	2722	2013.04.10	B90	20th TCh-RUS 2013		2013.04.07			63	0-1	4	Loo RUS		Sutovsky,E	2671	Navigator	twic962.pgn	B90
