Anand,V	2787	2010.05.11	D56	WCh		2010.04.24			111	0-1	12	Sofia BUL		Topalov,V	2805		twic810.pgn	D56
Ponomariov,R	2733	2010.05.11	C67	FIDE GP		2010.05.10			49	0-1	2	Astrakhan RUS		Svidler,P	2735		twic810.pgn	C67
Akopian,Vl	2694	2010.05.11	D45	FIDE GP		2010.05.10			126	1-0	2	Astrakhan RUS		Eljanov,P	2751		twic810.pgn	D45
Gashimov,V	2734	2010.05.11	A67	FIDE GP		2010.05.10			49	1/2-1/2	2	Astrakhan RUS		Jakovenko,D	2725		twic810.pgn	A67
Wang Yue	2752	2010.05.11	A00	FIDE GP		2010.05.10			52	1/2-1/2	2	Astrakhan RUS		Ivanchuk,V	2741		twic810.pgn	A00
Inarkiev,E	2669	2010.05.11	C45	FIDE GP		2010.05.10			54	1/2-1/2	2	Astrakhan RUS		Radjabov,T	2740		twic810.pgn	C45
Alekseev,Evgeny	2700	2010.05.11	A61	FIDE GP		2010.05.10			79	1-0	2	Astrakhan RUS		Leko,P	2735		twic810.pgn	A70
Mamedyarov,S	2763	2010.05.11	A15	FIDE GP		2010.05.10			76	1-0	2	Astrakhan RUS		Gelfand,B	2741		twic810.pgn	A15
Svidler,P	2735	2010.05.12	A15	FIDE GP		2010.05.10			44	1/2-1/2	3	Astrakhan RUS		Akopian,Vl	2694		twic810.pgn	A15
Ivanchuk,V	2741	2010.05.12	C42	FIDE GP		2010.05.10			84	1/2-1/2	3	Astrakhan RUS		Alekseev,Evgeny	2700		twic810.pgn	C42
Gelfand,B	2741	2010.05.12	C42	FIDE GP		2010.05.10			56	1/2-1/2	3	Astrakhan RUS		Gashimov,V	2734		twic810.pgn	C42
Leko,P	2735	2010.05.12	C78	FIDE GP		2010.05.10			110	1/2-1/2	3	Astrakhan RUS		Inarkiev,E	2669		twic810.pgn	C78
Eljanov,P	2751	2010.05.12	D38	FIDE GP		2010.05.10			70	1/2-1/2	3	Astrakhan RUS		Mamedyarov,S	2763		twic810.pgn	D38
Radjabov,T	2740	2010.05.12	A15	FIDE GP		2010.05.10			64	1/2-1/2	3	Astrakhan RUS		Ponomariov,R	2733		twic810.pgn	A15
Jakovenko,D	2725	2010.05.12	E06	FIDE GP		2010.05.10			69	1/2-1/2	3	Astrakhan RUS		Wang Yue	2752		twic810.pgn	E06
Ponomariov,R	2733	2010.05.13	C67	FIDE GP		2010.05.10			86	1/2-1/2	4	Astrakhan RUS		Leko,P	2735		twic810.pgn	C67
Inarkiev,E	2669	2010.05.13	B13	FIDE GP		2010.05.10			89	0-1	4	Astrakhan RUS		Ivanchuk,V	2741		twic810.pgn	B13
Mamedyarov,S	2763	2010.05.13	C95	FIDE GP		2010.05.10			105	1/2-1/2	4	Astrakhan RUS		Akopian,Vl	2694		twic810.pgn	C95
Radjabov,T	2740	2010.05.13	A15	FIDE GP		2010.05.10			49	1/2-1/2	4	Astrakhan RUS		Svidler,P	2735		twic810.pgn	A15
Gashimov,V	2734	2010.05.13	A61	FIDE GP		2010.05.10			120	1/2-1/2	4	Astrakhan RUS		Eljanov,P	2751		twic810.pgn	A61
Alekseev,Evgeny	2700	2010.05.13	E17	FIDE GP		2010.05.10			58	1/2-1/2	4	Astrakhan RUS		Jakovenko,D	2725		twic810.pgn	E17
Wang Yue	2752	2010.05.13	D10	FIDE GP		2010.05.10			64	1/2-1/2	4	Astrakhan RUS		Gelfand,B	2741		twic810.pgn	D10
Gelfand,B	2741	2010.05.14	C24	FIDE GP		2010.05.10			48	1/2-1/2	5	Astrakhan RUS		Alekseev,Evgeny	2700		twic810.pgn	C24
Eljanov,P	2751	2010.05.14	D12	FIDE GP		2010.05.10			105	0-1	5	Astrakhan RUS		Wang Yue	2752		twic810.pgn	D12
Leko,P	2735	2010.05.14	D37	FIDE GP		2010.05.10			60	1/2-1/2	5	Astrakhan RUS		Radjabov,T	2740		twic810.pgn	D37
Svidler,P	2735	2010.05.14	D97	FIDE GP		2010.05.10			45	1/2-1/2	5	Astrakhan RUS		Mamedyarov,S	2763		twic810.pgn	D97
