Bartel,Mat	2658	2012.02.14	A04	11th Aeroflot Open A		2012.02.07			59	1/2-1/2	8	Moscow RUS		Eljanov,P	2690		twic902.pgn	A04
Korobov,A	2660	2012.02.14	B51	11th Aeroflot Open A		2012.02.07			65	0-1	8	Moscow RUS		Iordachescu,V	2651		twic902.pgn	B51
Melkumyan,H	2620	2012.02.14	E04	11th Aeroflot Open A		2012.02.07			154	1/2-1/2	8	Moscow RUS		Tomashevsky,E	2740		twic902.pgn	E04
Socko,B	2636	2012.02.14	B48	11th Aeroflot Open A		2012.02.07			126	1-0	8	Moscow RUS		Caruana,F	2736		twic902.pgn	B48
Jobava,Ba	2704	2012.02.14	E11	11th Aeroflot Open A		2012.02.07			36	1/2-1/2	8	Moscow RUS		Rodshtein,M	2634		twic902.pgn	E11
Andreikin,D	2688	2012.02.14	A56	11th Aeroflot Open A		2012.02.07			83	0-1	8	Moscow RUS		Gajewski,G	2616		twic902.pgn	A56
Alekseev,Evgeny	2670	2012.02.14	C67	11th Aeroflot Open A		2012.02.07			23	1/2-1/2	8	Moscow RUS		Popov,Iv RUS	2599		twic902.pgn	C67
Zhou Jianchao	2619	2012.02.14	A04	11th Aeroflot Open A		2012.02.07			80	1/2-1/2	8	Moscow RUS		Bu Xiangzhi	2670		twic902.pgn	A30
Zhigalko,S	2658	2012.02.14	B90	11th Aeroflot Open A		2012.02.07			74	1-0	8	Moscow RUS		Khalifman,A	2632		twic902.pgn	B90
Sokolov,Ivan	2641	2012.02.14	A14	11th Aeroflot Open A		2012.02.07			105	1/2-1/2	8	Moscow RUS		Fedoseev,Vl3	2525		twic902.pgn	A14
Safarli,E	2638	2012.02.14	A15	11th Aeroflot Open A		2012.02.07			80	1/2-1/2	8	Moscow RUS		Grigoryan,K2	2482		twic902.pgn	A15
Rakhmanov,Ale	2593	2012.02.14	D85	11th Aeroflot Open A		2012.02.07			53	1/2-1/2	8	Moscow RUS		Sasikiran,K	2700		twic902.pgn	D85
Esen,B	2534	2012.02.14	B50	11th Aeroflot Open A		2012.02.07			70	1-0	8	Moscow RUS		Zvjaginsev,V	2688		twic902.pgn	B50
Akopian,Vl	2685	2012.02.14	C18	11th Aeroflot Open A		2012.02.07			72	1/2-1/2	8	Moscow RUS		Zherebukh,Y	2594		twic902.pgn	C18
Balogh,C	2665	2012.02.14	D31	11th Aeroflot Open A		2012.02.07			76	1-0	8	Moscow RUS		Shomoev,A	2570		twic902.pgn	D31
Sethuraman,S	2529	2012.02.14	D55	11th Aeroflot Open A		2012.02.07			72	1-0	8	Moscow RUS		Ragger,M	2655		twic902.pgn	D55
Gupta,Ab	2652	2012.02.14	C02	11th Aeroflot Open A		2012.02.07			127	1/2-1/2	8	Moscow RUS		Tukhaev,A	2537		twic902.pgn	C02
Salgado Lopez,I	2618	2012.02.14	A28	11th Aeroflot Open A		2012.02.07			60	1/2-1/2	8	Moscow RUS		Nepomniachtchi,I	2735		twic902.pgn	A28
Bocharov,D	2611	2012.02.14	B07	11th Aeroflot Open A		2012.02.07			72	1/2-1/2	8	Moscow RUS		Vallejo Pons,F	2705		twic902.pgn	B00
Robson,R	2596	2012.02.14	B52	11th Aeroflot Open A		2012.02.07			98	1/2-1/2	8	Moscow RUS		Kobalia,M	2673		twic902.pgn	B52
Ju Wenjun	2552	2012.02.14	E87	11th Aeroflot Open A		2012.02.07			70	1-0	8	Moscow RUS		Khismatullin,D	2664		twic902.pgn	E87
Iturrizaga,E	2649	2012.02.14	B48	11th Aeroflot Open A		2012.02.07			85	0-1	8	Moscow RUS		Alsina Leal,D	2535		twic902.pgn	B48
Nisipeanu,LD	2647	2012.02.14	E20	11th Aeroflot Open A		2012.02.07			89	1/2-1/2	8	Moscow RUS		Jumabayev,R	2573		twic902.pgn	E20
Vidit,S	2513	2012.02.14	B12	11th Aeroflot Open A		2012.02.07			78	1-0	8	Moscow RUS		Ni Hua	2641		twic902.pgn	B12
