Inarkiev,E	2732	2016.10.16	C65	69th ch-RUS 2016		2016.10.16			116	1-0	1.1	Novosibirsk RUS		Svidler,P	2745		twic1145.pgn	C65
Vitiugov,N	2721	2016.10.16	B12	69th ch-RUS 2016		2016.10.16			164	1-0	1.2	Novosibirsk RUS		Fedoseev,Vl3	2665		twic1145.pgn	B12
Oparin,G	2617	2016.10.16	D37	69th ch-RUS 2016		2016.10.16			54	1/2-1/2	1.3	Novosibirsk RUS		Tomashevsky,E	2724		twic1145.pgn	D37
Bocharov,D	2611	2016.10.16	E53	69th ch-RUS 2016		2016.10.16			54	1-0	1.4	Novosibirsk RUS		Riazantsev,A	2651		twic1145.pgn	E53
Jakovenko,D	2714	2016.10.16	C67	69th ch-RUS 2016		2016.10.16			61	1/2-1/2	1.5	Novosibirsk RUS		Kokarev,Dm	2636		twic1145.pgn	C67
Grischuk,A	2752	2016.10.16	A80	69th ch-RUS 2016		2016.10.16			97	1/2-1/2	1.6	Novosibirsk RUS		Goganov,A	2635		twic1145.pgn	A80
Grischuk,A	2752	2016.10.17	A32	69th ch-RUS 2016		2016.10.16			82	1/2-1/2	2.1	Novosibirsk RUS		Inarkiev,E	2732		twic1145.pgn	A32
Goganov,A	2635	2016.10.17	A11	69th ch-RUS 2016		2016.10.16			119	0-1	2.2	Novosibirsk RUS		Jakovenko,D	2714		twic1145.pgn	A11
Kokarev,Dm	2636	2016.10.17	A45	69th ch-RUS 2016		2016.10.16			103	1/2-1/2	2.3	Novosibirsk RUS		Bocharov,D	2611		twic1145.pgn	A45
Riazantsev,A	2651	2016.10.17	C19	69th ch-RUS 2016		2016.10.16			74	1/2-1/2	2.4	Novosibirsk RUS		Oparin,G	2617		twic1145.pgn	C19
Tomashevsky,E	2724	2016.10.17	E18	69th ch-RUS 2016		2016.10.16			79	1/2-1/2	2.5	Novosibirsk RUS		Vitiugov,N	2721		twic1145.pgn	E18
Fedoseev,Vl3	2665	2016.10.17	E10	69th ch-RUS 2016		2016.10.16			69	1/2-1/2	2.6	Novosibirsk RUS		Svidler,P	2745		twic1145.pgn	E10
Kosteniuk,A	2537	2016.10.16	C26	66th ch-RUS w 2016		2016.10.16			137	0-1	1.1	Novosibirsk RUS		Bodnaruk,A	2463		twic1145.pgn	C26
Ovod,E	2362	2016.10.16	D30	66th ch-RUS w 2016		2016.10.16			218	1/2-1/2	1.2	Novosibirsk RUS		Pustovoitova,D	2386		twic1145.pgn	D30
Goryachkina,A	2460	2016.10.16	E00	66th ch-RUS w 2016		2016.10.16			79	1/2-1/2	1.3	Novosibirsk RUS		Pogonina,N	2484		twic1145.pgn	E00
Girya,O	2446	2016.10.16	D11	66th ch-RUS w 2016		2016.10.16			188	0-1	1.4	Novosibirsk RUS		Galliamova,A	2450		twic1145.pgn	D11
Kashlinskaya,A	2462	2016.10.16	E46	66th ch-RUS w 2016		2016.10.16			64	1-0	1.5	Novosibirsk RUS		Ubiennykh,E	2346		twic1145.pgn	E46
Gunina,V	2535	2016.10.16	E37	66th ch-RUS w 2016		2016.10.16			66	1-0	1.6	Novosibirsk RUS		Charochkina,D	2366		twic1145.pgn	E37
Gunina,V	2535	2016.10.17	B18	66th ch-RUS w 2016		2016.10.16			56	1-0	2.1	Novosibirsk RUS		Kosteniuk,A	2537		twic1145.pgn	B18
Charochkina,D	2366	2016.10.17	A90	66th ch-RUS w 2016		2016.10.16			117	1/2-1/2	2.2	Novosibirsk RUS		Kashlinskaya,A	2462		twic1145.pgn	A90
Ubiennykh,E	2346	2016.10.17	E73	66th ch-RUS w 2016		2016.10.16			170	1-0	2.3	Novosibirsk RUS		Girya,O	2446		twic1145.pgn	E73
Galliamova,A	2450	2016.10.17	A11	66th ch-RUS w 2016		2016.10.16			65	0-1	2.4	Novosibirsk RUS		Goryachkina,A	2460		twic1145.pgn	A11
Pogonina,N	2484	2016.10.17	D36	66th ch-RUS w 2016		2016.10.16			98	1/2-1/2	2.5	Novosibirsk RUS		Ovod,E	2362		twic1145.pgn	D36
Pustovoitova,D	2386	2016.10.17	C65	66th ch-RUS w 2016		2016.10.16			64	1-0	2.6	Novosibirsk RUS		Bodnaruk,A	2463		twic1145.pgn	C65
Hou Yifan	2649	2016.10.16	A05	Short-Hou Yifan m		2016.10.16			113	1/2-1/2	1	Hoogeveen NED		Short,N	2670		twic1145.pgn	A05
Short,N	2670	2016.10.17	C11	Short-Hou Yifan m		2016.10.16			82	1/2-1/2	2	Hoogeveen NED		Hou Yifan	2649		twic1145.pgn	C11
Van Foreest,Jorden	2615	2016.10.16	E73	Van Foreest-Sokolov m		2016.10.16			80	1-0	1	Hoogeveen NED		Sokolov,Ivan	2623		twic1145.pgn	E73
Sokolov,Ivan	2623	2016.10.17	C41	Van Foreest-Sokolov m		2016.10.16			56	1-0	2	Hoogeveen NED		Van Foreest,Jorden	2615		twic1145.pgn	C41
Gupta,Ab	2626	2016.10.15	A28	20th Hoogeveen Open 2016		2016.10.15			123	0-1	1.1	Hoogeveen NED		Hoffman,Ro	2074		twic1145.pgn	A28
Nguyen,Kevin	2185	2016.10.15	B07	20th Hoogeveen Open 2016		2016.10.15			84	1-0	1.2	Hoogeveen NED		Sandipan,C	2593		twic1145.pgn	B07
Lalith,B	2586	2016.10.15	B06	20th Hoogeveen Open 2016		2016.10.15			45	0-1	1.3	Hoogeveen NED		Keetman,Maaike	2174		twic1145.pgn	B06
Schoehuijs,E	2169	2016.10.15	E68	20th Hoogeveen Open 2016		2016.10.15			62	1-0	1.4	Hoogeveen NED		Werle,J	2555		twic1145.pgn	E68
Shyam,SM	2552	2016.10.15	D38	20th Hoogeveen Open 2016		2016.10.15			81	0-1	1.5	Hoogeveen NED		Clemens,A	2162		twic1145.pgn	D38
Roebers,J	2151	2016.10.15	D35	20th Hoogeveen Open 2016		2016.10.15			92	1-0	1.6	Hoogeveen NED		Ernst,S	2540		twic1145.pgn	D35
Debashis,D	2478	2016.10.15	E32	20th Hoogeveen Open 2016		2016.10.15			99	0-1	1.7	Hoogeveen NED		De Boer,Bas	2149		twic1145.pgn	E32
Mellema,A	2143	2016.10.15	C10	20th Hoogeveen Open 2016		2016.10.15			42	1-0	1.8	Hoogeveen NED		Rathnakaran,K	2469		twic1145.pgn	C10
Ten Hertog,H	2468	2016.10.15	B06	20th Hoogeveen Open 2016		2016.10.15			101	0-1	1.9	Hoogeveen NED		Sparenberg,E	2140		twic1145.pgn	B06
Mijnheer,P	2137	2016.10.15	A49	20th Hoogeveen Open 2016		2016.10.15			96	1/2-1/2	1.10	Hoogeveen NED		Romanishin,O	2456		twic1145.pgn	A49
Bellia,F	2447	2016.10.15	D02	20th Hoogeveen Open 2016		2016.10.15			238	1/2-1/2	1.11	Hoogeveen NED		Vogel,Ja	2134		twic1145.pgn	D02
Cornelisse,J	2131	2016.10.15	D05	20th Hoogeveen Open 2016		2016.10.15			70	1-0	1.12	Hoogeveen NED		Sundararajan,K	2429		twic1145.pgn	D05
Karavade,E	2421	2016.10.15	A14	20th Hoogeveen Open 2016		2016.10.15			70	1-0	1.13	Hoogeveen NED		Fehr,A	2130		twic1145.pgn	A14
Schut,Ha	2128	2016.10.15	B50	20th Hoogeveen Open 2016		2016.10.15			82	1-0	1.14	Hoogeveen NED		Jonkman,H	2413		twic1145.pgn	B50
Nitin,S	2410	2016.10.15	E83	20th Hoogeveen Open 2016		2016.10.15			55	0-1	1.15	Hoogeveen NED		Kokje,Joris	2126		twic1145.pgn	E83
Hendriks,Ric	2122	2016.10.15	C45	20th Hoogeveen Open 2016		2016.10.15			62	1-0	1.16	Hoogeveen NED		Beerdsen,Thomas	2404		twic1145.pgn	C45
Valdes,Le	2391	2016.10.15	B09	20th Hoogeveen Open 2016		2016.10.15			117	0-1	1.17	Hoogeveen NED		Van der Raaf,E	2117		twic1145.pgn	B09
Kerigan,D	2362	2016.10.16	E80	20th Hoogeveen Open 2016		2016.10.15			60	1-0	2.1	Hoogeveen NED		Gupta,Ab	2626		twic1145.pgn	E80
Sandipan,C	2593	2016.10.16	B84	20th Hoogeveen Open 2016		2016.10.15			75	1/2-1/2	2.2	Hoogeveen NED		Slingerland,F	2344		twic1145.pgn	B84
Colijn,S	2293	2016.10.16	E10	20th Hoogeveen Open 2016		2016.10.15			78	1-0	2.3	Hoogeveen NED		Lalith,B	2586		twic1145.pgn	E10
Werle,J	2555	2016.10.16	C00	20th Hoogeveen Open 2016		2016.10.15			75	0-1	2.4	Hoogeveen NED		Van Osch,Mees	2288		twic1145.pgn	C00
Strating,S	2276	2016.10.16	B14	20th Hoogeveen Open 2016		2016.10.15			72	1-0	2.5	Hoogeveen NED		Shyam,SM	2552		twic1145.pgn	B14
Ernst,S	2540	2016.10.16	A15	20th Hoogeveen Open 2016		2016.10.15			143	1/2-1/2	2.6	Hoogeveen NED		Buckels,Valentin	2273		twic1145.pgn	A15
Vrolijk,Liam	2265	2016.10.16	E73	20th Hoogeveen Open 2016		2016.10.15			99	0-1	2.7	Hoogeveen NED		Debashis,D	2478		twic1145.pgn	E73
Rathnakaran,K	2469	2016.10.16	B30	20th Hoogeveen Open 2016		2016.10.15			121	0-1	2.8	Hoogeveen NED		Bunyatov,Rustam	2249		twic1145.pgn	B30
Rakesh,Kumar Jena	2247	2016.10.16	A00	20th Hoogeveen Open 2016		2016.10.15			86	1/2-1/2	2.9	Hoogeveen NED		Ten Hertog,H	2468		twic1145.pgn	A00
Sundararajan,K	2429	2016.10.16	A07	20th Hoogeveen Open 2016		2016.10.15			53	1/2-1/2	2.10	Hoogeveen NED		Heemskerk,W	2243		twic1145.pgn	A07
Jonkman,H	2413	2016.10.16	C45	20th Hoogeveen Open 2016		2016.10.15			106	1-0	2.11	Hoogeveen NED		Mager,D	2224		twic1145.pgn	C45
Vedder,R	2205	2016.10.16	C46	20th Hoogeveen Open 2016		2016.10.15			96	1/2-1/2	2.12	Hoogeveen NED		Nitin,S	2410		twic1145.pgn	C46
Beerdsen,Thomas	2404	2016.10.16	B72	20th Hoogeveen Open 2016		2016.10.15			117	0-1	2.13	Hoogeveen NED		De Graaf,D	2195		twic1145.pgn	B72
Fehr,A	2130	2016.10.16	A88	20th Hoogeveen Open 2016		2016.10.15			49	1/2-1/2	2.14	Hoogeveen NED		Valdes,Le	2391		twic1145.pgn	A88
Vereggen,L	2380	2016.10.16	B06	20th Hoogeveen Open 2016		2016.10.15			93	0-1	2.15	Hoogeveen NED		Taams,Sander	1857		twic1145.pgn	B06
Kouwenhoven,Derk	1964	2016.10.16	E81	20th Hoogeveen Open 2016		2016.10.15			110	1-0	2.16	Hoogeveen NED		Harsha,B	2363		twic1145.pgn	E81
Romanishin,O	2456	2016.10.16	B40	20th Hoogeveen Open 2016		2016.10.15			43	0-1	2.17	Hoogeveen NED		Van der Veen,Jan	2059		twic1145.pgn	B40
Gupta,Ab	2626	2016.10.17	B51	20th Hoogeveen Open 2016		2016.10.15			71	0-1	3.1	Hoogeveen NED		Beerdsen,Thomas	2404		twic1145.pgn	B51
Lalith,B	2586	2016.10.17	A45	20th Hoogeveen Open 2016		2016.10.15			87	0-1	3.2	Hoogeveen NED		Vereggen,L	2380		twic1145.pgn	A45
Harsha,B	2363	2016.10.17	D11	20th Hoogeveen Open 2016		2016.10.15			80	1-0	3.3	Hoogeveen NED		Werle,J	2555		twic1145.pgn	D11
Shyam,SM	2552	2016.10.17	E81	20th Hoogeveen Open 2016		2016.10.15			56	1/2-1/2	3.4	Hoogeveen NED		Vrolijk,Liam	2265		twic1145.pgn	E81
Mager,D	2224	2016.10.17	B90	20th Hoogeveen Open 2016		2016.10.15			70	1-0	3.5	Hoogeveen NED		Rathnakaran,K	2469		twic1145.pgn	B90
De Jong,M	2330	2016.10.17	A40	20th Hoogeveen Open 2016		2016.10.15			114	1/2-1/2	3.6	Hoogeveen NED		Sandipan,C	2593		twic1145.pgn	E20
Slingerland,F	2344	2016.10.17	A05	20th Hoogeveen Open 2016		2016.10.15			72	1-0	3.7	Hoogeveen NED		Ernst,S	2540		twic1145.pgn	A05
Ten Hertog,H	2468	2016.10.17	E62	20th Hoogeveen Open 2016		2016.10.15			81	1/2-1/2	3.8	Hoogeveen NED		Okkes,M	2322		twic1145.pgn	E62
Schoppen,Casper	2304	2016.10.17	A46	20th Hoogeveen Open 2016		2016.10.15			92	1/2-1/2	3.9	Hoogeveen NED		Romanishin,O	2456		twic1145.pgn	A46
Bellia,F	2447	2016.10.17	A05	20th Hoogeveen Open 2016		2016.10.15			114	1-0	3.10	Hoogeveen NED		Rakesh,Kumar Jena	2247		twic1145.pgn	A05
