Korotylev,A	2440	1999.02.07	B66	Geller mem (Cup Russia)					68	1-0	6	Moscow RUS		Kobalija,M	2537		twic223.pgn	B66
Motylev,A	2505	1999.02.07	A49	Geller mem (Cup Russia)					29	1/2-1/2	6	Moscow RUS		Polovodin,I	2468		twic223.pgn	A49
Belozerov,A	2437	1999.02.07	A30	Geller mem (Cup Russia)					38	1/2-1/2	6	Moscow RUS		Popov,Val	2582		twic223.pgn	A15
Poluljahov,A	2566	1999.02.07	D30	Geller mem (Cup Russia)					39	0-1	6	Moscow RUS		Iljushin,A	2484		twic223.pgn	D30
Rustemov,A	2539	1999.02.07	C03	Geller mem (Cup Russia)					149	0-1	6	Moscow RUS		Akhmadeev,V	2467		twic223.pgn	C03
Ivanov,Vi	2427	1999.02.07	B19	Geller mem (Cup Russia)					52	1-0	6	Moscow RUS		Nikolenko,O	2510		twic223.pgn	B19
Rychagov,A	2487	1999.02.07	B80	Geller mem (Cup Russia)					88	1-0	6	Moscow RUS		Kholmov,R	2458		twic223.pgn	B47
Ulko,J	2397	1999.02.07	E99	Geller mem (Cup Russia)					80	1-0	6	Moscow RUS		Kiriakov,P	2564		twic223.pgn	E98
Nalbandian,T	2439	1999.02.07	E94	Geller mem (Cup Russia)					89	0-1	6	Moscow RUS		Sherbakov,R	2559		twic223.pgn	E94
Volzhin,A	2543	1999.02.07	B33	Geller mem (Cup Russia)					74	1/2-1/2	6	Moscow RUS		Goloshchapov,A	2446		twic223.pgn	B33
Saulin,D	2427	1999.02.07	E13	Geller mem (Cup Russia)					63	0-1	6	Moscow RUS		Zakharevich,I	2532		twic223.pgn	E12
Najer,E	2522	1999.02.07	A28	Geller mem (Cup Russia)					69	0-1	6	Moscow RUS		Maljutin,E	2440		twic223.pgn	A28
Beshukov,S	2511	1999.02.07	D85	Geller mem (Cup Russia)					96	1-0	6	Moscow RUS		Daschian,N	2435		twic223.pgn	D85
Eljanov,P	2418	1999.02.07	D85	Geller mem (Cup Russia)					105	1/2-1/2	6	Moscow RUS		Kiselev,S	2500		twic223.pgn	D85
Kalugin,S	2355	1999.02.07	B89	Geller mem (Cup Russia)					55	0-1	6	Moscow RUS		Virovlansky,S	2410		twic223.pgn	B89
Fokin,S	2390	1999.02.07	A30	Geller mem (Cup Russia)					118	1-0	6	Moscow RUS		Iskusnyh,S	2486		twic223.pgn	A30
Mchedlishvili,M	2400	1999.02.07	A40	Geller mem (Cup Russia)					62	1-0	6	Moscow RUS		Arbakov,V	2482		twic223.pgn	A10
Gavritenkov,S	2312	1999.02.07	C32	Geller mem (Cup Russia)					45	0-1	6	Moscow RUS		Reprintsev,A	2470		twic223.pgn	C32
