Topalov,V	2700	1999.04.06	D13	Cat. 19					82	1/2-1/2	1	Dos Hermanas ESP		Illescas Cordoba,M	2585		twic231.pgn	D13
Anand,V	2781	1999.04.06	B81	Cat. 19					66	1-0	1	Dos Hermanas ESP		Polgar,Ju	2677		twic231.pgn	B90
Svidler,P	2713	1999.04.06	B90	Cat. 19					64	1-0	1	Dos Hermanas ESP		Adams,Mi	2716		twic231.pgn	B90
Karpov,An	2710	1999.04.06	A30	Cat. 19					64	1/2-1/2	1	Dos Hermanas ESP		Kramnik,V	2751		twic231.pgn	A15
Karpov,An	2710	1999.04.07	D37	Cat. 19					44	1/2-1/2	2	Dos Hermanas ESP		Topalov,V	2700		twic231.pgn	D37
Kramnik,V	2751	1999.04.07	C43	Cat. 19					45	1/2-1/2	2	Dos Hermanas ESP		Svidler,P	2713		twic231.pgn	C43
Adams,Mi	2716	1999.04.07	C89	Cat. 19					54	1/2-1/2	2	Dos Hermanas ESP		Anand,V	2781		twic231.pgn	C89
Polgar,Ju	2677	1999.04.07	D85	Cat. 19					84	1-0	2	Dos Hermanas ESP		Korchnoi,V	2673		twic231.pgn	D85
Gelfand,B	2691	1999.04.07	D19	Cat. 19					42	1/2-1/2	2	Dos Hermanas ESP		Illescas Cordoba,M	2585		twic231.pgn	D19
Topalov,V	2700	1999.04.09	B27	Cat. 19					111	1/2-1/2	3	Dos Hermanas ESP		Gelfand,B	2691		twic231.pgn	A04
Illescas Cordoba,M	2585	1999.04.09	B33	Cat. 19					121	0-1	3	Dos Hermanas ESP		Polgar,Ju	2677		twic231.pgn	B33
Korchnoi,V	2673	1999.04.09	C67	Cat. 19					110	1-0	3	Dos Hermanas ESP		Adams,Mi	2716		twic231.pgn	C67
Anand,V	2781	1999.04.09	D27	Cat. 19					138	1-0	3	Dos Hermanas ESP		Kramnik,V	2751		twic231.pgn	D27
Svidler,P	2713	1999.04.09	D97	Cat. 19					96	1-0	3	Dos Hermanas ESP		Karpov,An	2710		twic231.pgn	D97
Svidler,P	2713	1999.04.10	A16	Cat. 19					74	1/2-1/2	4	Dos Hermanas ESP		Topalov,V	2700		twic231.pgn	A15
Karpov,An	2710	1999.04.10	B17	Cat. 19					48	1/2-1/2	4	Dos Hermanas ESP		Anand,V	2781		twic231.pgn	B17
Kramnik,V	2751	1999.04.10	E05	Cat. 19					25	1/2-1/2	4	Dos Hermanas ESP		Korchnoi,V	2673		twic231.pgn	E06
Adams,Mi	2716	1999.04.10	C78	Cat. 19					60	1/2-1/2	4	Dos Hermanas ESP		Illescas Cordoba,M	2585		twic231.pgn	C78
Polgar,Ju	2677	1999.04.10	A39	Cat. 19					53	1/2-1/2	4	Dos Hermanas ESP		Gelfand,B	2691		twic231.pgn	A30
Topalov,V	2700	1999.04.11	B92	Cat. 19					95	0-1	5	Dos Hermanas ESP		Polgar,Ju	2677		twic231.pgn	B92
Gelfand,B	2691	1999.04.11	B31	Cat. 19					82	1/2-1/2	5	Dos Hermanas ESP		Adams,Mi	2716		twic231.pgn	B31
Illescas Cordoba,M	2585	1999.04.11	A84	Cat. 19					108	1-0	5	Dos Hermanas ESP		Kramnik,V	2751		twic231.pgn	A04
Korchnoi,V	2673	1999.04.11	E18	Cat. 19					75	1/2-1/2	5	Dos Hermanas ESP		Karpov,An	2710		twic231.pgn	E17
Anand,V	2781	1999.04.11	C80	Cat. 19					137	1/2-1/2	5	Dos Hermanas ESP		Svidler,P	2713		twic231.pgn	C80
