Zvjaginsev,V	2658	1999.06.22	D91	13th Vidmar mem					55	0-1	9	Portoroz SLO		Kozul,Z	2585		twic242.pgn	D91
Stohl,I	2573	1999.06.22	E05	13th Vidmar mem					81	1/2-1/2	9	Portoroz SLO		Beliavsky,A	2650		twic242.pgn	E06
Pavasovic,D	2502	1999.06.22	A11	13th Vidmar mem					62	1-0	9	Portoroz SLO		Aronian,L	2502		twic242.pgn	A07
Aronian,L	2502	1999.06.23	B54	13th Vidmar mem					64	1/2-1/2	10	Portoroz SLO		Zvjaginsev,V	2658		twic242.pgn	B54
Beliavsky,A	2650	1999.06.23	C47	13th Vidmar mem					69	0-1	10	Portoroz SLO		Pavasovic,D	2502		twic242.pgn	C45
Kozul,Z	2585	1999.06.23	A12	13th Vidmar mem					26	1/2-1/2	10	Portoroz SLO		Stohl,I	2573		twic242.pgn	A12
Spassky,B	2549	1999.06.22	D59	Petrosian Memorial					24	1/2-1/2	5	Moscow RUS		Gligoric,S	2476		twic242.pgn	D58
Portisch,L	2555	1999.06.22	D41	Petrosian Memorial					30	1/2-1/2	5	Moscow RUS		Smyslov,V	2485		twic242.pgn	D41
Taimanov,M	2424	1999.06.22	A13	Petrosian Memorial					19	1/2-1/2	5	Moscow RUS		Ivkov,B	2444		twic242.pgn	A15
Tseshkovsky,V	2556	1999.06.22	C67	Petrosian Memorial					25	1/2-1/2	5	Moscow RUS		Balashov,Y	2578		twic242.pgn	C67
Larsen,B	2532	1999.06.22	A35	Petrosian Memorial					23	1/2-1/2	5	Moscow RUS		Hort,V	2526		twic242.pgn	A35
Smyslov,V	2485	1999.06.23	D37	Petrosian Memorial					28	1/2-1/2	6	Moscow RUS		Larsen,B	2532		twic242.pgn	D37
Hort,V	2526	1999.06.23	D97	Petrosian Memorial					59	1/2-1/2	6	Moscow RUS		Gligoric,S	2476		twic242.pgn	D97
Balashov,Y	2578	1999.06.23	A06	Petrosian Memorial					53	1/2-1/2	6	Moscow RUS		Taimanov,M	2424		twic242.pgn	A05
Tseshkovsky,V	2556	1999.06.23	B07	Petrosian Memorial					103	1/2-1/2	6	Moscow RUS		Spassky,B	2549		twic242.pgn	B00
Ivkov,B	2444	1999.06.23	E94	Petrosian Memorial					81	1/2-1/2	6	Moscow RUS		Portisch,L	2555		twic242.pgn	E94
Gligoric,S	2476	1999.06.24	C48	Petrosian Memorial					24	1/2-1/2	7	Moscow RUS		Smyslov,V	2485		twic242.pgn	C48
Larsen,B	2532	1999.06.24	A13	Petrosian Memorial					29	1/2-1/2	7	Moscow RUS		Ivkov,B	2444		twic242.pgn	A13
Taimanov,M	2424	1999.06.24	B46	Petrosian Memorial					122	1/2-1/2	7	Moscow RUS		Tseshkovsky,V	2556		twic242.pgn	B46
Spassky,B	2549	1999.06.24	C02	Petrosian Memorial					51	1/2-1/2	7	Moscow RUS		Hort,V	2526		twic242.pgn	C02
Portisch,L	2555	1999.06.24	B80	Petrosian Memorial					88	1/2-1/2	7	Moscow RUS		Balashov,Y	2578		twic242.pgn	B46
Taimanov,M	2424	1999.06.25	B46	Petrosian Memorial					29	1/2-1/2	8	Moscow RUS		Spassky,B	2549		twic242.pgn	B46
