Ljubojevic,L	2571	1999.03.23	E12	8th Amber Rapidplay					61	0-1	7	Monte Carlo MNC		Ivanchuk,V	2714		twic229.pgn	E16
Kramnik,V	2751	1999.03.23	D46	8th Amber Rapidplay					66	1-0	7	Monte Carlo MNC		Piket,Je	2619		twic229.pgn	D45
Van Wely,L	2632	1999.03.23	A70	8th Amber Rapidplay					119	1/2-1/2	7	Monte Carlo MNC		Karpov,An	2710		twic229.pgn	A70
Shirov,A	2726	1999.03.23	E63	8th Amber Rapidplay					123	0-1	7	Monte Carlo MNC		Nikolic,Pr	2633		twic229.pgn	E63
Topalov,V	2700	1999.03.23	D37	8th Amber Rapidplay					100	1-0	7	Monte Carlo MNC		Gelfand,B	2691		twic229.pgn	D37
Anand,V	2781	1999.03.23	D20	8th Amber Rapidplay					50	1/2-1/2	7	Monte Carlo MNC		Lautier,J	2596		twic229.pgn	D20
Lautier,J	2596	1999.03.24	E32	8th Amber Rapidplay					41	1/2-1/2	8	Monte Carlo MNC		Topalov,V	2700		twic229.pgn	E32
Nikolic,Pr	2633	1999.03.24	C92	8th Amber Rapidplay					74	1-0	8	Monte Carlo MNC		Anand,V	2781		twic229.pgn	C92
Gelfand,B	2691	1999.03.24	B81	8th Amber Rapidplay					76	1-0	8	Monte Carlo MNC		Shirov,A	2726		twic229.pgn	B90
Karpov,An	2710	1999.03.24	A30	8th Amber Rapidplay					60	1-0	8	Monte Carlo MNC		Kramnik,V	2751		twic229.pgn	A30
Ivanchuk,V	2714	1999.03.24	D37	8th Amber Rapidplay					125	1/2-1/2	8	Monte Carlo MNC		Van Wely,L	2632		twic229.pgn	D37
Piket,Je	2619	1999.03.24	D39	8th Amber Rapidplay					101	0-1	8	Monte Carlo MNC		Ljubojevic,L	2571		twic229.pgn	D39
Ljubojevic,L	2571	1999.03.26	E12	8th Amber Rapidplay					171	0-1	9	Monte Carlo MNC		Lautier,J	2596		twic229.pgn	E12
Kramnik,V	2751	1999.03.26	D43	8th Amber Rapidplay					50	1/2-1/2	9	Monte Carlo MNC		Nikolic,Pr	2633		twic229.pgn	D43
Van Wely,L	2632	1999.03.26	D85	8th Amber Rapidplay					158	1-0	9	Monte Carlo MNC		Gelfand,B	2691		twic229.pgn	D85
Shirov,A	2726	1999.03.26	E63	8th Amber Rapidplay					70	1-0	9	Monte Carlo MNC		Karpov,An	2710		twic229.pgn	E63
Topalov,V	2700	1999.03.26	D37	8th Amber Rapidplay					48	1/2-1/2	9	Monte Carlo MNC		Ivanchuk,V	2714		twic229.pgn	D37
Anand,V	2781	1999.03.26	E11	8th Amber Rapidplay					49	1/2-1/2	9	Monte Carlo MNC		Piket,Je	2619		twic229.pgn	E11
Ivanchuk,V	2714	1999.03.27	B90	8th Amber Rapidplay					32	1-0	10	Monte Carlo MNC		Shirov,A	2726		twic229.pgn	B90
Piket,Je	2619	1999.03.27	D43	8th Amber Rapidplay					123	1/2-1/2	10	Monte Carlo MNC		Topalov,V	2700		twic229.pgn	D43
Karpov,An	2710	1999.03.27	E32	8th Amber Rapidplay					48	1/2-1/2	10	Monte Carlo MNC		Anand,V	2781		twic229.pgn	E32
Nikolic,Pr	2633	1999.03.27	A90	8th Amber Rapidplay					56	1/2-1/2	10	Monte Carlo MNC		Ljubojevic,L	2571		twic229.pgn	A90
Gelfand,B	2691	1999.03.27	E37	8th Amber Rapidplay					55	1/2-1/2	10	Monte Carlo MNC		Kramnik,V	2751		twic229.pgn	E37
Lautier,J	2596	1999.03.27	E15	8th Amber Rapidplay					70	1-0	10	Monte Carlo MNC		Van Wely,L	2632		twic229.pgn	E15
Ljubojevic,L	2571	1999.03.28	D46	8th Amber Rapidplay					139	0-1	11	Monte Carlo MNC		Gelfand,B	2691		twic229.pgn	D46
Anand,V	2781	1999.03.28	E15	8th Amber Rapidplay					28	1/2-1/2	11	Monte Carlo MNC		Ivanchuk,V	2714		twic229.pgn	E15
Van Wely,L	2632	1999.03.28	D10	8th Amber Rapidplay					79	1/2-1/2	11	Monte Carlo MNC		Nikolic,Pr	2633		twic229.pgn	A50
Shirov,A	2726	1999.03.28	D97	8th Amber Rapidplay					97	0-1	11	Monte Carlo MNC		Piket,Je	2619		twic229.pgn	D97
Topalov,V	2700	1999.03.28	D18	8th Amber Rapidplay					89	1/2-1/2	11	Monte Carlo MNC		Karpov,An	2710		twic229.pgn	D19
Kramnik,V	2751	1999.03.28	D56	8th Amber Rapidplay					51	1/2-1/2	11	Monte Carlo MNC		Lautier,J	2596		twic229.pgn	D56
Ivanchuk,V	2714	1999.03.23	A52	8th Amber Blindfold					49	1/2-1/2	7	Monte Carlo MNC		Ljubojevic,L	2571		twic229.pgn	A52
Piket,Je	2619	1999.03.23	D31	8th Amber Blindfold					158	1-0	7	Monte Carlo MNC		Kramnik,V	2751		twic229.pgn	D31
Karpov,An	2710	1999.03.23	E15	8th Amber Blindfold					59	0-1	7	Monte Carlo MNC		Van Wely,L	2632		twic229.pgn	E15
Nikolic,Pr	2633	1999.03.23	B09	8th Amber Blindfold					62	1-0	7	Monte Carlo MNC		Shirov,A	2726		twic229.pgn	B09
Gelfand,B	2691	1999.03.23	E15	8th Amber Blindfold					96	1-0	7	Monte Carlo MNC		Topalov,V	2700		twic229.pgn	E15
Lautier,J	2596	1999.03.23	B33	8th Amber Blindfold					44	1/2-1/2	7	Monte Carlo MNC		Anand,V	2781		twic229.pgn	B33
Topalov,V	2700	1999.03.24	D37	8th Amber Blindfold					59	0-1	8	Monte Carlo MNC		Lautier,J	2596		twic229.pgn	D37
Anand,V	2781	1999.03.24	D20	8th Amber Blindfold					41	1/2-1/2	8	Monte Carlo MNC		Nikolic,Pr	2633		twic229.pgn	D20
Shirov,A	2726	1999.03.24	A33	8th Amber Blindfold					36	1/2-1/2	8	Monte Carlo MNC		Gelfand,B	2691		twic229.pgn	A33
Kramnik,V	2751	1999.03.24	E04	8th Amber Blindfold					139	1/2-1/2	8	Monte Carlo MNC		Karpov,An	2710		twic229.pgn	E04
Van Wely,L	2632	1999.03.24	B35	8th Amber Blindfold					81	1/2-1/2	8	Monte Carlo MNC		Ivanchuk,V	2714		twic229.pgn	B35
Ljubojevic,L	2571	1999.03.24	D58	8th Amber Blindfold					80	1-0	8	Monte Carlo MNC		Piket,Je	2619		twic229.pgn	E35
Lautier,J	2596	1999.03.26	D24	8th Amber Blindfold					47	1/2-1/2	9	Monte Carlo MNC		Ljubojevic,L	2571		twic229.pgn	D22
Nikolic,Pr	2633	1999.03.26	A30	8th Amber Blindfold					37	1/2-1/2	9	Monte Carlo MNC		Kramnik,V	2751		twic229.pgn	A15
Gelfand,B	2691	1999.03.26	E15	8th Amber Blindfold					174	1-0	9	Monte Carlo MNC		Van Wely,L	2632		twic229.pgn	E15
Karpov,An	2710	1999.03.26	B12	8th Amber Blindfold					44	1-0	9	Monte Carlo MNC		Shirov,A	2726		twic229.pgn	B12
