Sanchez Alvarez,R	2391	2018.09.24	B90	43rd Olympiad 2018		2018.09.24			66	1-0	1.1	Batumi GEO		So,W	2776	United States of America	twic1246.pgn	B90
Nakamura,Hi	2763	2018.09.24	E32	43rd Olympiad 2018		2018.09.24			49	0-1	1.1	Batumi GEO		Baules,J	2358	Panama	twic1246.pgn	E32
Leon,Orlando	2196	2018.09.24	D11	43rd Olympiad 2018		2018.09.24			76	1-0	1.1	Batumi GEO		Shankland,S	2722	United States of America	twic1246.pgn	D11
Robson,R	2682	2018.09.24	D02	43rd Olympiad 2018		2018.09.24			125	0-1	1.1	Batumi GEO		Ramos,Ef	2244	Panama	twic1246.pgn	D02
Karjakin,Sergey	2760	2018.09.24	B14	43rd Olympiad 2018		2018.09.24			61	0-1	1.2	Batumi GEO		Ssegwanyi,Arthur	2347	Uganda	twic1246.pgn	B14
Kawuma,Patrick	2329	2018.09.24	C11	43rd Olympiad 2018		2018.09.24			56	1-0	1.2	Batumi GEO		Nepomniachtchi,I	2768	Russia	twic1246.pgn	C11
Vitiugov,N	2726	2018.09.24	A07	43rd Olympiad 2018		2018.09.24			49	0-1	1.2	Batumi GEO		Okas,Walter	2258	Uganda	twic1246.pgn	A07
Nsubuga,Haruna	2222	2018.09.24	B12	43rd Olympiad 2018		2018.09.24			58	1-0	1.2	Batumi GEO		Jakovenko,D	2747	Russia	twic1246.pgn	B12
Tissir,M	2388	2018.09.24	E73	43rd Olympiad 2018		2018.09.24			86	1-0	1.3	Batumi GEO		Yu Yangyi	2765	China	twic1246.pgn	E73
Wei Yi	2742	2018.09.24	A09	43rd Olympiad 2018		2018.09.24			59	0-1	1.3	Batumi GEO		Onkoud,A	2315	Morocco	twic1246.pgn	A09
Saber,Yasser	2192	2018.09.24	A07	43rd Olympiad 2018		2018.09.24			60	1-0	1.3	Batumi GEO		Bu Xiangzhi	2712	China	twic1246.pgn	A07
Li Chao2	2708	2018.09.24	B20	43rd Olympiad 2018		2018.09.24			172	1-0	1.3	Batumi GEO		Mohamed,MA	2244	Morocco	twic1246.pgn	B20
Giron,Jorge Ernesto	2303	2018.09.24	C10	43rd Olympiad 2018		2018.09.24			64	1-0	1.4	Batumi GEO		Harikrishna,P	2743	India	twic1246.pgn	C10
Vidit,S	2711	2018.09.24	B96	43rd Olympiad 2018		2018.09.24			45	0-1	1.4	Batumi GEO		Chavez,Ri	2244	El Salvador	twic1246.pgn	B96
Arias,Daniel	2274	2018.09.24	B22	43rd Olympiad 2018		2018.09.24			58	1-0	1.4	Batumi GEO		Adhiban,Baskaran	2668	India	twic1246.pgn	B22
Sasikiran,K	2672	2018.09.24	A25	43rd Olympiad 2018		2018.09.24			102	1/2-1/2	1.4	Batumi GEO		Burgos Figueroa,C	2222	El Salvador	twic1246.pgn	A25
Ivanchuk,V	2710	2018.09.24	D31	43rd Olympiad 2018		2018.09.24			85	1/2-1/2	1.5	Batumi GEO		Kayonde,Andrew	2393	Zambia	twic1246.pgn	D31
Munenga,Douglas D	2273	2018.09.24	C50	43rd Olympiad 2018		2018.09.24			68	1-0	1.5	Batumi GEO		Kryvoruchko,Y	2695	Ukraine	twic1246.pgn	C53
Ponomariov,R	2681	2018.09.24	B40	43rd Olympiad 2018		2018.09.24			107	0-1	1.5	Batumi GEO		Simutowe,M	2208	Zambia	twic1246.pgn	B40
Kaulule Siame,Kela	2160	2018.09.24	D11	43rd Olympiad 2018		2018.09.24			66	1-0	1.5	Batumi GEO		Korobov,A	2685	Ukraine	twic1246.pgn	D11
Al Qudaimi,B	2419	2018.09.24	C50	43rd Olympiad 2018		2018.09.24			74	1-0	1.6	Batumi GEO		Bacrot,E	2678	France	twic1246.pgn	C50
Fressinet,L	2649	2018.09.24	C69	43rd Olympiad 2018		2018.09.24			79	0-1	1.6	Batumi GEO		Al Zendani,Z	2301	Yemen	twic1246.pgn	C69
Al Badani,A	2195	2018.09.24	A52	43rd Olympiad 2018		2018.09.24			72	1-0	1.6	Batumi GEO		Edouard,R	2646	France	twic1246.pgn	A52
Bauer,Ch	2629	2018.09.24	B00	43rd Olympiad 2018		2018.09.24			51	0-1	1.6	Batumi GEO		Al Sulaiti,K	2106	Yemen	twic1246.pgn	B00
Sargissian,G	2691	2018.09.24	A15	43rd Olympiad 2018		2018.09.24			56	1/2-1/2	1.7	Batumi GEO		Kojima,S	2408	Japan	twic1246.pgn	A34
Nanjo,R	2324	2018.09.24	A20	43rd Olympiad 2018		2018.09.24			116	1-0	1.7	Batumi GEO		Melkumyan,H	2660	Armenia	twic1246.pgn	A20
Hovhannisyan,R	2621	2018.09.24	B18	43rd Olympiad 2018		2018.09.24			115	0-1	1.7	Batumi GEO		Yamada,K	2128	Japan	twic1246.pgn	B18
Matsuo,T	2170	2018.09.24	A43	43rd Olympiad 2018		2018.09.24			62	1-0	1.7	Batumi GEO		Martirosyan,Haik M.	2597	Armenia	twic1246.pgn	A43
Miguel,Sergio	2285	2018.09.24	C50	43rd Olympiad 2018		2018.09.24			101	1/2-1/2	1.8	Batumi GEO		McShane,L	2672	England	twic1246.pgn	C50
Howell,D	2689	2018.09.24	A37	43rd Olympiad 2018		2018.09.24			51	0-1	1.8	Batumi GEO		Erikson,R	2283	Angola	twic1246.pgn	A37
Domingos,C	2246	2018.09.24	C45	43rd Olympiad 2018		2018.09.24			106	1-0	1.8	Batumi GEO		Jones,G	2677	England	twic1246.pgn	C45
Pert,N	2549	2018.09.24	B30	43rd Olympiad 2018		2018.09.24			163	1/2-1/2	1.8	Batumi GEO		Silva,David	2223	Angola	twic1246.pgn	B30
Rodshtein,M	2674	2018.09.24	B50	43rd Olympiad 2018		2018.09.24			105	0-1	1.9	Batumi GEO		Gemy,J	2400	Bolivia	twic1246.pgn	B50
Aguilar,Luis Miguel	2203	2018.09.24	C41	43rd Olympiad 2018		2018.09.24			62	1-0	1.9	Batumi GEO		Nabaty,T	2692	Israel	twic1246.pgn	C41
Sutovsky,E	2633	2018.09.24	B62	43rd Olympiad 2018		2018.09.24			65	0-1	1.9	Batumi GEO		Bolanos,Fernando	2215	Bolivia	twic1246.pgn	B62
Pinto,Daniel	2131	2018.09.24	C55	43rd Olympiad 2018		2018.09.24			86	1-0	1.9	Batumi GEO		Smirin,I	2594	Israel	twic1246.pgn	C55
Reyes Najera,C	2149	2018.09.24	D20	43rd Olympiad 2018		2018.09.24			66	1-0	1.10	Batumi GEO		Duda,J	2739	Poland	twic1246.pgn	D20
Piorun,K	2612	2018.09.24	A09	43rd Olympiad 2018		2018.09.24			101	0-1	1.10	Batumi GEO		Cu Hor,W	2319	Guatemala	twic1246.pgn	A09
Ortiz Q,J	2207	2018.09.24	B65	43rd Olympiad 2018		2018.09.24			80	1-0	1.10	Batumi GEO		Tomczak,J	2614	Poland	twic1246.pgn	B65
Dragun,K	2568	2018.09.24	B43	43rd Olympiad 2018		2018.09.24			89	0-1	1.10	Batumi GEO		Lorenzana,W	2292	Guatemala	twic1246.pgn	B43
Erdos,V	2609	2018.09.24	C92	43rd Olympiad 2018		2018.09.24			34	1/2-1/2	1.11	Batumi GEO		Rakotomaharo,Fy Antenaina	2422	Madagascar	twic1246.pgn	C92
Ralison,Milanto Harifidy	2281	2018.09.24	A05	43rd Olympiad 2018		2018.09.24			74	1-0	1.11	Batumi GEO		Gledura,B	2621	Hungary	twic1246.pgn	A05
Almasi,Z	2702	2018.09.24	B20	43rd Olympiad 2018		2018.09.24			71	0-1	1.11	Batumi GEO		Andriamasoandro,Miora	2126	Madagascar	twic1246.pgn	B20
Rajaonarison,Faniry	2126	2018.09.24	A49	43rd Olympiad 2018		2018.09.24			118	1/2-1/2	1.11	Batumi GEO		Berkes,F	2678	Hungary	twic1246.pgn	A49
Eid,Fa	2328	2018.09.24	D02	43rd Olympiad 2018		2018.09.24			54	1-0	1.12	Batumi GEO		Giri,A	2780	Netherlands	twic1246.pgn	D02
L'Ami,E	2639	2018.09.24	C44	43rd Olympiad 2018		2018.09.24			53	0-1	1.12	Batumi GEO		El Jawich,A	2276	Lebanon	twic1246.pgn	C44
Kassis,A LIB	2173	2018.09.24	B51	43rd Olympiad 2018		2018.09.24			54	1-0	1.12	Batumi GEO		Van Foreest,Jorden	2624	Netherlands	twic1246.pgn	B51
Tiviakov,S	2604	2018.09.24	B73	43rd Olympiad 2018		2018.09.24			67	0-1	1.12	Batumi GEO		Kaouri,Mahdi	2106	Lebanon	twic1246.pgn	B73
Jobava,Ba	2634	2018.09.24	C41	43rd Olympiad 2018		2018.09.24			85	1/2-1/2	1.13	Batumi GEO		Gruenfeld,Y	2418	ICCD	twic1246.pgn	C41
Varezhkin,V	2261	2018.09.24	D11	43rd Olympiad 2018		2018.09.24			64	1-0	1.13	Batumi GEO		Mchedlishvili,M	2607	Georgia 1	twic1246.pgn	D11
Pantsulaia,L	2589	2018.09.24	B43	43rd Olympiad 2018		2018.09.24			71	0-1	1.13	Batumi GEO		Martin,Le	2128	ICCD	twic1246.pgn	B43
Jankunas,T	2093	2018.09.24	E69	43rd Olympiad 2018		2018.09.24			80	1-0	1.13	Batumi GEO		Jojua,D	2590	Georgia 1	twic1246.pgn	E69
Johnson,Joshua	2261	2018.09.24	B53	43rd Olympiad 2018		2018.09.24			74	1-0	1.14	Batumi GEO		Navara,D	2740	Czech Republic	twic1246.pgn	B53
Hracek,Z	2557	2018.09.24	E12	43rd Olympiad 2018		2018.09.24			87	0-1	1.14	Batumi GEO		Cupid,Kevin	2124	Trinidad & Tobago	twic1246.pgn	E12
Harper,R	2226	2018.09.24	A15	43rd Olympiad 2018		2018.09.24			100	1-0	1.14	Batumi GEO		Stocek,J	2574	Czech Republic	twic1246.pgn	E10
Michalik,P	2556	2018.09.24	B13	43rd Olympiad 2018		2018.09.24			57	0-1	1.14	Batumi GEO		Winter Roach,A	2221	Trinidad & Tobago	twic1246.pgn	B13
Meier,Geo	2639	2018.09.24	B43	43rd Olympiad 2018		2018.09.24			97	0-1	1.15	Batumi GEO		Gnaam,Koteba.	2061	Syria	twic1246.pgn	B43
Chekh Adm Khedr,Aram	2171	2018.09.24	D46	43rd Olympiad 2018		2018.09.24			40	1-0	1.15	Batumi GEO		Bluebaum,M	2618	Germany	twic1246.pgn	D46
Fridman,D	2591	2018.09.24	E11	43rd Olympiad 2018		2018.09.24			103	0-1	1.15	Batumi GEO		Koniahli,Malek.	2328	Syria	twic1246.pgn	E11
Iyti,B	2259	2018.09.24	D15	43rd Olympiad 2018		2018.09.24			70	1-0	1.15	Batumi GEO		Svane,R	2595	Germany	twic1246.pgn	D15
Lim,Z	2182	2018.09.24	B51	43rd Olympiad 2018		2018.09.24			58	1-0	1.16	Batumi GEO		Zhigalko,S	2610	Belarus	twic1246.pgn	B51
Aleksandrov,A	2602	2018.09.24	D02	43rd Olympiad 2018		2018.09.24			67	0-1	1.16	Batumi GEO		Lye,Lik Zang	2351	Malaysia	twic1246.pgn	D02
Zulkipli,Z	2203	2018.09.24	E00	43rd Olympiad 2018		2018.09.24			84	1-0	1.16	Batumi GEO		Stupak,K	2583	Belarus	twic1246.pgn	E00
Fedorov,Alex	2568	2018.09.24	B32	43rd Olympiad 2018		2018.09.24			88	1/2-1/2	1.16	Batumi GEO		Fong Yit San	2108	Malaysia	twic1246.pgn	B32
Bosiocic,Mari	2600	2018.09.24	A07	43rd Olympiad 2018		2018.09.24			109	0-1	1.17	Batumi GEO		AlHuwar,J	2245	United Arab Emirates	twic1246.pgn	A07
Sultan,I	2112	2018.09.24	C07	43rd Olympiad 2018		2018.09.24			66	1-0	1.17	Batumi GEO		Stevic,H	2579	Croatia	twic1246.pgn	C07
Brkic,A	2565	2018.09.24	A09	43rd Olympiad 2018		2018.09.24			79	0-1	1.17	Batumi GEO		Al Hosani,Omran	2115	United Arab Emirates	twic1246.pgn	A09
Ammar,Sedrani	2099	2018.09.24	D30	43rd Olympiad 2018		2018.09.24			66	1-0	1.17	Batumi GEO		Martinovic,Sa	2567	Croatia	twic1246.pgn	D30
Elliott,W	2206	2018.09.24	B33	43rd Olympiad 2018		2018.09.24			76	1-0	1.18	Batumi GEO		Vera Siguenas,D	2494	Peru	twic1246.pgn	B33
Cori,J	2664	2018.09.24	A45	43rd Olympiad 2018		2018.09.24			79	0-1	1.18	Batumi GEO		Lorne,M	2161	Jamaica	twic1246.pgn	A45
Smith,Shreyas	2193	2018.09.24	B48	43rd Olympiad 2018		2018.09.24			58	1-0	1.18	Batumi GEO		Martinez Alcantara,Jose Eduardo	2565	Peru	twic1246.pgn	B48
Cruz,Cr	2571	2018.09.24	E43	43rd Olympiad 2018		2018.09.24			97	0-1	1.18	Batumi GEO		Christie,Joshua	2198	Jamaica	twic1246.pgn	E43
Mareco,S	2649	2018.09.24	A09	43rd Olympiad 2018		2018.09.24			63	0-1	1.19	Batumi GEO		Makoto,R	2338	Zimbabwe	twic1246.pgn	A09
Mushore,Emarald Takudzwa	2152	2018.09.24	E48	43rd Olympiad 2018		2018.09.24			96	1-0	1.19	Batumi GEO		Peralta,Fe	2569	Argentina	twic1246.pgn	E48
Pichot,A	2562	2018.09.24	B20	43rd Olympiad 2018		2018.09.24			119	0-1	1.19	Batumi GEO		Zhemba,Jemusse	2138	Zimbabwe	twic1246.pgn	B20
Masango,S	2121	2018.09.24	C65	43rd Olympiad 2018		2018.09.24			78	1-0	1.19	Batumi GEO		Perez Ponsa,F	2548	Argentina	twic1246.pgn	C65
Lacayo,R	2228	2018.09.24	D30	43rd Olympiad 2018		2018.09.24			86	1-0	1.20	Batumi GEO		Parligras,M	2623	Romania	twic1246.pgn	D30
Deac,Bogdan-Daniel	2594	2018.09.24	C50	43rd Olympiad 2018		2018.09.24			63	0-1	1.20	Batumi GEO		Rocha,Max	2185	Nicaragua	twic1246.pgn	C50
Alfaro,W	2163	2018.09.24	E68	43rd Olympiad 2018		2018.09.24			60	1-0	1.20	Batumi GEO		Vajda,Le	2551	Romania	twic1246.pgn	E68
Chirila,I	2576	2018.09.24	B30	43rd Olympiad 2018		2018.09.24			81	0-1	1.20	Batumi GEO		Picado,J	2143	Nicaragua	twic1246.pgn	B30
Yilmaz,M	2633	2018.09.24	B40	43rd Olympiad 2018		2018.09.24			129	0-1	1.21	Batumi GEO		Tagelsir,Abubaker	2236	Sudan	twic1246.pgn	B40
Nadir,S	2170	2018.09.24	D52	43rd Olympiad 2018		2018.09.24			56	1-0	1.21	Batumi GEO		Can,E	2588	Turkey	twic1246.pgn	D52
Dastan,B	2569	2018.09.24	B94	43rd Olympiad 2018		2018.09.24			87	0-1	1.21	Batumi GEO		Abdelazeez,Mohamed Abdalla	2183	Sudan	twic1246.pgn	B94
Mohamed,Faisal	2127	2018.09.24	A09	43rd Olympiad 2018		2018.09.24			66	1-0	1.21	Batumi GEO		Sanal,V	2502	Turkey	twic1246.pgn	A09
Husbands,Orlando	2262	2018.09.24	E46	43rd Olympiad 2018		2018.09.24			86	1-0	1.22	Batumi GEO		Maghsoodloo,Parham	2649	Iran	twic1246.pgn	E46
Idani,P	2589	2018.09.24	B90	43rd Olympiad 2018		2018.09.24			71	0-1	1.22	Batumi GEO		Del Castilho,M	2250	Barbados	twic1246.pgn	B90
Blackman,J	2158	2018.09.24	B98	43rd Olympiad 2018		2018.09.24			58	1-0	1.22	Batumi GEO		Firouzja,Alireza	2582	Iran	twic1246.pgn	B98
Mosadeghpour,Masoud	2515	2018.09.24	A45	43rd Olympiad 2018		2018.09.24			61	0-1	1.22	Batumi GEO		Prescod,Bryan	2039	Barbados	twic1246.pgn	A48
Anton Guijarro,D	2639	2018.09.24	C91	43rd Olympiad 2018		2018.09.24			65	0-1	1.23	Batumi GEO		Strugnell,C	2327	Wales	twic1246.pgn	C91
Blackburn,J	2185	2018.09.24	C18	43rd Olympiad 2018		2018.09.24			58	1-0	1.23	Batumi GEO		Perez Candelario,Man	2590	Spain	twic1246.pgn	C18
Lopez Martinez,Josep	2581	2018.09.24	A46	43rd Olympiad 2018		2018.09.24			83	0-1	1.23	Batumi GEO		Bullen,Alex	2098	Wales	twic1246.pgn	A46
Pleasants,A	2090	2018.09.24	A04	43rd Olympiad 2018		2018.09.24			80	1-0	1.23	Batumi GEO		Ibarra Jerez,JC	2564	Spain	twic1246.pgn	A04
Piyumantha,M Sasith Nipun	2139	2018.09.24	B31	43rd Olympiad 2018		2018.09.24			48	1-0	1.24	Batumi GEO		Papaioannou,I	2634	Greece	twic1246.pgn	B31
Banikas,H	2601	2018.09.24	B84	43rd Olympiad 2018		2018.09.24			83	0-1	1.24	Batumi GEO		Thilakarathne,G M H	2238	Sri Lanka	twic1246.pgn	B84
Alahakoon,I	2121	2018.09.24	B01	43rd Olympiad 2018		2018.09.24			79	1-0	1.24	Batumi GEO		Mastrovasilis,D	2594	Greece	twic1246.pgn	B01
Nikolaidis,I	2544	2018.09.24	E11	43rd Olympiad 2018		2018.09.24			127	0-1	1.24	Batumi GEO		Kavinda,A	2047	Sri Lanka	twic1246.pgn	E11
Lenic,L	2656	2018.09.24	A14	43rd Olympiad 2018		2018.09.24			141	0-1	1.25	Batumi GEO		Oatlhotse,P	2188	Botswana	twic1246.pgn	A14
Barileng,G	2144	2018.09.24	C02	43rd Olympiad 2018		2018.09.24			102	1-0	1.25	Batumi GEO		Borisek,J	2578	Slovenia	twic1246.pgn	C02
Skoberne,J	2565	2018.09.24	B30	43rd Olympiad 2018		2018.09.24			79	0-1	1.25	Batumi GEO		Notha,M	2071	Botswana	twic1246.pgn	B30
Gumpo,Thabo	2059	2018.09.24	E00	43rd Olympiad 2018		2018.09.24			112	1-0	1.25	Batumi GEO		Markoja,B	2456	Slovenia	twic1246.pgn	E00
Bai,Adelard	2111	2018.09.24	C89	43rd Olympiad 2018		2018.09.24			84	1-0	1.26	Batumi GEO		Nguyen Ngoc Truong Son	2620	Vietnam	twic1246.pgn	C89
Tran Tuan Minh	2491	2018.09.24	B90	43rd Olympiad 2018		2018.09.24			103	0-1	1.26	Batumi GEO		Song,R	2305	Chinese Taipei	twic1246.pgn	B90
Yang,ching Wei,Austin	2198	2018.09.24	E06	43rd Olympiad 2018		2018.09.24			82	1-0	1.26	Batumi GEO		Nguyen,Anh Khoi	2463	Vietnam	twic1246.pgn	E06
Dao Thien Hai	2477	2018.09.24	B50	43rd Olympiad 2018		2018.09.24			65	0-1	1.26	Batumi GEO		Liu,Yeh Yang	1926	Chinese Taipei	twic1246.pgn	B50
Hansen,Eric	2629	2018.09.24	D02	43rd Olympiad 2018		2018.09.24			81	0-1	1.27	Batumi GEO		Kayasth,M	2077	Nepal	twic1246.pgn	D02
Thing,Bibek	2237	2018.09.24	B90	43rd Olympiad 2018		2018.09.24			68	1-0	1.27	Batumi GEO		Preotu,Razvan	2513	Canada	twic1246.pgn	B90
Noritsyn,N	2482	2018.09.24	A48	43rd Olympiad 2018		2018.09.24			69	0-1	1.27	Batumi GEO		Jaiswal,R	2165	Nepal	twic1246.pgn	A48
Rajbhandari,R	1937	2018.09.24	B38	43rd Olympiad 2018		2018.09.24			173	0-1	1.27	Batumi GEO		Hambleton,A	2492	Canada	twic1246.pgn	B38
Mphungu,Gerrard	2091	2018.09.24	B90	43rd Olympiad 2018		2018.09.24			64	1-0	1.28	Batumi GEO		Fier,A	2558	Brazil	twic1246.pgn	B90
Supi,L	2548	2018.09.24		43rd Olympiad 2018		2018.09.24			0	0-1	1.28	Batumi GEO		Mwale,George	2000	Malawi	twic1246.pgn	?
Chipanga,C	2153	2018.09.24	D11	43rd Olympiad 2018		2018.09.24			54	1-0	1.28	Batumi GEO		Mekhitarian,K	2543	Brazil	twic1246.pgn	D11
El Debs,F	2542	2018.09.24	A46	43rd Olympiad 2018		2018.09.24			63	0-1	1.28	Batumi GEO		Chiona,Richard	1900	Malawi	twic1246.pgn	A46
Bologan,V	2580	2018.09.24	A04	43rd Olympiad 2018		2018.09.24			98	1/2-1/2	1.29	Batumi GEO		Lee,Jun Hyeok	2263	South Korea	twic1246.pgn	A30
Kwon,Sehyun	2129	2018.09.24	B27	43rd Olympiad 2018		2018.09.24			156	1-0	1.29	Batumi GEO		Iordachescu,V	2591	Moldova	twic1246.pgn	B27
Svetushkin,D	2580	2018.09.24	B07	43rd Olympiad 2018		2018.09.24			53	0-1	1.29	Batumi GEO		Walker,Mart	2078	South Korea	twic1246.pgn	B07
Kang,Taehyung	1860	2018.09.24	D11	43rd Olympiad 2018		2018.09.24			72	1-0	1.29	Batumi GEO		Morozov,N	2452	Moldova	twic1246.pgn	D11
Paiva,Donaldo	2206	2018.09.24	B23	43rd Olympiad 2018		2018.09.24			66	1-0	1.30	Batumi GEO		Neiksans,A	2566	Latvia	twic1246.pgn	B23
Meskovs,N	2535	2018.09.24	E01	43rd Olympiad 2018		2018.09.24			49	0-1	1.30	Batumi GEO		Abrantes,Persson	2055	Mozambique	twic1246.pgn	E01
Calicoca,Wilton Inacio	2135	2018.09.24	C86	43rd Olympiad 2018		2018.09.24			76	1-0	1.30	Batumi GEO		Kantans,T	2509	Latvia	twic1246.pgn	C86
Bernotas,A	2408	2018.09.24	E22	43rd Olympiad 2018		2018.09.24			177	1/2-1/2	1.30	Batumi GEO		Chunguane,Ilidio Alberto	2054	Mozambique	twic1246.pgn	E22
