Dubov,Daniil	2654	2015.08.11	A85	68th ch-RUS 2015		2015.08.09			102	1/2-1/2	3.1	Chita RUS		Bukavshin,I	2655		twic1084.pgn	A85
Svidler,P	2739	2015.08.11	A28	68th ch-RUS 2015		2015.08.09			54	1/2-1/2	3.2	Chita RUS		Khairullin,I	2662		twic1084.pgn	A28
Vitiugov,N	2719	2015.08.11	A62	68th ch-RUS 2015		2015.08.09			70	1/2-1/2	3.3	Chita RUS		Karjakin,Sergey	2753		twic1084.pgn	A62
Lysyj,I	2673	2015.08.11	D41	68th ch-RUS 2015		2015.08.09			78	1-0	3.4	Chita RUS		Tomashevsky,E	2747		twic1084.pgn	D41
Motylev,A	2658	2015.08.11	D20	68th ch-RUS 2015		2015.08.09			46	1-0	3.5	Chita RUS		Artemiev,V	2671		twic1084.pgn	D20
Khismatullin,D	2642	2015.08.11	B50	68th ch-RUS 2015		2015.08.09			62	1/2-1/2	3.6	Chita RUS		Jakovenko,D	2759		twic1084.pgn	B50
Bukavshin,I	2655	2015.08.12	B47	68th ch-RUS 2015		2015.08.09			107	1/2-1/2	4.1	Chita RUS		Motylev,A	2658		twic1084.pgn	B47
Jakovenko,D	2759	2015.08.12	D11	68th ch-RUS 2015		2015.08.09			122	1/2-1/2	4.2	Chita RUS		Lysyj,I	2673		twic1084.pgn	D11
Tomashevsky,E	2747	2015.08.12	E11	68th ch-RUS 2015		2015.08.09			68	1/2-1/2	4.3	Chita RUS		Vitiugov,N	2719		twic1084.pgn	E11
Karjakin,Sergey	2753	2015.08.12	D43	68th ch-RUS 2015		2015.08.09			80	1/2-1/2	4.4	Chita RUS		Dubov,Daniil	2654		twic1084.pgn	D43
Artemiev,V	2671	2015.08.12	D12	68th ch-RUS 2015		2015.08.09			93	0-1	4.5	Chita RUS		Khairullin,I	2662		twic1084.pgn	D12
Khismatullin,D	2642	2015.08.12	B23	68th ch-RUS 2015		2015.08.09			57	0-1	4.6	Chita RUS		Svidler,P	2739		twic1084.pgn	B23
Khairullin,I	2662	2015.08.13	E18	68th ch-RUS 2015		2015.08.09			116	1-0	5.1	Chita RUS		Bukavshin,I	2655		twic1084.pgn	E18
Motylev,A	2658	2015.08.13	D43	68th ch-RUS 2015		2015.08.09			47	1/2-1/2	5.2	Chita RUS		Karjakin,Sergey	2753		twic1084.pgn	D43
Dubov,Daniil	2654	2015.08.13	D17	68th ch-RUS 2015		2015.08.09			60	1/2-1/2	5.3	Chita RUS		Tomashevsky,E	2747		twic1084.pgn	D17
Svidler,P	2739	2015.08.13	A15	68th ch-RUS 2015		2015.08.09			69	1/2-1/2	5.4	Chita RUS		Artemiev,V	2671		twic1084.pgn	A15
