Emms,J	2585	1998.12.29	E12	Premier					58	1-0	01	Hastings ENG		Sokolov,I	2620		twic217.pgn	E12
Shipov,S	2635	1998.12.29	D78	Premier					107	0-1	01	Hastings ENG		Speelman,J	2600		twic217.pgn	A49
Plaskett,J	2455	1998.12.29	C45	Premier					148	1-0	01	Hastings ENG		Ponomariov,R	2585		twic217.pgn	C45
Sadler,M	2660	1998.12.29	A26	Premier					22	1/2-1/2	01	Hastings ENG		Miles,A	2590		twic217.pgn	A26
Saltaev,M	2525	1998.12.29	B82	Premier					106	1/2-1/2	01	Hastings ENG		Fressinet,L	2455		twic217.pgn	B32
Miles,A	2590	1998.12.30	D27	Premier					46	1-0	02	Hastings ENG		Shipov,S	2635		twic217.pgn	D27
Fressinet,L	2455	1998.12.30	D48	Premier					150	1-0	02	Hastings ENG		Sadler,M	2660		twic217.pgn	D47
Speelman,J	2600	1998.12.30	B17	Premier					44	1/2-1/2	02	Hastings ENG		Ponomariov,R	2585		twic217.pgn	B17
Emms,J	2585	1998.12.30	E14	Premier					35	1/2-1/2	02	Hastings ENG		Plaskett,J	2455		twic217.pgn	A46
Sokolov,I	2620	1998.12.30	C77	Premier					99	1/2-1/2	02	Hastings ENG		Saltaev,M	2525		twic217.pgn	C77
Sadler,M	2660	1998.12.31	D27	Premier					39	1/2-1/2	03	Hastings ENG		Sokolov,I	2620		twic217.pgn	D27
Saltaev,M	2525	1998.12.31	B22	Premier					95	1/2-1/2	03	Hastings ENG		Emms,J	2585		twic217.pgn	B40
Plaskett,J	2455	1998.12.31	A48	Premier					80	1-0	03	Hastings ENG		Speelman,J	2600		twic217.pgn	A48
Ponomariov,R	2585	1998.12.31	A06	Premier					34	1/2-1/2	03	Hastings ENG		Miles,A	2590		twic217.pgn	A06
Shipov,S	2635	1998.12.31	B90	Premier					119	0-1	03	Hastings ENG		Fressinet,L	2455		twic217.pgn	B90
Sokolov,I	2620	1999.01.02	D85	Premier					81	0-1	04	Hastings ENG		Shipov,S	2635		twic217.pgn	D85
Emms,J	2585	1999.01.02	E54	Premier					196	1/2-1/2	04	Hastings ENG		Sadler,M	2660		twic217.pgn	E54
Miles,A	2590	1999.01.02	A11	Premier					85	1/2-1/2	04	Hastings ENG		Speelman,J	2600		twic217.pgn	A15
Fressinet,L	2455	1999.01.02	B48	Premier					141	1/2-1/2	04	Hastings ENG		Ponomariov,R	2585		twic217.pgn	B48
Saltaev,M	2525	1999.01.02	B30	Premier					54	1/2-1/2	04	Hastings ENG		Plaskett,J	2455		twic217.pgn	B40
Ponomariov,R	2585	1999.01.03	A57	Premier					140	1-0	05	Hastings ENG		Sokolov,I	2620		twic217.pgn	A57
Shipov,S	2635	1999.01.03	B86	Premier					46	1-0	05	Hastings ENG		Emms,J	2585		twic217.pgn	B90
Plaskett,J	2455	1999.01.03	A46	Premier					36	1/2-1/2	05	Hastings ENG		Miles,A	2590		twic217.pgn	A46
Sadler,M	2660	1999.01.03	B93	Premier					83	0-1	05	Hastings ENG		Saltaev,M	2525		twic217.pgn	B93
Speelman,J	2600	1999.01.03	B17	Premier					52	1/2-1/2	05	Hastings ENG		Fressinet,L	2455		twic217.pgn	B17
Saltaev,M	2525	1999.01.04	E94	Premier					102	1-0	06	Hastings ENG		Shipov,S	2635		twic217.pgn	E94
Sokolov,I	2620	1999.01.04	A11	Premier					88	1/2-1/2	06	Hastings ENG		Speelman,J	2600		twic217.pgn	A05
Emms,J	2585	1999.01.04	B48	Premier					142	1/2-1/2	06	Hastings ENG		Ponomariov,R	2585		twic217.pgn	B48
Sadler,M	2660	1999.01.04	B52	Premier					72	1-0	06	Hastings ENG		Plaskett,J	2455		twic217.pgn	B52
Fressinet,L	2455	1999.01.04	A06	Premier					120	1/2-1/2	06	Hastings ENG		Miles,A	2590		twic217.pgn	A06
De la Villa Garcia,J	2500	1998.12.28	B30	It					102	1/2-1/2	02	Pamplona ESP		Morozevich,A	2625		twic217.pgn	B30
Xie Jun	2510	1998.12.28	E90	It					67	1/2-1/2	02	Pamplona ESP		Krasenkow,M	2655		twic217.pgn	E60
