Anand,V	2781	1999.04.13	C78	Cat. 19					49	1/2-1/2	6	Dos Hermanas ESP		Topalov,V	2700		twic232.pgn	C78
Svidler,P	2713	1999.04.13	D85	Cat. 19					47	1/2-1/2	6	Dos Hermanas ESP		Korchnoi,V	2673		twic232.pgn	D85
Karpov,An	2710	1999.04.13	B19	Cat. 19					126	1-0	6	Dos Hermanas ESP		Illescas Cordoba,M	2585		twic232.pgn	B18
Kramnik,V	2751	1999.04.13	D37	Cat. 19					59	1/2-1/2	6	Dos Hermanas ESP		Gelfand,B	2691		twic232.pgn	D37
Adams,Mi	2716	1999.04.13	C89	Cat. 19					89	0-1	6	Dos Hermanas ESP		Polgar,Ju	2677		twic232.pgn	C89
Topalov,V	2700	1999.04.14	B26	Cat. 19					110	1/2-1/2	7	Dos Hermanas ESP		Adams,Mi	2716		twic232.pgn	B26
Polgar,Ju	2677	1999.04.14	A30	Cat. 19					121	1/2-1/2	7	Dos Hermanas ESP		Kramnik,V	2751		twic232.pgn	A15
Gelfand,B	2691	1999.04.14	E04	Cat. 19					81	1/2-1/2	7	Dos Hermanas ESP		Karpov,An	2710		twic232.pgn	E04
Illescas Cordoba,M	2585	1999.04.14	B45	Cat. 19					50	1/2-1/2	7	Dos Hermanas ESP		Svidler,P	2713		twic232.pgn	B40
Korchnoi,V	2673	1999.04.14	C12	Cat. 19					56	1/2-1/2	7	Dos Hermanas ESP		Anand,V	2781		twic232.pgn	C12
Adams,Mi	2716	1999.04.15	E15	Cat. 19					93	1/2-1/2	9	Dos Hermanas ESP		Karpov,An	2710		twic232.pgn	E15
Anand,V	2781	1999.04.16	D27	Cat. 19					49	1/2-1/2	8	Dos Hermanas ESP		Illescas Cordoba,M	2585		twic232.pgn	D27
Karpov,An	2710	1999.04.16	B14	Cat. 19					56	1/2-1/2	8	Dos Hermanas ESP		Polgar,Ju	2677		twic232.pgn	B14
Kramnik,V	2751	1999.04.16	C42	Cat. 19					33	1/2-1/2	8	Dos Hermanas ESP		Adams,Mi	2716		twic232.pgn	C42
Korchnoi,V	2673	1999.04.16	C11	Cat. 19					121	1/2-1/2	8	Dos Hermanas ESP		Topalov,V	2700		twic232.pgn	C11
Svidler,P	2713	1999.04.16	A29	Cat. 19					153	0-1	8	Dos Hermanas ESP		Gelfand,B	2691		twic232.pgn	A29
Topalov,V	2700	1999.04.17	A40	Cat. 19					96	1/2-1/2	9	Dos Hermanas ESP		Kramnik,V	2751		twic232.pgn	A30
Polgar,Ju	2677	1999.04.17	B92	Cat. 19					65	0-1	9	Dos Hermanas ESP		Svidler,P	2713		twic232.pgn	B92
Gelfand,B	2691	1999.04.17	E18	Cat. 19					34	1/2-1/2	9	Dos Hermanas ESP		Anand,V	2781		twic232.pgn	E17
Illescas Cordoba,M	2585	1999.04.17	D85	Cat. 19					58	1/2-1/2	9	Dos Hermanas ESP		Korchnoi,V	2673		twic232.pgn	D85
Fontaine,R	2369	1999.04.12	D43	1st Master					48	1/2-1/2	7	Gonfreville FRA		Lesiege,A	2521		twic232.pgn	D43
Nikcevic,N	2472	1999.04.12	D13	1st Master					36	1/2-1/2	7	Gonfreville FRA		Payen,A	2415		twic232.pgn	D13
Rausis,I	2508	1999.04.12	D10	1st Master					37	1/2-1/2	7	Gonfreville FRA		Godard,M	2404		twic232.pgn	D10
Pecot,L	2225	1999.04.12	B01	1st Master					74	1-0	7	Gonfreville FRA		Sulypa,A	2424		twic232.pgn	B01
Hauchard,A	2524	1999.04.12	A30	1st Master					128	1-0	7	Gonfreville FRA		Sulava,N	2466		twic232.pgn	A37
Miezis,N	2525	1999.04.12	B42	1st Master					27	0-1	7	Gonfreville FRA		Berthelot,Y	2327		twic232.pgn	B42
Lepelletier,B	2456	1999.04.12	A40	1st Master					79	0-1	7	Gonfreville FRA		Karr,JP	2347		twic232.pgn	A40
Karr,JP	2347	1999.04.13	A36	1st Master					94	1-0	8	Gonfreville FRA		Miezis,N	2525		twic232.pgn	A36
Sulypa,A	2424	1999.04.13	A20	1st Master					92	1/2-1/2	8	Gonfreville FRA		Rausis,I	2508		twic232.pgn	A20
Berthelot,Y	2327	1999.04.13	E97	1st Master					80	1-0	8	Gonfreville FRA		Nikcevic,N	2472		twic232.pgn	E97
Lesiege,A	2521	1999.04.13	B85	1st Master					81	0-1	8	Gonfreville FRA		Lepelletier,B	2456		twic232.pgn	B85
Fontaine,R	2369	1999.04.13	B12	1st Master					158	1/2-1/2	8	Gonfreville FRA		Hauchard,A	2524		twic232.pgn	C02
Godard,M	2404	1999.04.13	D13	1st Master					126	1-0	8	Gonfreville FRA		Sulava,N	2466		twic232.pgn	D15
Payen,A	2415	1999.04.13	A47	1st Master					130	1/2-1/2	8	Gonfreville FRA		Pecot,L	2225		twic232.pgn	A46
Miezis,N	2525	1999.04.14	A37	1st Master					77	0-1	9	Gonfreville FRA		Lesiege,A	2521		twic232.pgn	A37
Rausis,I	2508	1999.04.14	D02	1st Master					58	1/2-1/2	9	Gonfreville FRA		Payen,A	2415		twic232.pgn	D02
Sulava,N	2466	1999.04.14	B43	1st Master					96	1-0	9	Gonfreville FRA		Sulypa,A	2424		twic232.pgn	B43
Lepelletier,B	2456	1999.04.14	C64	1st Master					36	1/2-1/2	9	Gonfreville FRA		Fontaine,R	2369		twic232.pgn	C64
Pecot,L	2225	1999.04.14	B01	1st Master					46	1-0	9	Gonfreville FRA		Berthelot,Y	2327		twic232.pgn	B01
Nikcevic,N	2472	1999.04.14	D47	1st Master					69	1/2-1/2	9	Gonfreville FRA		Karr,JP	2347		twic232.pgn	D47
Fontaine,R	2369	1999.04.15	C01	1st Master					110	1-0	10	Gonfreville FRA		Miezis,N	2525		twic232.pgn	C01
