Georgiev,Vl	2540	1998.11.21	E69	It					79	1-0	01	Elgoibar ESP		Izeta,F	2445		twic213.pgn	E62
Gomez Esteban,J	2475	1998.11.21	C45	It					74	1-0	01	Elgoibar ESP		Korneev,O	2600		twic213.pgn	C45
Ubilava,E	2540	1998.11.21	B91	It					111	0-1	01	Elgoibar ESP		Vallejo Pons,F	2450		twic213.pgn	B91
Mellado Trivino,J	2460	1998.11.21	D00	It					72	1-0	01	Elgoibar ESP		Fernandes,An	2480		twic213.pgn	D00
Van der Wiel,J	2520	1998.11.21	A45	It					39	1/2-1/2	01	Elgoibar ESP		Bellon Lopez,JM	2490		twic213.pgn	A45
Izeta,F	2445	1998.11.22	B18	It					91	1/2-1/2	02	Elgoibar ESP		Van der Wiel,J	2520		twic213.pgn	B18
Fernandes,An	2480	1998.11.22	A65	It					73	1-0	02	Elgoibar ESP		Georgiev,Vl	2540		twic213.pgn	A65
Mellado Trivino,J	2460	1998.11.22	B38	It					38	1-0	02	Elgoibar ESP		Ubilava,E	2540		twic213.pgn	A35
Bellon Lopez,JM	2490	1998.11.22	D32	It					82	1-0	02	Elgoibar ESP		Gomez Esteban,J	2475		twic213.pgn	D32
Korneev,O	2600	1998.11.22	C50	It					89	0-1	02	Elgoibar ESP		Vallejo Pons,F	2450		twic213.pgn	C50
Gomez Esteban,J	2475	1998.11.23	D03	It					59	1-0	03	Elgoibar ESP		Izeta,F	2445		twic213.pgn	A46
Ubilava,E	2540	1998.11.23	B90	It					99	0-1	03	Elgoibar ESP		Korneev,O	2600		twic213.pgn	B90
Georgiev,Vl	2540	1998.11.23	D20	It					59	0-1	03	Elgoibar ESP		Mellado Trivino,J	2460		twic213.pgn	D20
Van der Wiel,J	2520	1998.11.23	B52	It					101	0-1	03	Elgoibar ESP		Fernandes,An	2480		twic213.pgn	B52
Vallejo Pons,F	2450	1998.11.23	A80	It					27	1/2-1/2	03	Elgoibar ESP		Bellon Lopez,JM	2490		twic213.pgn	A80
