Jobava,Ba	2706	2014.02.18	B17	Bronstein Mem Open A 2014		2014.02.11			28	1/2-1/2	8.1	Minsk BLR		Tiviakov,S	2639		twic1007.pgn	B17
Shimanov,A	2658	2014.02.18	D11	Bronstein Mem Open A 2014		2014.02.11			103	1/2-1/2	8.2	Minsk BLR		Dubov,Daniil	2614		twic1007.pgn	D11
Oleksienko,M	2630	2014.02.18	B42	Bronstein Mem Open A 2014		2014.02.11			96	1/2-1/2	8.3	Minsk BLR		Akopian,Vl	2682		twic1007.pgn	B42
Sargissian,G	2671	2014.02.18	E52	Bronstein Mem Open A 2014		2014.02.11			134	1/2-1/2	8.4	Minsk BLR		Kovalenko,I	2642		twic1007.pgn	E52
Fedorchuk,S	2641	2014.02.18	A46	Bronstein Mem Open A 2014		2014.02.11			127	0-1	8.5	Minsk BLR		Grachev,B	2669		twic1007.pgn	A46
Zhigalko,S	2661	2014.02.18	C50	Bronstein Mem Open A 2014		2014.02.11			42	1/2-1/2	8.6	Minsk BLR		Korneev,O	2631		twic1007.pgn	C50
Khalifman,A	2611	2014.02.18	C67	Bronstein Mem Open A 2014		2014.02.11			24	1/2-1/2	8.7	Minsk BLR		Mamedov,Rau	2659		twic1007.pgn	C67
Safarli,E	2649	2014.02.18	A15	Bronstein Mem Open A 2014		2014.02.11			57	1/2-1/2	8.8	Minsk BLR		Zhigalko,A	2607		twic1007.pgn	A15
Kuzubov,Y	2643	2014.02.18	B90	Bronstein Mem Open A 2014		2014.02.11			101	0-1	8.11	Minsk BLR		Ter Sahakyan,S	2575		twic1007.pgn	B90
Malakhatko,V	2539	2014.02.18	C02	Bronstein Mem Open A 2014		2014.02.11			122	1-0	8.12	Minsk BLR		Zherebukh,Y	2623		twic1007.pgn	C02
Kravtsiv,M	2618	2014.02.18	A20	Bronstein Mem Open A 2014		2014.02.11			66	1-0	8.13	Minsk BLR		Savchenko,B	2556		twic1007.pgn	A20
Maiorov,N1	2529	2014.02.18	E00	Bronstein Mem Open A 2014		2014.02.11			120	1-0	8.14	Minsk BLR		Ponkratov,P	2611		twic1007.pgn	E00
Kveinys,A	2526	2014.02.18	A01	Bronstein Mem Open A 2014		2014.02.11			145	1/2-1/2	8.15	Minsk BLR		Rakhmanov,Ale	2606		twic1007.pgn	A01
Iordachescu,V	2605	2014.02.18	D02	Bronstein Mem Open A 2014		2014.02.11			74	1-0	8.16	Minsk BLR		Rasulov,Vu	2534		twic1007.pgn	D02
Fier,A	2587	2014.02.18	A04	Bronstein Mem Open A 2014		2014.02.11			65	0-1	8.17	Minsk BLR		Hovhanisian,M	2516		twic1007.pgn	A04
Shimanov,A	2658	2014.02.19	D37	Bronstein Mem Open A 2014		2014.02.11			29	1/2-1/2	9.1	Minsk BLR		Jobava,Ba	2706		twic1007.pgn	D37
Dubov,Daniil	2614	2014.02.19	B69	Bronstein Mem Open A 2014		2014.02.11			96	1-0	9.2	Minsk BLR		Fedorchuk,S	2641		twic1007.pgn	B69
Tiviakov,S	2639	2014.02.19	B38	Bronstein Mem Open A 2014		2014.02.11			110	1-0	9.3	Minsk BLR		Oleksienko,M	2630		twic1007.pgn	B38
Akopian,Vl	2682	2014.02.19	D45	Bronstein Mem Open A 2014		2014.02.11			63	1/2-1/2	9.4	Minsk BLR		Fier,A	2587		twic1007.pgn	D45
Zherebukh,Y	2623	2014.02.19	A87	Bronstein Mem Open A 2014		2014.02.11			72	1-0	9.5	Minsk BLR		Sargissian,G	2671		twic1007.pgn	A87
Ponkratov,P	2611	2014.02.19	C11	Bronstein Mem Open A 2014		2014.02.11			50	1-0	9.6	Minsk BLR		Zhigalko,S	2661		twic1007.pgn	C11
Mamedov,Rau	2659	2014.02.19	B31	Bronstein Mem Open A 2014		2014.02.11			105	1/2-1/2	9.7	Minsk BLR		Kuzubov,Y	2643		twic1007.pgn	B31
Zhigalko,A	2607	2014.02.19	B52	Bronstein Mem Open A 2014		2014.02.11			120	1-0	9.8	Minsk BLR		Khairullin,I	2651		twic1007.pgn	B52
Korneev,O	2631	2014.02.19	D45	Bronstein Mem Open A 2014		2014.02.11			110	1-0	9.11	Minsk BLR		Jumabayev,R	2564		twic1007.pgn	D45
Savchenko,B	2556	2014.02.19	D79	Bronstein Mem Open A 2014		2014.02.11			104	1-0	9.12	Minsk BLR		Grachev,B	2669		twic1007.pgn	D79
