Kramnik,V	2780	1998.11.27	C42	g/5 Match					88	1/2-1/2	01	Moscow RUS		Kasparov,G	2815		twic212.pgn	C42
Kasparov,G	2815	1998.11.27	E36	g/5 Match					115	0-1	02	Moscow RUS		Kramnik,V	2780		twic212.pgn	E36
Kramnik,V	2780	1998.11.27	A08	g/5 Match					77	1/2-1/2	03	Moscow RUS		Kasparov,G	2815		twic212.pgn	C00
Kasparov,G	2815	1998.11.27	E37	g/5 Match					81	0-1	04	Moscow RUS		Kramnik,V	2780		twic212.pgn	E37
Kramnik,V	2780	1998.11.27	A33	g/5 Match					87	0-1	05	Moscow RUS		Kasparov,G	2815		twic212.pgn	A30
Kasparov,G	2815	1998.11.27	E97	g/5 Match					82	1-0	06	Moscow RUS		Kramnik,V	2780		twic212.pgn	E97
Kramnik,V	2780	1998.11.27	A31	g/5 Match					83	1/2-1/2	07	Moscow RUS		Kasparov,G	2815		twic212.pgn	A30
Kasparov,G	2815	1998.11.27	D45	g/5 Match					59	1-0	08	Moscow RUS		Kramnik,V	2780		twic212.pgn	D45
Kramnik,V	2780	1998.11.27	D00	g/5 Match					130	1/2-1/2	09	Moscow RUS		Kasparov,G	2815		twic212.pgn	A45
Kasparov,G	2815	1998.11.27	D45	g/5 Match					115	1/2-1/2	10	Moscow RUS		Kramnik,V	2780		twic212.pgn	D45
Kramnik,V	2780	1998.11.27	A39	g/5 Match					52	1-0	11	Moscow RUS		Kasparov,G	2815		twic212.pgn	A30
Kasparov,G	2815	1998.11.27	D43	g/5 Match					70	1-0	12	Moscow RUS		Kramnik,V	2780		twic212.pgn	D02
Kasparov,G	2815	1998.11.28	D47	g/5 Match					91	1/2-1/2	13	Moscow RUS		Kramnik,V	2780		twic212.pgn	D47
Kramnik,V	2780	1998.11.28	E20	g/5 Match					43	0-1	14	Moscow RUS		Kasparov,G	2815		twic212.pgn	E20
Kasparov,G	2815	1998.11.28	D28	g/5 Match					40	1/2-1/2	15	Moscow RUS		Kramnik,V	2780		twic212.pgn	D26
Kramnik,V	2780	1998.11.28	E32	g/5 Match					120	1-0	16	Moscow RUS		Kasparov,G	2815		twic212.pgn	E32
Kasparov,G	2815	1998.11.28	D36	g/5 Match					100	1-0	17	Moscow RUS		Kramnik,V	2780		twic212.pgn	D43
Kramnik,V	2780	1998.11.28	E34	g/5 Match					80	1-0	18	Moscow RUS		Kasparov,G	2815		twic212.pgn	E34
Kasparov,G	2815	1998.11.28	D85	g/5 Match					76	1-0	19	Moscow RUS		Kramnik,V	2780		twic212.pgn	A34
Kramnik,V	2780	1998.11.28	E32	g/5 Match					122	1-0	20	Moscow RUS		Kasparov,G	2815		twic212.pgn	E32
Kasparov,G	2815	1998.11.28	D35	g/5 Match					100	1/2-1/2	21	Moscow RUS		Kramnik,V	2780		twic212.pgn	D43
Kramnik,V	2780	1998.11.28	D46	g/5 Match					72	1-0	22	Moscow RUS		Kasparov,G	2815		twic212.pgn	D45
Kasparov,G	2815	1998.11.28	D36	g/5 Match					54	1/2-1/2	23	Moscow RUS		Kramnik,V	2780		twic212.pgn	D43
Kramnik,V	2780	1998.11.28	D30	g/5 Match					33	1/2-1/2	24	Moscow RUS		Kasparov,G	2815		twic212.pgn	D30
Brynell,S	2485	1998.11.23	E11	Owens Corning					61	0-1	06	Wrexham WLS		Webster,A	2420		twic212.pgn	A20
Thorhallsson,T	2495	1998.11.23	D27	Owens Corning					125	0-1	06	Wrexham WLS		Pedersen,St	2415		twic212.pgn	D27
Jansa,V	2490	1998.11.23	D70	Owens Corning					65	0-1	06	Wrexham WLS		Ward,C	2505		twic212.pgn	D70
