Smeets,J	2662	2011.01.25	D45	73rd Tata Steel GMA		2011.01.14			131	0-1	9	Wijk aan Zee NED		Nepomniachtchi,I	2733		twic847.pgn	D45
L'Ami,E	2628	2011.01.25	A15	73rd Tata Steel GMA		2011.01.14			44	1-0	9	Wijk aan Zee NED		Kramnik,V	2784		twic847.pgn	A15
Shirov,A	2722	2011.01.25	D52	73rd Tata Steel GMA		2011.01.14			104	1-0	9	Wijk aan Zee NED		Aronian,L	2805		twic847.pgn	D52
Carlsen,M	2814	2011.01.25	C67	73rd Tata Steel GMA		2011.01.14			83	1/2-1/2	9	Wijk aan Zee NED		Vachier Lagrave,M	2715		twic847.pgn	C67
Anand,V	2810	2011.01.25	E21	73rd Tata Steel GMA		2011.01.14			80	1/2-1/2	9	Wijk aan Zee NED		Nakamura,Hi	2751		twic847.pgn	E12
Ponomariov,R	2744	2011.01.25	B19	73rd Tata Steel GMA		2011.01.14			78	1-0	9	Wijk aan Zee NED		Wang Hao	2731		twic847.pgn	B19
Giri,A	2686	2011.01.25	E60	73rd Tata Steel GMA		2011.01.14			94	1/2-1/2	9	Wijk aan Zee NED		Grischuk,A	2773		twic847.pgn	E60
Grischuk,A	2773	2011.01.26	E81	73rd Tata Steel GMA		2011.01.14			84	1-0	10	Wijk aan Zee NED		Ponomariov,R	2744		twic847.pgn	E81
Aronian,L	2805	2011.01.26	D17	73rd Tata Steel GMA		2011.01.14			50	1/2-1/2	10	Wijk aan Zee NED		Giri,A	2686		twic847.pgn	D17
Vachier Lagrave,M	2715	2011.01.26	D86	73rd Tata Steel GMA		2011.01.14			64	1-0	10	Wijk aan Zee NED		Nakamura,Hi	2751		twic847.pgn	D86
Kramnik,V	2784	2011.01.26	C67	73rd Tata Steel GMA		2011.01.14			41	1/2-1/2	10	Wijk aan Zee NED		Smeets,J	2662		twic847.pgn	C67
Nepomniachtchi,I	2733	2011.01.26	B92	73rd Tata Steel GMA		2011.01.14			131	0-1	10	Wijk aan Zee NED		Carlsen,M	2814		twic847.pgn	B92
Shirov,A	2722	2011.01.26	D52	73rd Tata Steel GMA		2011.01.14			50	1-0	10	Wijk aan Zee NED		Anand,V	2810		twic847.pgn	D52
Wang Hao	2731	2011.01.26	E15	73rd Tata Steel GMA		2011.01.14			105	0-1	10	Wijk aan Zee NED		L'Ami,E	2628		twic847.pgn	E15
Smeets,J	2662	2011.01.28	D43	73rd Tata Steel GMA		2011.01.14			215	1/2-1/2	11	Wijk aan Zee NED		Wang Hao	2731		twic847.pgn	D43
