Narva,M	2085	2016.01.08	B31	Paul Keres Memorial 2015		2016.01.08			72	1-0	1.1	Tallinn EST		Svidler,P	2751		twic1105.pgn	B31
Kovalenko,I	2680	2016.01.08	A40	Paul Keres Memorial 2015		2016.01.08			99	0-1	1.2	Tallinn EST		Rauk,T	2152		twic1105.pgn	E12
Zhuk,Ivan	2056	2016.01.08	E17	Paul Keres Memorial 2015		2016.01.08			56	1-0	1.3	Tallinn EST		Gelfand,B	2735		twic1105.pgn	E17
Fridman,D	2624	2016.01.08	D45	Paul Keres Memorial 2015		2016.01.08			51	0-1	1.4	Tallinn EST		Muutnik,V	2098		twic1105.pgn	D45
Sarapik,K	2032	2016.01.08	B00	Paul Keres Memorial 2015		2016.01.08			100	1-0	1.5	Tallinn EST		Matlakov,M	2682		twic1105.pgn	B00
Berkes,F	2652	2016.01.08	B14	Paul Keres Memorial 2015		2016.01.08			53	0-1	1.6	Tallinn EST		Makin,Kirill	1918		twic1105.pgn	B14
Grinblat,Artemiy	2141	2016.01.08	D30	Paul Keres Memorial 2015		2016.01.08			70	1-0	1.7	Tallinn EST		Eljanov,P	2760		twic1105.pgn	D30
Vitiugov,N	2721	2016.01.08	B40	Paul Keres Memorial 2015		2016.01.08			73	0-1	1.8	Tallinn EST		Kopsa,P	2035		twic1105.pgn	B40
Linik,Y	2122	2016.01.08	C19	Paul Keres Memorial 2015		2016.01.08			58	1-0	1.9	Tallinn EST		Motylev,A	2656		twic1105.pgn	C19
Howell,D	2685	2016.01.08	A47	Paul Keres Memorial 2015		2016.01.08			111	0-1	1.10	Tallinn EST		Medar,Marti	1984		twic1105.pgn	A47
Svidler,P	2751	2016.01.08	B90	Paul Keres Memorial 2015		2016.01.08			119	0-1	2.1	Tallinn EST		Kashtanov,R	2346		twic1105.pgn	B90
Putka,V	2307	2016.01.08	C42	Paul Keres Memorial 2015		2016.01.08			118	1-0	2.2	Tallinn EST		Kovalenko,I	2680		twic1105.pgn	C42
Gelfand,B	2735	2016.01.08	E46	Paul Keres Memorial 2015		2016.01.08			56	1-0	2.3	Tallinn EST		Krupenski,Y	2406		twic1105.pgn	E46
