Degraeve,JM	2580	1998.12.14	A65	It					80	1-0	01	Belfort FRA		Gurevich,M	2610		twic215.pgn	A65
Rozentalis,E	2575	1998.12.14	E05	It					135	1-0	01	Belfort FRA		Hauchard,A	2500		twic215.pgn	A14
Ponomariov,R	2585	1998.12.14	B09	It					123	0-1	01	Belfort FRA		Bologan,V	2585		twic215.pgn	B09
Rozentalis,E	2575	1998.12.15	C10	It					54	1-0	02	Belfort FRA		Ponomariov,R	2585		twic215.pgn	C10
Gurevich,M	2610	1998.12.15	C11	It					81	0-1	02	Belfort FRA		Bologan,V	2585		twic215.pgn	C11
Hauchard,A	2500	1998.12.15	C54	It					32	1/2-1/2	02	Belfort FRA		Degraeve,JM	2580		twic215.pgn	C53
Ponomariov,R	2585	1998.12.16	D34	It					84	1/2-1/2	03	Belfort FRA		Gurevich,M	2610		twic215.pgn	D34
Bologan,V	2585	1998.12.16	D00	It					127	1-0	03	Belfort FRA		Hauchard,A	2500		twic215.pgn	A45
Degraeve,JM	2580	1998.12.16	B22	It					58	1-0	03	Belfort FRA		Rozentalis,E	2575		twic215.pgn	B22
Hauchard,A	2500	1998.12.17	A11	It					60	1-0	04	Belfort FRA		Gurevich,M	2610		twic215.pgn	A09
Degraeve,JM	2580	1998.12.17	B32	It					72	1/2-1/2	04	Belfort FRA		Ponomariov,R	2585		twic215.pgn	B32
Rozentalis,E	2575	1998.12.17	C42	It					68	1-0	04	Belfort FRA		Bologan,V	2585		twic215.pgn	C42
Ponomariov,R	2585	1998.12.18	A34	It					180	0-1	05	Belfort FRA		Hauchard,A	2500		twic215.pgn	A35
Gurevich,M	2610	1998.12.18	C08	It					31	1/2-1/2	05	Belfort FRA		Rozentalis,E	2575		twic215.pgn	C08
Bologan,V	2585	1998.12.18	B22	It					87	0-1	05	Belfort FRA		Degraeve,JM	2580		twic215.pgn	B40
Bologan,V	2585	1998.12.19	B52	It					109	1/2-1/2	06	Belfort FRA		Ponomariov,R	2585		twic215.pgn	B52
Hauchard,A	2500	1998.12.19	B53	It					79	1/2-1/2	06	Belfort FRA		Rozentalis,E	2575		twic215.pgn	B53
Gurevich,M	2610	1998.12.19	C12	It					121	0-1	06	Belfort FRA		Degraeve,JM	2580		twic215.pgn	C12
Bologan,V	2585	1998.12.20	A35	It					104	1/2-1/2	07	Belfort FRA		Gurevich,M	2610		twic215.pgn	A35
Degraeve,JM	2580	1998.12.20	A70	It					42	1/2-1/2	07	Belfort FRA		Hauchard,A	2500		twic215.pgn	A70
Ponomariov,R	2585	1998.12.20	B08	It					71	1/2-1/2	07	Belfort FRA		Rozentalis,E	2575		twic215.pgn	B08
Bergez,L	2420	1998.12.14	B79	It					76	1-0	03	Clichy FRA		Gross,Dav GER	2340		twic215.pgn	B79
Neiman,E	2355	1998.12.14	E32	It					64	1-0	03	Clichy FRA		Mohamed,E	2455		twic215.pgn	E32
Prie,E	2465	1998.12.14	A01	It					78	0-1	03	Clichy FRA		Prusikin,M	2475		twic215.pgn	A01
Relange,E	2490	1998.12.14	E89	It					86	1-0	03	Clichy FRA		Murey,J	2460		twic215.pgn	E86
Fontaine,R	2360	1998.12.14	C54	It					75	0-1	03	Clichy FRA		Lamoureux,C	2395		twic215.pgn	C53
Lamoureux,C	2395	1998.12.15	C06	It					123	1/2-1/2	04	Clichy FRA		Gross,Dav GER	2340		twic215.pgn	C06
Prusikin,M	2475	1998.12.15	A43	It					30	1-0	04	Clichy FRA		Relange,E	2490		twic215.pgn	A43
