Gelfand,B	2748	2014.10.21	E60	Tashkent FIDE GP 2014		2014.10.21			76	1/2-1/2	1.1	Tashkent UZB		Giri,A	2768		twic1042.pgn	E60
Andreikin,D	2722	2014.10.21	D45	Tashkent FIDE GP 2014		2014.10.21			101	0-1	1.2	Tashkent UZB		Mamedyarov,S	2764		twic1042.pgn	D45
Jobava,Ba	2717	2014.10.21	A40	Tashkent FIDE GP 2014		2014.10.21			66	1-0	1.3	Tashkent UZB		Nakamura,Hi	2764		twic1042.pgn	A40
Vachier Lagrave,M	2757	2014.10.21	B90	Tashkent FIDE GP 2014		2014.10.21			101	0-1	1.4	Tashkent UZB		Caruana,F	2844		twic1042.pgn	B90
Jakovenko,D	2747	2014.10.21	C67	Tashkent FIDE GP 2014		2014.10.21			120	1/2-1/2	1.5	Tashkent UZB		Kasimdzhanov,R	2706		twic1042.pgn	C67
Karjakin,Sergey	2767	2014.10.21	C26	Tashkent FIDE GP 2014		2014.10.21			88	1/2-1/2	1.6	Tashkent UZB		Radjabov,T	2726		twic1042.pgn	C26
Mamedyarov,S	2764	2014.10.22	D45	Tashkent FIDE GP 2014		2014.10.21			70	1/2-1/2	2.1	Tashkent UZB		Giri,A	2768		twic1042.pgn	D45
Karjakin,Sergey	2767	2014.10.22	E15	Tashkent FIDE GP 2014		2014.10.21			80	1/2-1/2	2.2	Tashkent UZB		Gelfand,B	2748		twic1042.pgn	E15
Radjabov,T	2726	2014.10.22	A35	Tashkent FIDE GP 2014		2014.10.21			98	1/2-1/2	2.3	Tashkent UZB		Jakovenko,D	2747		twic1042.pgn	A35
Kasimdzhanov,R	2706	2014.10.22	C65	Tashkent FIDE GP 2014		2014.10.21			70	1-0	2.4	Tashkent UZB		Vachier Lagrave,M	2757		twic1042.pgn	C65
Caruana,F	2844	2014.10.22	C44	Tashkent FIDE GP 2014		2014.10.21			117	1/2-1/2	2.5	Tashkent UZB		Jobava,Ba	2717		twic1042.pgn	C44
Nakamura,Hi	2764	2014.10.22	C78	Tashkent FIDE GP 2014		2014.10.21			46	1/2-1/2	2.6	Tashkent UZB		Andreikin,D	2722		twic1042.pgn	C78
Vachier Lagrave,M	2757	2014.10.23	B90	Tashkent FIDE GP 2014		2014.10.21			80	1/2-1/2	3.1	Tashkent UZB		Radjabov,T	2726		twic1042.pgn	B90
Jakovenko,D	2747	2014.10.23	A05	Tashkent FIDE GP 2014		2014.10.21			68	1-0	3.2	Tashkent UZB		Karjakin,Sergey	2767		twic1042.pgn	A05
Gelfand,B	2748	2014.10.23	E60	Tashkent FIDE GP 2014		2014.10.21			112	1-0	3.3	Tashkent UZB		Mamedyarov,S	2764		twic1042.pgn	E60
Giri,A	2768	2014.10.23	E32	Tashkent FIDE GP 2014		2014.10.21			156	1/2-1/2	3.4	Tashkent UZB		Nakamura,Hi	2764		twic1042.pgn	E32
Andreikin,D	2722	2014.10.23	C67	Tashkent FIDE GP 2014		2014.10.21			87	1/2-1/2	3.5	Tashkent UZB		Caruana,F	2844		twic1042.pgn	C67
Jobava,Ba	2717	2014.10.23	C10	Tashkent FIDE GP 2014		2014.10.21			65	0-1	3.6	Tashkent UZB		Kasimdzhanov,R	2706		twic1042.pgn	C10
Jakovenko,D	2747	2014.10.24	D37	Tashkent FIDE GP 2014		2014.10.21			60	1/2-1/2	4.1	Tashkent UZB		Gelfand,B	2748		twic1042.pgn	D37
Karjakin,Sergey	2767	2014.10.24	E15	Tashkent FIDE GP 2014		2014.10.21			100	1/2-1/2	4.2	Tashkent UZB		Vachier Lagrave,M	2757		twic1042.pgn	E15
Radjabov,T	2726	2014.10.24	D80	Tashkent FIDE GP 2014		2014.10.21			79	1/2-1/2	4.3	Tashkent UZB		Jobava,Ba	2717		twic1042.pgn	D80
Kasimdzhanov,R	2706	2014.10.24	D58	Tashkent FIDE GP 2014		2014.10.21			42	1/2-1/2	4.4	Tashkent UZB		Andreikin,D	2722		twic1042.pgn	D58
Caruana,F	2844	2014.10.24	D37	Tashkent FIDE GP 2014		2014.10.21			66	1/2-1/2	4.5	Tashkent UZB		Giri,A	2768		twic1042.pgn	D37
Nakamura,Hi	2764	2014.10.24	D31	Tashkent FIDE GP 2014		2014.10.21			67	1/2-1/2	4.6	Tashkent UZB		Mamedyarov,S	2764		twic1042.pgn	D31
Jobava,Ba	2717	2014.10.26	B10	Tashkent FIDE GP 2014		2014.10.21			61	0-1	5.1	Tashkent UZB		Karjakin,Sergey	2767		twic1042.pgn	B10
Andreikin,D	2722	2014.10.26	C67	Tashkent FIDE GP 2014		2014.10.21			70	1/2-1/2	5.2	Tashkent UZB		Radjabov,T	2726		twic1042.pgn	C67
Giri,A	2768	2014.10.26	D80	Tashkent FIDE GP 2014		2014.10.21			89	1/2-1/2	5.3	Tashkent UZB		Kasimdzhanov,R	2706		twic1042.pgn	D80
Mamedyarov,S	2764	2014.10.26	D11	Tashkent FIDE GP 2014		2014.10.21			67	1/2-1/2	5.4	Tashkent UZB		Caruana,F	2844		twic1042.pgn	D11
Gelfand,B	2748	2014.10.26	B52	Tashkent FIDE GP 2014		2014.10.21			192	1-0	5.5	Tashkent UZB		Nakamura,Hi	2764		twic1042.pgn	B52
Vachier Lagrave,M	2757	2014.10.26	A15	Tashkent FIDE GP 2014		2014.10.21			92	1-0	5.6	Tashkent UZB		Jakovenko,D	2747		twic1042.pgn	A15
Vachier Lagrave,M	2757	2014.10.27	D83	Tashkent FIDE GP 2014		2014.10.21			73	1/2-1/2	6.1	Tashkent UZB		Gelfand,B	2748		twic1042.pgn	D83
Jakovenko,D	2747	2014.10.27	E48	Tashkent FIDE GP 2014		2014.10.21			72	1/2-1/2	6.2	Tashkent UZB		Jobava,Ba	2717		twic1042.pgn	E48
Karjakin,Sergey	2767	2014.10.27	A46	Tashkent FIDE GP 2014		2014.10.21			66	1-0	6.3	Tashkent UZB		Andreikin,D	2722		twic1042.pgn	A46
Radjabov,T	2726	2014.10.27	C67	Tashkent FIDE GP 2014		2014.10.21			102	1/2-1/2	6.4	Tashkent UZB		Giri,A	2768		twic1042.pgn	C67
Kasimdzhanov,R	2706	2014.10.27	C25	Tashkent FIDE GP 2014		2014.10.21			68	1-0	6.5	Tashkent UZB		Mamedyarov,S	2764		twic1042.pgn	C25
Caruana,F	2844	2014.10.27	E32	Tashkent FIDE GP 2014		2014.10.21			128	1/2-1/2	6.6	Tashkent UZB		Nakamura,Hi	2764		twic1042.pgn	E32
Nunn,J	2602	2014.10.24	B93	World Senior 50+ 2014		2014.10.24			57	0-1	1.1	Katerini GRE		Findlay,D	2162		twic1042.pgn	B93
Osmolny,V	2154	2014.10.24	D02	World Senior 50+ 2014		2014.10.24			62	1-0	1.2	Katerini GRE		Hebden,M	2540		twic1042.pgn	D07
Sturua,Z	2523	2014.10.24	A40	World Senior 50+ 2014		2014.10.24			53	1/2-1/2	1.3	Katerini GRE		Furman,Bo	2152		twic1042.pgn	A40
Yasin,H	2138	2014.10.24	B22	World Senior 50+ 2014		2014.10.24			46	1-0	1.4	Katerini GRE		Sveshnikov,E	2517		twic1042.pgn	B22
Bischoff,K	2504	2014.10.24	A40	World Senior 50+ 2014		2014.10.24			91	0-1	1.5	Katerini GRE		Gamback,B	2109		twic1042.pgn	A40
Ismail,Ah	2075	2014.10.24	A00	World Senior 50+ 2014		2014.10.24			80	1-0	1.6	Katerini GRE		Movsziszian,K	2487		twic1042.pgn	A00
Kalegin,E	2474	2014.10.24	B42	World Senior 50+ 2014		2014.10.24			62	0-1	1.7	Katerini GRE		Sideris,N	2017		twic1042.pgn	B42
Hafez,Bakr	2013	2014.10.24	E12	World Senior 50+ 2014		2014.10.24			64	1-0	1.8	Katerini GRE		Arkell,K	2450		twic1042.pgn	E12
Bruno,Fabi	2422	2014.10.24	B21	World Senior 50+ 2014		2014.10.24			61	0-1	1.9	Katerini GRE		Zybura,Andre	1975		twic1042.pgn	B22
Auvinen,E	1972	2014.10.24	D53	World Senior 50+ 2014		2014.10.24			40	1-0	1.10	Katerini GRE		Kristiansen,Jen	2405		twic1042.pgn	D53
Barle,J	2338	2014.10.24	A10	World Senior 50+ 2014		2014.10.24			93	0-1	1.11	Katerini GRE		Sand,R	1969		twic1042.pgn	A10
Vardakas,S	1954	2014.10.24	E00	World Senior 50+ 2014		2014.10.24			55	1-0	1.12	Katerini GRE		Stepovoj,V	2323		twic1042.pgn	E00
Bouaziz,S	2321	2014.10.24	A57	World Senior 50+ 2014		2014.10.24			138	1-0	1.13	Katerini GRE		Kempen,L	1949		twic1042.pgn	A57
Patola,E	1857	2014.10.24	A13	World Senior 50+ 2014		2014.10.24			76	1-0	1.14	Katerini GRE		Chapman,T	2304		twic1042.pgn	A14
Heinig,Wo	2296	2014.10.24	E92	World Senior 50+ 2014		2014.10.24			107	0-1	1.15	Katerini GRE		Pashkov,Vladimir M.	1818		twic1042.pgn	E92
Limono,Handjojo	1801	2014.10.24	B13	World Senior 50+ 2014		2014.10.24			166	1-0	1.16	Katerini GRE		Shevelev,A	2295		twic1042.pgn	B13
Malinin,V	2280	2014.10.24	C77	World Senior 50+ 2014		2014.10.24			105	1/2-1/2	1.17	Katerini GRE		Lim Kian Hwa	1787		twic1042.pgn	C77
Karatas,Kursat	1741	2014.10.24	A01	World Senior 50+ 2014		2014.10.24			48	1-0	1.18	Katerini GRE		Habibi,Al	2247		twic1042.pgn	A01
Frick,C	2241	2014.10.24	D00	World Senior 50+ 2014		2014.10.24			125	0-1	1.19	Katerini GRE		Bobke,L	1715		twic1042.pgn	D00
Ferreira,Al	1657	2014.10.24	C45	World Senior 50+ 2014		2014.10.24			52	1-0	1.20	Katerini GRE		Alexakis,D	2224		twic1042.pgn	C45
Madeira,W	2207	2014.10.24	D08	World Senior 50+ 2014		2014.10.24			111	0-1	1.21	Katerini GRE		Caribe Santos,Luiz Carlos	1590		twic1042.pgn	D08
