Carlsen,M	2863	2014.11.08	D85	WCh 2014		2014.11.08			94	1/2-1/2	1	Sochi RUS		Anand,V	2792		twic1044.pgn	D85
Anand,V	2792	2014.11.09	C65	WCh 2014		2014.11.08			68	1-0	2	Sochi RUS		Carlsen,M	2863		twic1044.pgn	C65
Kramnik,V	2760	2014.11.04	D35	Petrosian Memorial 2014		2014.11.04			80	1/2-1/2	1.1	Moscow RUS		Ding Liren	2730		twic1044.pgn	D35
Morozevich,A	2724	2014.11.04	B28	Petrosian Memorial 2014		2014.11.04			76	1/2-1/2	1.2	Moscow RUS		Leko,P	2731		twic1044.pgn	B28
Gelfand,B	2759	2014.11.04	A35	Petrosian Memorial 2014		2014.11.04			95	1/2-1/2	1.3	Moscow RUS		Aronian,L	2797		twic1044.pgn	E10
Inarkiev,E	2688	2014.11.04	A13	Petrosian Memorial 2014		2014.11.04			90	1-0	1.4	Moscow RUS		Grischuk,A	2795		twic1044.pgn	A13
Inarkiev,E	2688	2014.11.05	D37	Petrosian Memorial 2014		2014.11.04			78	1-0	2.1	Moscow RUS		Kramnik,V	2760		twic1044.pgn	D37
Grischuk,A	2795	2014.11.05	D83	Petrosian Memorial 2014		2014.11.04			131	0-1	2.2	Moscow RUS		Gelfand,B	2759		twic1044.pgn	D83
Aronian,L	2797	2014.11.05	E32	Petrosian Memorial 2014		2014.11.04			109	1/2-1/2	2.3	Moscow RUS		Morozevich,A	2724		twic1044.pgn	E32
Leko,P	2731	2014.11.05	E15	Petrosian Memorial 2014		2014.11.04			83	1/2-1/2	2.4	Moscow RUS		Ding Liren	2730		twic1044.pgn	E15
Kramnik,V	2760	2014.11.06	D37	Petrosian Memorial 2014		2014.11.04			71	1/2-1/2	3.1	Moscow RUS		Leko,P	2731		twic1044.pgn	D37
Gelfand,B	2759	2014.11.06	E60	Petrosian Memorial 2014		2014.11.04			80	1/2-1/2	3.2	Moscow RUS		Inarkiev,E	2688		twic1044.pgn	E60
