Vitiugov,N	2715	2021.03.30	C24	European Online CC Final		2021.03.30			63	1/2-1/2	2.4	Tornelo INT		Abasov,N	2664	Odlar Yurdu	twic1378.pgn	C24
Durarbayli,V	2606	2021.03.30	D12	European Online CC Final		2021.03.30			100	1-0	2.4	Tornelo INT		Esipenko,Andrey	2701	Mednyi Vsadnik	twic1378.pgn	D12
Goryachkina,A	2593	2021.03.30	D02	European Online CC Final		2021.03.30			154	1/2-1/2	2.5	Tornelo INT		Van Foreest,Jorden	2701	Clichy Echecs 92	twic1378.pgn	D02
Maghsoodloo,Parham	2676	2021.03.30	D37	European Online CC Final		2021.03.30			71	0-1	2.5	Tornelo INT		Cramling,P	2459	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D37
Paehtz,E	2467	2021.03.30	B50	European Online CC Final		2021.03.30			105	1/2-1/2	2.5	Tornelo INT		Amin,B	2695	Clichy Echecs 92	twic1378.pgn	B50
Van Wely,L	2620	2021.03.30	B40	European Online CC Final		2021.03.30			93	1/2-1/2	2.5	Tornelo INT		Socko,M	2421	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	B40
Duda,J	2729	2021.03.30	D41	European Online CC Final		2021.03.30			109	0-1	3.1	Tornelo INT		Goryachkina,A	2593	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D41
Cramling,P	2459	2021.03.30	A04	European Online CC Final		2021.03.30			136	1-0	3.1	Tornelo INT		Socko,B	2618	Poland Hussars	twic1378.pgn	A04
Tomczak,J	2610	2021.03.30	A46	European Online CC Final		2021.03.30			106	1-0	3.1	Tornelo INT		Paehtz,E	2467	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	A46
Dornbusch,Tatiana	2249	2021.03.30	A05	European Online CC Final		2021.03.30			90	1-0	3.1	Tornelo INT		Teclaf,Pawel	2507	Poland Hussars	twic1378.pgn	A05
Van Foreest,Jorden	2701	2021.03.30	C70	European Online CC Final		2021.03.30			87	0-1	3.2	Tornelo INT		Fedoseev,Vl3	2687	Mednyi Vsadnik	twic1378.pgn	C70
Matlakov,M	2688	2021.03.30	A00	European Online CC Final		2021.03.30			85	1/2-1/2	3.2	Tornelo INT		Maghsoodloo,Parham	2676	Clichy Echecs 92	twic1378.pgn	A00
Amin,B	2695	2021.03.30	C95	European Online CC Final		2021.03.30			125	1/2-1/2	3.2	Tornelo INT		Esipenko,Andrey	2701	Mednyi Vsadnik	twic1378.pgn	C95
Shimanov,A	2597	2021.03.30	D35	European Online CC Final		2021.03.30			54	1-0	3.2	Tornelo INT		Van Wely,L	2620	Clichy Echecs 92	twic1378.pgn	D35
Mamedyarov,S	2770	2021.03.30	D04	European Online CC Final		2021.03.30			54	1-0	3.3	Tornelo INT		Bluebaum,M	2670	SF Deizisau e.V.	twic1378.pgn	D04
Donchenko,Alexa	2659	2021.03.30	B19	European Online CC Final		2021.03.30			134	1/2-1/2	3.3	Tornelo INT		Guseinov,G	2665	Odlar Yurdu	twic1378.pgn	B19
Abasov,N	2664	2021.03.30	A00	European Online CC Final		2021.03.30			58	1/2-1/2	3.3	Tornelo INT		Meier,Geo	2628	SF Deizisau e.V.	twic1378.pgn	A00
Kollars,Dmitrij	2598	2021.03.30	C77	European Online CC Final		2021.03.30			96	1/2-1/2	3.3	Tornelo INT		Safarli,E	2598	Odlar Yurdu	twic1378.pgn	C77
Harikrishna,P	2730	2021.03.30	B13	European Online CC Final		2021.03.30			89	1/2-1/2	3.4	Tornelo INT		Grandelius,N	2670	Hamburger Schachklub 1830	twic1378.pgn	B13
Svane,R	2613	2021.03.30	D37	European Online CC Final		2021.03.30			65	1/2-1/2	3.4	Tornelo INT		Vidit,S	2726	Novy Bor	twic1378.pgn	D37
Wojtaszek,R	2694	2021.03.30	B51	European Online CC Final		2021.03.30			62	1/2-1/2	3.4	Tornelo INT		Heinemann,T	2502	Hamburger Schachklub 1830	twic1378.pgn	B51
Kramer,Julian	2419	2021.03.30	A34	European Online CC Final		2021.03.30			117	0-1	3.4	Tornelo INT		Navara,D	2697	Novy Bor	twic1378.pgn	A34
Howell,D	2658	2021.03.30	A48	European Online CC Final		2021.03.30			93	0-1	3.5	Tornelo INT		Artemiev,V	2709	Ladya Kazan	twic1378.pgn	A48
Kamsky,G	2665	2021.03.30	C65	European Online CC Final		2021.03.30			126	1-0	3.5	Tornelo INT		McShane,L	2674	4NCL Guildford	twic1378.pgn	C65
Jones,G	2670	2021.03.30	E65	European Online CC Final		2021.03.30			184	1-0	3.5	Tornelo INT		Timofeev,Arty	2594	Ladya Kazan	twic1378.pgn	E65
Sharafiev,A	2432	2021.03.30	D52	European Online CC Final		2021.03.30			129	1/2-1/2	3.5	Tornelo INT		Cheparinov,I	2667	4NCL Guildford	twic1378.pgn	D52
Adams,Mi	2716	2021.03.30	D37	European Online CC Final		2021.03.30			84	1-0	4.1	Tornelo INT		Duda,J	2729	Poland Hussars	twic1378.pgn	D37
Moranda,W	2618	2021.03.30	B40	European Online CC Final		2021.03.30			109	0-1	4.1	Tornelo INT		McShane,L	2674	4NCL Guildford	twic1378.pgn	B40
Jones,G	2670	2021.03.30	A49	European Online CC Final		2021.03.30			95	0-1	4.1	Tornelo INT		Socko,B	2618	Poland Hussars	twic1378.pgn	A49
Teclaf,Pawel	2507	2021.03.30	B41	European Online CC Final		2021.03.30			87	1/2-1/2	4.1	Tornelo INT		Cheparinov,I	2667	4NCL Guildford	twic1378.pgn	B41
Artemiev,V	2709	2021.03.30	A48	European Online CC Final		2021.03.30			178	1-0	4.2	Tornelo INT		Harikrishna,P	2730	Novy Bor	twic1378.pgn	A48
Vidit,S	2726	2021.03.30	D02	European Online CC Final		2021.03.30			116	1/2-1/2	4.2	Tornelo INT		Kamsky,G	2665	Ladya Kazan	twic1378.pgn	D02
Timofeev,Arty	2594	2021.03.30	D20	European Online CC Final		2021.03.30			100	1-0	4.2	Tornelo INT		Wojtaszek,R	2694	Novy Bor	twic1378.pgn	D20
Navara,D	2697	2021.03.30	A46	European Online CC Final		2021.03.30			77	0-1	4.2	Tornelo INT		Sharafiev,A	2432	Ladya Kazan	twic1378.pgn	A46
Grandelius,N	2670	2021.03.30	B43	European Online CC Final		2021.03.30			68	1-0	4.3	Tornelo INT		Guseinov,G	2665	Odlar Yurdu	twic1378.pgn	B43
Abasov,N	2664	2021.03.30	B45	European Online CC Final		2021.03.30			76	1/2-1/2	4.3	Tornelo INT		Engel,Luis	2553	Hamburger Schachklub 1830	twic1378.pgn	B40
Heinemann,T	2502	2021.03.30	B91	European Online CC Final		2021.03.30			106	1-0	4.3	Tornelo INT		Durarbayli,V	2606	Odlar Yurdu	twic1378.pgn	B91
Safarli,E	2598	2021.03.30	B30	European Online CC Final		2021.03.30			47	0-1	4.3	Tornelo INT		Kramer,Julian	2419	Hamburger Schachklub 1830	twic1378.pgn	B30
Bluebaum,M	2670	2021.03.30	D35	European Online CC Final		2021.03.30			88	1-0	4.4	Tornelo INT		Van Foreest,Jorden	2701	Clichy Echecs 92	twic1378.pgn	D35
Maghsoodloo,Parham	2676	2021.03.30	D31	European Online CC Final		2021.03.30			58	1-0	4.4	Tornelo INT		Donchenko,Alexa	2659	SF Deizisau e.V.	twic1378.pgn	D31
Meier,Geo	2628	2021.03.30	A08	European Online CC Final		2021.03.30			130	1/2-1/2	4.4	Tornelo INT		Amin,B	2695	Clichy Echecs 92	twic1378.pgn	A08
Van Wely,L	2620	2021.03.30	D11	European Online CC Final		2021.03.30			100	1-0	4.4	Tornelo INT		Keymer,Vincent	2591	SF Deizisau e.V.	twic1378.pgn	D11
Fedoseev,Vl3	2687	2021.03.30	D37	European Online CC Final		2021.03.30			129	0-1	4.5	Tornelo INT		Goryachkina,A	2593	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D37
Cramling,P	2459	2021.03.30	A45	European Online CC Final		2021.03.30			46	1-0	4.5	Tornelo INT		Matlakov,M	2688	Mednyi Vsadnik	twic1378.pgn	D01
Vitiugov,N	2715	2021.03.30	A48	European Online CC Final		2021.03.30			95	0-1	4.5	Tornelo INT		Paehtz,E	2467	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	A48
Socko,M	2421	2021.03.30	A45	European Online CC Final		2021.03.30			116	1-0	4.5	Tornelo INT		Shimanov,A	2597	Mednyi Vsadnik	twic1378.pgn	A45
Duda,J	2729	2021.03.31	B90	European Online CC Final		2021.03.30			100	1-0	5.1	Tornelo INT		Fedoseev,Vl3	2687	Mednyi Vsadnik	twic1378.pgn	B90
Matlakov,M	2688	2021.03.31	E77	European Online CC Final		2021.03.30			176	1-0	5.1	Tornelo INT		Moranda,W	2618	Poland Hussars	twic1378.pgn	E77
Socko,B	2618	2021.03.31	E00	European Online CC Final		2021.03.30			47	1/2-1/2	5.1	Tornelo INT		Vitiugov,N	2715	Mednyi Vsadnik	twic1378.pgn	E00
Esipenko,Andrey	2701	2021.03.31	C43	European Online CC Final		2021.03.30			55	1/2-1/2	5.1	Tornelo INT		Tomczak,J	2610	Poland Hussars	twic1378.pgn	C43
Goryachkina,A	2593	2021.03.31	A07	European Online CC Final		2021.03.30			60	1-0	5.2	Tornelo INT		Meier,Geo	2628	SF Deizisau e.V.	twic1378.pgn	A07
Heimann,An	2606	2021.03.31	D38	European Online CC Final		2021.03.30			106	1/2-1/2	5.2	Tornelo INT		Cramling,P	2459	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D38
Socko,M	2421	2021.03.31	E18	European Online CC Final		2021.03.30			137	1/2-1/2	5.2	Tornelo INT		Keymer,Vincent	2591	SF Deizisau e.V.	twic1378.pgn	E18
Kollars,Dmitrij	2598	2021.03.31	C47	European Online CC Final		2021.03.30			71	1/2-1/2	5.2	Tornelo INT		Skripchenko,A	2418	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	C47
Van Foreest,Jorden	2701	2021.03.31	B13	European Online CC Final		2021.03.30			65	0-1	5.3	Tornelo INT		Grandelius,N	2670	Hamburger Schachklub 1830	twic1378.pgn	B13
Svane,R	2613	2021.03.31	A07	European Online CC Final		2021.03.30			103	0-1	5.3	Tornelo INT		Maghsoodloo,Parham	2676	Clichy Echecs 92	twic1378.pgn	A05
Amin,B	2695	2021.03.31	C77	European Online CC Final		2021.03.30			52	1-0	5.3	Tornelo INT		Engel,Luis	2553	Hamburger Schachklub 1830	twic1378.pgn	C77
Heinemann,T	2502	2021.03.31	A04	European Online CC Final		2021.03.30			80	1/2-1/2	5.3	Tornelo INT		Van Wely,L	2620	Clichy Echecs 92	twic1378.pgn	A30
Guseinov,G	2665	2021.03.31	A04	European Online CC Final		2021.03.30			64	1-0	5.4	Tornelo INT		Artemiev,V	2709	Ladya Kazan	twic1378.pgn	A04
Kamsky,G	2665	2021.03.31	B06	European Online CC Final		2021.03.30			105	1/2-1/2	5.4	Tornelo INT		Abasov,N	2664	Odlar Yurdu	twic1378.pgn	B06
Durarbayli,V	2606	2021.03.31	B23	European Online CC Final		2021.03.30			94	1/2-1/2	5.4	Tornelo INT		Timofeev,Arty	2594	Ladya Kazan	twic1378.pgn	B23
Sharafiev,A	2432	2021.03.31	B23	European Online CC Final		2021.03.30			53	1/2-1/2	5.4	Tornelo INT		Safarli,E	2598	Odlar Yurdu	twic1378.pgn	B23
Vidit,S	2726	2021.03.31	B40	European Online CC Final		2021.03.30			170	1/2-1/2	5.5	Tornelo INT		Adams,Mi	2716	4NCL Guildford	twic1378.pgn	B40
Howell,D	2658	2021.03.31	D37	European Online CC Final		2021.03.30			62	1/2-1/2	5.5	Tornelo INT		Wojtaszek,R	2694	Novy Bor	twic1378.pgn	D37
Navara,D	2697	2021.03.31	B51	European Online CC Final		2021.03.30			132	1-0	5.5	Tornelo INT		McShane,L	2674	4NCL Guildford	twic1378.pgn	B51
Jones,G	2670	2021.03.31	A48	European Online CC Final		2021.03.30			203	0-1	5.5	Tornelo INT		Sasikiran,K	2647	Novy Bor	twic1378.pgn	A48
Vidit,S	2726	2021.03.31	D41	European Online CC Final		2021.03.30			149	1/2-1/2	6.1	Tornelo INT		Duda,J	2729	Poland Hussars	twic1378.pgn	D41
Moranda,W	2618	2021.03.31	D45	European Online CC Final		2021.03.30			97	1/2-1/2	6.1	Tornelo INT		Wojtaszek,R	2694	Novy Bor	twic1378.pgn	D45
Navara,D	2697	2021.03.31	E15	European Online CC Final		2021.03.30			103	1/2-1/2	6.1	Tornelo INT		Socko,B	2618	Poland Hussars	twic1378.pgn	E15
Tomczak,J	2610	2021.03.31	C03	European Online CC Final		2021.03.30			141	0-1	6.1	Tornelo INT		Ragger,M	2680	Novy Bor	twic1378.pgn	C03
Adams,Mi	2716	2021.03.31	C26	European Online CC Final		2021.03.30			54	1-0	6.2	Tornelo INT		Mamedyarov,S	2770	Odlar Yurdu	twic1378.pgn	C26
Abasov,N	2664	2021.03.31	A33	European Online CC Final		2021.03.30			66	1/2-1/2	6.2	Tornelo INT		Howell,D	2658	4NCL Guildford	twic1378.pgn	A33
McShane,L	2674	2021.03.31	C26	European Online CC Final		2021.03.30			64	1-0	6.2	Tornelo INT		Durarbayli,V	2606	Odlar Yurdu	twic1378.pgn	C26
Safarli,E	2598	2021.03.31	E06	European Online CC Final		2021.03.30			66	1/2-1/2	6.2	Tornelo INT		Cheparinov,I	2667	4NCL Guildford	twic1378.pgn	E06
Artemiev,V	2709	2021.03.31	C96	European Online CC Final		2021.03.30			61	1/2-1/2	6.3	Tornelo INT		Van Foreest,Jorden	2701	Clichy Echecs 92	twic1378.pgn	C96
Maghsoodloo,Parham	2676	2021.03.31	A46	European Online CC Final		2021.03.30			107	1/2-1/2	6.3	Tornelo INT		Kamsky,G	2665	Ladya Kazan	twic1378.pgn	A46
Timofeev,Arty	2594	2021.03.31	A05	European Online CC Final		2021.03.30			84	1-0	6.3	Tornelo INT		Amin,B	2695	Clichy Echecs 92	twic1378.pgn	A05
Van Wely,L	2620	2021.03.31	A46	European Online CC Final		2021.03.30			123	0-1	6.3	Tornelo INT		Sharafiev,A	2432	Ladya Kazan	twic1378.pgn	A46
Grandelius,N	2670	2021.03.31	D31	European Online CC Final		2021.03.30			114	1/2-1/2	6.4	Tornelo INT		Goryachkina,A	2593	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D31
Paehtz,E	2467	2021.03.31	A05	European Online CC Final		2021.03.30			104	1/2-1/2	6.4	Tornelo INT		Svane,R	2613	Hamburger Schachklub 1830	twic1378.pgn	A05
Engel,Luis	2553	2021.03.31	B51	European Online CC Final		2021.03.30			178	1/2-1/2	6.4	Tornelo INT		Socko,M	2421	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	B51
Skripchenko,A	2418	2021.03.31	B07	European Online CC Final		2021.03.30			166	1-0	6.4	Tornelo INT		Kramer,Julian	2419	Hamburger Schachklub 1830	twic1378.pgn	B00
Bluebaum,M	2670	2021.03.31	C07	European Online CC Final		2021.03.30			72	1-0	6.5	Tornelo INT		Fedoseev,Vl3	2687	Mednyi Vsadnik	twic1378.pgn	C07
Vitiugov,N	2715	2021.03.31	A62	European Online CC Final		2021.03.30			106	1-0	6.5	Tornelo INT		Donchenko,Alexa	2659	SF Deizisau e.V.	twic1378.pgn	A62
Heimann,An	2606	2021.03.31	D38	European Online CC Final		2021.03.30			86	1-0	6.5	Tornelo INT		Esipenko,Andrey	2701	Mednyi Vsadnik	twic1378.pgn	D38
Ponkratov,P	2619	2021.03.31	E10	European Online CC Final		2021.03.30			116	1-0	6.5	Tornelo INT		Keymer,Vincent	2591	SF Deizisau e.V.	twic1378.pgn	E10
Duda,J	2729	2021.03.31	A46	European Online CC Final		2021.03.30			143	0-1	7.1	Tornelo INT		Bluebaum,M	2670	SF Deizisau e.V.	twic1378.pgn	A46
Donchenko,Alexa	2659	2021.03.31	D38	European Online CC Final		2021.03.30			136	1/2-1/2	7.1	Tornelo INT		Moranda,W	2618	Poland Hussars	twic1378.pgn	D38
Tomczak,J	2610	2021.03.31	A05	European Online CC Final		2021.03.30			128	1-0	7.1	Tornelo INT		Meier,Geo	2628	SF Deizisau e.V.	twic1378.pgn	A05
Keymer,Vincent	2591	2021.03.31	A06	European Online CC Final		2021.03.30			108	0-1	7.1	Tornelo INT		Teclaf,Pawel	2507	Poland Hussars	twic1378.pgn	A06
Fedoseev,Vl3	2687	2021.03.31	C84	European Online CC Final		2021.03.30			91	0-1	7.2	Tornelo INT		Grandelius,N	2670	Hamburger Schachklub 1830	twic1378.pgn	C84
Svane,R	2613	2021.03.31	D30	European Online CC Final		2021.03.30			76	1-0	7.2	Tornelo INT		Matlakov,M	2688	Mednyi Vsadnik	twic1378.pgn	D30
Esipenko,Andrey	2701	2021.03.31	C69	European Online CC Final		2021.03.30			79	0-1	7.2	Tornelo INT		Heinemann,T	2502	Hamburger Schachklub 1830	twic1378.pgn	C69
Kramer,Julian	2419	2021.03.31	A05	European Online CC Final		2021.03.30			92	1-0	7.2	Tornelo INT		Shimanov,A	2597	Mednyi Vsadnik	twic1378.pgn	A05
Goryachkina,A	2593	2021.03.31	D03	European Online CC Final		2021.03.30			84	1-0	7.3	Tornelo INT		Artemiev,V	2709	Ladya Kazan	twic1378.pgn	D03
Kamsky,G	2665	2021.03.31	D15	European Online CC Final		2021.03.30			76	1/2-1/2	7.3	Tornelo INT		Cramling,P	2459	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D15
Paehtz,E	2467	2021.03.31	B50	European Online CC Final		2021.03.30			78	1/2-1/2	7.3	Tornelo INT		Timofeev,Arty	2594	Ladya Kazan	twic1378.pgn	B50
Sharafiev,A	2432	2021.03.31	C47	European Online CC Final		2021.03.30			75	1/2-1/2	7.3	Tornelo INT		Skripchenko,A	2418	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	C47
Van Foreest,Jorden	2701	2021.03.31	A07	European Online CC Final		2021.03.30			59	1/2-1/2	7.4	Tornelo INT		Howell,D	2658	4NCL Guildford	twic1378.pgn	A13
McShane,L	2674	2021.03.31	E73	European Online CC Final		2021.03.30			126	1-0	7.4	Tornelo INT		Maghsoodloo,Parham	2676	Clichy Echecs 92	twic1378.pgn	E73
Amin,B	2695	2021.03.31	C53	European Online CC Final		2021.03.30			89	1/2-1/2	7.4	Tornelo INT		Jones,G	2670	4NCL Guildford	twic1378.pgn	C53
Cheparinov,I	2667	2021.03.31	D90	European Online CC Final		2021.03.30			73	0-1	7.4	Tornelo INT		Van Wely,L	2620	Clichy Echecs 92	twic1378.pgn	D90
Mamedyarov,S	2770	2021.03.31	D37	European Online CC Final		2021.03.30			106	1/2-1/2	7.5	Tornelo INT		Vidit,S	2726	Novy Bor	twic1378.pgn	D37
Wojtaszek,R	2694	2021.03.31	B23	European Online CC Final		2021.03.30			101	1/2-1/2	7.5	Tornelo INT		Guseinov,G	2665	Odlar Yurdu	twic1378.pgn	B23
Abasov,N	2664	2021.03.31	D31	European Online CC Final		2021.03.30			75	0-1	7.5	Tornelo INT		Navara,D	2697	Novy Bor	twic1378.pgn	D31
Sasikiran,K	2647	2021.03.31	B91	European Online CC Final		2021.03.30			74	1-0	7.5	Tornelo INT		Durarbayli,V	2606	Odlar Yurdu	twic1378.pgn	B91
Mamedyarov,S	2770	2021.03.31	B40	European Online CC Final		2021.03.30			92	1-0	8.1	Tornelo INT		Duda,J	2729	Poland Hussars	twic1378.pgn	B40
Moranda,W	2618	2021.03.31	B48	European Online CC Final		2021.03.30			96	1-0	8.1	Tornelo INT		Guseinov,G	2665	Odlar Yurdu	twic1378.pgn	B48
Abasov,N	2664	2021.03.31	A46	European Online CC Final		2021.03.30			54	1-0	8.1	Tornelo INT		Socko,B	2618	Poland Hussars	twic1378.pgn	A46
Tomczak,J	2610	2021.03.31	C02	European Online CC Final		2021.03.30			100	1-0	8.1	Tornelo INT		Durarbayli,V	2606	Odlar Yurdu	twic1378.pgn	C02
Harikrishna,P	2730	2021.03.31	B12	European Online CC Final		2021.03.30			114	1-0	8.2	Tornelo INT		Van Foreest,Jorden	2701	Clichy Echecs 92	twic1378.pgn	B12
Maghsoodloo,Parham	2676	2021.03.31	A40	European Online CC Final		2021.03.30			54	1-0	8.2	Tornelo INT		Vidit,S	2726	Novy Bor	twic1378.pgn	A40
Wojtaszek,R	2694	2021.03.31	B51	European Online CC Final		2021.03.30			84	1/2-1/2	8.2	Tornelo INT		Amin,B	2695	Clichy Echecs 92	twic1378.pgn	B51
Van Wely,L	2620	2021.03.31	B52	European Online CC Final		2021.03.30			123	0-1	8.2	Tornelo INT		Navara,D	2697	Novy Bor	twic1378.pgn	B52
Adams,Mi	2716	2021.03.31	D37	European Online CC Final		2021.03.30			63	0-1	8.3	Tornelo INT		Goryachkina,A	2593	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	D37
Paehtz,E	2467	2021.03.31	B51	European Online CC Final		2021.03.30			98	1-0	8.3	Tornelo INT		McShane,L	2674	4NCL Guildford	twic1378.pgn	B51
Jones,G	2670	2021.03.31	C60	European Online CC Final		2021.03.30			155	1/2-1/2	8.3	Tornelo INT		Socko,M	2421	Cercle d'Echecs de Monte-Carlo	twic1378.pgn	C60
Skripchenko,A	2418	2021.03.31	D27	European Online CC Final		2021.03.30			52	1-0	8.3	Tornelo INT		Cheparinov,I	2667	4NCL Guildford	twic1378.pgn	D27
Artemiev,V	2709	2021.03.31	C53	European Online CC Final		2021.03.30			122	0-1	8.4	Tornelo INT		Fedoseev,Vl3	2687	Mednyi Vsadnik	twic1378.pgn	C53
Matlakov,M	2688	2021.03.31	A45	European Online CC Final		2021.03.30			60	1/2-1/2	8.4	Tornelo INT		Kamsky,G	2665	Ladya Kazan	twic1378.pgn	A45
