Shirov,A	2715	2002.03.06	B30	SuperGM		2002.02.22			60	1-0	10	Linares ESP		Adams,Mi	2742		twic383.pgn	B30
Vallejo Pons,F	2629	2002.03.06	B42	SuperGM		2002.02.22			44	1-0	10	Linares ESP		Ivanchuk,V	2717		twic383.pgn	B42
Kasparov,G	2838	2002.03.06	B90	SuperGM		2002.02.22			77	1/2-1/2	10	Linares ESP		Anand,V	2757		twic383.pgn	B90
Adams,Mi	2742	2002.03.07	A05	SuperGM		2002.02.22			81	1/2-1/2	11	Linares ESP		Vallejo Pons,F	2629		twic383.pgn	A30
Ivanchuk,V	2717	2002.03.07	B41	SuperGM		2002.02.22			57	1/2-1/2	11	Linares ESP		Kasparov,G	2838		twic383.pgn	B41
Ponomariov,R	2727	2002.03.07	D20	SuperGM		2002.02.22			94	1/2-1/2	11	Linares ESP		Shirov,A	2715		twic383.pgn	D20
Vallejo Pons,F	2629	2002.03.08	B43	SuperGM		2002.02.22			56	1-0	12	Linares ESP		Ponomariov,R	2727		twic383.pgn	B43
Anand,V	2757	2002.03.08	E06	SuperGM		2002.02.22			44	1/2-1/2	12	Linares ESP		Ivanchuk,V	2717		twic383.pgn	E06
Kasparov,G	2838	2002.03.08	B90	SuperGM		2002.02.22			66	1/2-1/2	12	Linares ESP		Adams,Mi	2742		twic383.pgn	B90
Adams,Mi	2742	2002.03.09	C42	SuperGM		2002.02.22			52	1/2-1/2	13	Linares ESP		Anand,V	2757		twic383.pgn	C42
Ponomariov,R	2727	2002.03.09	C10	SuperGM		2002.02.22			74	1-0	13	Linares ESP		Kasparov,G	2838		twic383.pgn	C10
Shirov,A	2715	2002.03.09	B50	SuperGM		2002.02.22			106	1-0	13	Linares ESP		Vallejo Pons,F	2629		twic383.pgn	B50
Anand,V	2757	2002.03.10	C89	SuperGM		2002.02.22			54	1/2-1/2	14	Linares ESP		Ponomariov,R	2727		twic383.pgn	C89
Kasparov,G	2838	2002.03.10	B33	SuperGM		2002.02.22			55	0-1	14	Linares ESP		Shirov,A	2715		twic383.pgn	B33
Ivanchuk,V	2717	2002.03.10	B42	SuperGM		2002.02.22			90	1/2-1/2	14	Linares ESP		Adams,Mi	2742		twic383.pgn	B42
Ortega Hermida,D	2240	2002.03.01	E90	Anibal Open		2002.03.01			58	1/2-1/2	1	Linares ESP		Vera,R	2534		twic383.pgn	A56
Beliavsky,A	2649	2002.03.01	E94	Anibal Open		2002.03.01			67	0-1	1	Linares ESP		Cheng Xinkai	2308		twic383.pgn	E94
Navarro,R	2292	2002.03.01	D27	Anibal Open		2002.03.01			58	1-0	1	Linares ESP		Nielsen,PH	2642		twic383.pgn	D27
Gyimesi,Z	2606	2002.03.01	C77	Anibal Open		2002.03.01			47	0-1	1	Linares ESP		Te Llalemand,R	2291		twic383.pgn	C77
Esquivel,L	2288	2002.03.01	E11	Anibal Open		2002.03.01			58	1-0	1	Linares ESP		Najer,E	2599		twic383.pgn	E11
Rozentalis,E	2598	2002.03.01	A46	Anibal Open		2002.03.01			76	1-0	1	Linares ESP		Baum,B	2278		twic383.pgn	A46
Hvenekilde,J	2260	2002.03.01	C14	Anibal Open		2002.03.01			90	1-0	1	Linares ESP		Dominguez,L	2594		twic383.pgn	C14
Fedorov,Alex	2589	2002.03.01	B70	Anibal Open		2002.03.01			87	0-1	1	Linares ESP		Almagro Mazariegos,S	2258		twic383.pgn	B70
Rasch,H	2256	2002.03.01	D45	Anibal Open		2002.03.01			50	1-0	1	Linares ESP		Kempinski,R	2576		twic383.pgn	D45
Romanishin,O	2576	2002.03.01	E15	Anibal Open		2002.03.01			65	0-1	1	Linares ESP		Sanchez Jimenez,JC	2256		twic383.pgn	E15
Peric,Sl	2250	2002.03.01	C03	Anibal Open		2002.03.01			26	1-0	1	Linares ESP		Kotronias,V	2568		twic383.pgn	C03
Halkias,S	2546	2002.03.01	A01	Anibal Open		2002.03.01			47	0-1	1	Linares ESP		Klamp,C	2244		twic383.pgn	A01
Rocha,S	2387	2002.03.01	A22	Anibal Open		2002.03.01			35	0-1	1	Linares ESP		Guardia Bencome,Tomas	0		twic383.pgn	A22
Kallio,H	2522	2002.03.01	B48	Anibal Open		2002.03.01			71	0-1	1	Linares ESP		Castillo Gallego,S	2231		twic383.pgn	B48
Escuder,J	2219	2002.03.01	B78	Anibal Open		2002.03.01			68	1-0	1	Linares ESP		Yu Shaoteng	2522		twic383.pgn	B78
Zhang Pengxiang	2522	2002.03.01	B30	Anibal Open		2002.03.01			77	0-1	1	Linares ESP		Sanchez Aller,F	2216		twic383.pgn	B30
Boer,A	2190	2002.03.01	B04	Anibal Open		2002.03.01			82	1-0	1	Linares ESP		Del Rio Angelis,S	2509		twic383.pgn	B04
Li Shilong	2509	2002.03.01	C26	Anibal Open		2002.03.01			93	0-1	1	Linares ESP		Jans,M	2168		twic383.pgn	C20
Kleinert,J	2168	2002.03.01	C40	Anibal Open		2002.03.01			44	1-0	1	Linares ESP		Moreno Carnero,J	2503		twic383.pgn	C40
Magem Badals,J	2502	2002.03.01	B32	Anibal Open		2002.03.01			84	1/2-1/2	1	Linares ESP		Castano,D	2165		twic383.pgn	B32
Vuilleumier,A	2164	2002.03.01	C10	Anibal Open		2002.03.01			102	1-0	1	Linares ESP		Radulski,J	2499		twic383.pgn	C10
Arizmendi Martinez,J	2497	2002.03.01	C15	Anibal Open		2002.03.01			72	1-0	1	Linares ESP		Lorenzo Duran,M	2210		twic383.pgn	C15
Cheparinov,I	2450	2002.03.01	B76	Anibal Open		2002.03.01			77	0-1	1	Linares ESP		Fernandez Browne,A	2122		twic383.pgn	B76
