Topalov,V	2816	2015.08.23	B51	3rd Sinquefield Cup 2015		2015.08.23			79	0-1	1.1	Saint Louis USA		Carlsen,M	2853		twic1085.pgn	B51
Anand,V	2816	2015.08.23	E06	3rd Sinquefield Cup 2015		2015.08.23			84	1-0	1.2	Saint Louis USA		Nakamura,Hi	2814		twic1085.pgn	E06
Caruana,F	2808	2015.08.23	D37	3rd Sinquefield Cup 2015		2015.08.23			76	1-0	1.3	Saint Louis USA		Aronian,L	2765		twic1085.pgn	D37
Grischuk,A	2771	2015.08.23	D02	3rd Sinquefield Cup 2015		2015.08.23			66	1-0	1.4	Saint Louis USA		Giri,A	2793		twic1085.pgn	D02
Vachier Lagrave,M	2731	2015.08.23	A15	3rd Sinquefield Cup 2015		2015.08.23			69	0-1	1.5	Saint Louis USA		So,W	2779		twic1085.pgn	A15
Motylev,A	2658	2015.08.18	D45	68th ch-RUS 2015		2015.08.09			84	1/2-1/2	9.1	Chita RUS		Lysyj,I	2673		twic1085.pgn	D45
Artemiev,V	2671	2015.08.18	B42	68th ch-RUS 2015		2015.08.09			73	0-1	9.2	Chita RUS		Jakovenko,D	2759		twic1085.pgn	B42
Bukavshin,I	2655	2015.08.18	D43	68th ch-RUS 2015		2015.08.09			74	1-0	9.3	Chita RUS		Tomashevsky,E	2747		twic1085.pgn	D43
Svidler,P	2739	2015.08.18	C78	68th ch-RUS 2015		2015.08.09			82	1-0	9.4	Chita RUS		Karjakin,Sergey	2753		twic1085.pgn	C78
Dubov,Daniil	2654	2015.08.18	D17	68th ch-RUS 2015		2015.08.09			64	1/2-1/2	9.5	Chita RUS		Vitiugov,N	2719		twic1085.pgn	D17
Khairullin,I	2662	2015.08.18	E54	68th ch-RUS 2015		2015.08.09			54	1-0	9.6	Chita RUS		Khismatullin,D	2642		twic1085.pgn	E54
Lysyj,I	2673	2015.08.19	A30	68th ch-RUS 2015		2015.08.09			80	1/2-1/2	10.1	Chita RUS		Khairullin,I	2662		twic1085.pgn	A30
Vitiugov,N	2719	2015.08.19	C03	68th ch-RUS 2015		2015.08.09			45	1/2-1/2	10.2	Chita RUS		Motylev,A	2658		twic1085.pgn	C03
Tomashevsky,E	2747	2015.08.19	A05	68th ch-RUS 2015		2015.08.09			80	1/2-1/2	10.3	Chita RUS		Karjakin,Sergey	2753		twic1085.pgn	A05
Khismatullin,D	2642	2015.08.19	A33	68th ch-RUS 2015		2015.08.09			127	0-1	10.4	Chita RUS		Artemiev,V	2671		twic1085.pgn	A33
Dubov,Daniil	2654	2015.08.19	D10	68th ch-RUS 2015		2015.08.09			61	1/2-1/2	10.5	Chita RUS		Svidler,P	2739		twic1085.pgn	D10
Jakovenko,D	2759	2015.08.19	E21	68th ch-RUS 2015		2015.08.09			73	1/2-1/2	10.6	Chita RUS		Bukavshin,I	2655		twic1085.pgn	E20
Artemiev,V	2671	2015.08.20	D96	68th ch-RUS 2015		2015.08.09			98	1-0	11.1	Chita RUS		Lysyj,I	2673		twic1085.pgn	D96
Bukavshin,I	2655	2015.08.20	A13	68th ch-RUS 2015		2015.08.09			117	1/2-1/2	11.2	Chita RUS		Khismatullin,D	2642		twic1085.pgn	A13
Svidler,P	2739	2015.08.20	D82	68th ch-RUS 2015		2015.08.09			64	1/2-1/2	11.3	Chita RUS		Tomashevsky,E	2747		twic1085.pgn	D82
Karjakin,Sergey	2753	2015.08.20	B90	68th ch-RUS 2015		2015.08.09			80	1/2-1/2	11.4	Chita RUS		Jakovenko,D	2759		twic1085.pgn	B90
