Amin,B	2680	2017.08.22	C94	24th Abu Dhabi Masters		2017.08.14			88	1/2-1/2	9.1	Abu Dhabi UAE		Short,N	2688		twic1190.pgn	C94
Mamedov,Rau	2680	2017.08.22	D19	24th Abu Dhabi Masters		2017.08.14			16	1/2-1/2	9.2	Abu Dhabi UAE		Salem,AR	2624		twic1190.pgn	D19
Korobov,A	2668	2017.08.22	A05	24th Abu Dhabi Masters		2017.08.14			111	0-1	9.3	Abu Dhabi UAE		Rozum,I	2579		twic1190.pgn	A05
Efimenko,Z	2636	2017.08.22	A64	24th Abu Dhabi Masters		2017.08.14			71	1/2-1/2	9.4	Abu Dhabi UAE		Stupak,K	2573		twic1190.pgn	A64
Adly,A	2619	2017.08.22	B90	24th Abu Dhabi Masters		2017.08.14			99	1/2-1/2	9.5	Abu Dhabi UAE		Firouzja,Alireza	2517		twic1190.pgn	B90
Puranik,A	2495	2017.08.22	D85	24th Abu Dhabi Masters		2017.08.14			222	1-0	9.6	Abu Dhabi UAE		Parligras,M	2616		twic1190.pgn	D85
Aryan,C	2507	2017.08.22	E62	24th Abu Dhabi Masters		2017.08.14			83	0-1	9.7	Abu Dhabi UAE		Pantsulaia,L	2585		twic1190.pgn	E62
Abdusattorov,Nodirbek	2470	2017.08.22	C28	24th Abu Dhabi Masters		2017.08.14			91	0-1	9.8	Abu Dhabi UAE		Paichadze,L	2581		twic1190.pgn	C24
Fier,A	2579	2017.08.22	A87	24th Abu Dhabi Masters		2017.08.14			82	1-0	9.9	Abu Dhabi UAE		Batchuluun,T	2555		twic1190.pgn	A87
Vignesh,N R	2448	2017.08.22	D31	24th Abu Dhabi Masters		2017.08.14			63	1/2-1/2	9.10	Abu Dhabi UAE		Lupulescu,C	2637		twic1190.pgn	D31
Golubov,Saveliy	2512	2017.08.22	C70	24th Abu Dhabi Masters		2017.08.14			50	1-0	9.11	Abu Dhabi UAE		Sethuraman,S	2618		twic1190.pgn	C70
Hovhannisyan,R	2606	2017.08.22	D11	24th Abu Dhabi Masters		2017.08.14			93	1/2-1/2	9.12	Abu Dhabi UAE		Nihal,Sarin	2485		twic1190.pgn	D11
Andersen,Mad	2586	2017.08.22	E60	24th Abu Dhabi Masters		2017.08.14			190	1/2-1/2	9.13	Abu Dhabi UAE		Saduakassova,D	2444		twic1190.pgn	E60
Karthikeyan,M2	2579	2017.08.22	E92	24th Abu Dhabi Masters		2017.08.14			81	0-1	9.14	Abu Dhabi UAE		Muradli,Mahammad	2357		twic1190.pgn	E92
Rishi,S	2386	2017.08.22	C95	24th Abu Dhabi Masters		2017.08.14			80	1/2-1/2	9.15	Abu Dhabi UAE		Ter Sahakyan,S	2577		twic1190.pgn	C95
Fawzy,Adham	2422	2017.08.22	B70	24th Abu Dhabi Masters		2017.08.14			72	1-0	9.16	Abu Dhabi UAE		Gabuzyan,H	2566		twic1190.pgn	B70
Gagare,Shar	2467	2017.08.22	B41	24th Abu Dhabi Masters		2017.08.14			53	1/2-1/2	9.17	Abu Dhabi UAE		Wagner,De	2563		twic1190.pgn	B41
Muthaiah,AL	2292	2017.08.22	B06	24th Abu Dhabi Masters		2017.08.14			86	1-0	9.18	Abu Dhabi UAE		Mekhitarian,K	2534		twic1190.pgn	B06
Omidi,Arya	2415	2017.08.22	A50	24th Abu Dhabi Masters		2017.08.14			114	1-0	9.19	Abu Dhabi UAE		Gupta,Ab	2639		twic1190.pgn	A50
Iniyan,P	2404	2017.08.22	A00	24th Abu Dhabi Masters		2017.08.14			89	1/2-1/2	9.20	Abu Dhabi UAE		Indjic,A	2581		twic1190.pgn	A00
Jonkman,H	2402	2017.08.22	C65	24th Abu Dhabi Masters		2017.08.14			111	1/2-1/2	9.21	Abu Dhabi UAE		Idani,P	2569		twic1190.pgn	C65
Suleymanli,Aydin	2328	2017.08.22	C03	24th Abu Dhabi Masters		2017.08.14			118	1-0	9.22	Abu Dhabi UAE		Bernadskiy,V	2562		twic1190.pgn	C03
Eggleston,D	2380	2017.08.22	A14	24th Abu Dhabi Masters		2017.08.14			84	1-0	9.23	Abu Dhabi UAE		Harika,D	2526		twic1190.pgn	A14
Neelotpal,D	2441	2017.08.22	A15	24th Abu Dhabi Masters		2017.08.14			57	0-1	9.24	Abu Dhabi UAE		Sangma,R	2325		twic1190.pgn	A15
Pazos Porta,A	2325	2017.08.22	A45	24th Abu Dhabi Masters		2017.08.14			103	1/2-1/2	9.25	Abu Dhabi UAE		Deac,Bogdan-Daniel	2573		twic1190.pgn	A45
Hedman,E	2376	2017.08.22	A04	24th Abu Dhabi Masters		2017.08.14			92	1/2-1/2	9.26	Abu Dhabi UAE		Maghsoodloo,Parham	2590		twic1190.pgn	A04
Sviridov,Va	2519	2017.08.22	B08	24th Abu Dhabi Masters		2017.08.14			123	0-1	9.27	Abu Dhabi UAE		Raetsky,A	2381		twic1190.pgn	B08
Illingworth,M	2506	2017.08.22	B29	24th Abu Dhabi Masters		2017.08.14			140	0-1	9.28	Abu Dhabi UAE		Saravana,Kr	2378		twic1190.pgn	B29
Teh,Eu Wen Aron	2276	2017.08.22	C65	24th Abu Dhabi Masters		2017.08.14			65	1/2-1/2	9.29	Abu Dhabi UAE		Bellia,F	2444		twic1190.pgn	C65
Raja,H	2434	2017.08.22	A05	24th Abu Dhabi Masters		2017.08.14			132	1-0	9.30	Abu Dhabi UAE		Vantika,Agrawal	2238		twic1190.pgn	A05
Fernandez Borrego,P	2427	2017.08.22	A45	24th Abu Dhabi Masters		2017.08.14			70	1-0	9.31	Abu Dhabi UAE		Phadke,So1	2111		twic1190.pgn	A45
Arjun,Kalyan	2366	2017.08.22	C17	24th Abu Dhabi Masters		2017.08.14			52	1/2-1/2	9.32	Abu Dhabi UAE		Asgarizadeh,A	2423		twic1190.pgn	C17
Saurabh,Anand	2332	2017.08.22	D43	24th Abu Dhabi Masters		2017.08.14			46	1-0	9.33	Abu Dhabi UAE		Raghunandan,K	2398		twic1190.pgn	D43
Karavade,E	2397	2017.08.22	D38	24th Abu Dhabi Masters		2017.08.14			64	1/2-1/2	9.34	Abu Dhabi UAE		Davtyan,Artur	2298		twic1190.pgn	D38
Aditya,Mittal	2236	2017.08.22	E07	24th Abu Dhabi Masters		2017.08.14			110	1/2-1/2	9.35	Abu Dhabi UAE		Sachdev,T	2392		twic1190.pgn	E07
Mahalakshmi,M	2140	2017.08.22	A50	24th Abu Dhabi Masters		2017.08.14			100	1-0	9.36	Abu Dhabi UAE		Nguyen,Anh Khoi	2444		twic1190.pgn	A50
Stegariu,V	2244	2017.08.22	C80	24th Abu Dhabi Masters		2017.08.14			56	1/2-1/2	9.37	Abu Dhabi UAE		Vogt,L	2420		twic1190.pgn	C80
Jeet,J	2361	2017.08.22	D37	24th Abu Dhabi Masters		2017.08.14			151	0-1	9.38	Abu Dhabi UAE		Pujari,R	2153		twic1190.pgn	D37
Sadhwani,Raunak	2359	2017.08.22	B19	24th Abu Dhabi Masters		2017.08.14			64	1-0	9.39	Abu Dhabi UAE		Kumar,G	2210		twic1190.pgn	B19
Gu Xiaobing	2347	2017.08.22	B53	24th Abu Dhabi Masters		2017.08.14			52	1-0	9.40	Abu Dhabi UAE		Ayyad,H	2208		twic1190.pgn	B53
Mithil,A	2224	2017.08.22	B12	24th Abu Dhabi Masters		2017.08.14			90	1-0	9.41	Abu Dhabi UAE		Medarde Santiago,L	2332		twic1190.pgn	B12
Alinasab,Mobina	2208	2017.08.22	A15	24th Abu Dhabi Masters		2017.08.14			46	1/2-1/2	9.42	Abu Dhabi UAE		Ashwath,R	2290		twic1190.pgn	A15
Kulkarni,Vin	2204	2017.08.22	D10	24th Abu Dhabi Masters		2017.08.14			69	0-1	9.43	Abu Dhabi UAE		Prieto Aranguren,A	2286		twic1190.pgn	D10
Raes,A	2259	2017.08.22	C65	24th Abu Dhabi Masters		2017.08.14			124	1/2-1/2	9.44	Abu Dhabi UAE		Srija,S	2167		twic1190.pgn	C65
Eynullayev,Altay	2255	2017.08.22	D85	24th Abu Dhabi Masters		2017.08.14			78	1/2-1/2	9.46	Abu Dhabi UAE		Pratyusha,B	2171		twic1190.pgn	D85
Nandhidhaa,P	2182	2017.08.22	D53	24th Abu Dhabi Masters		2017.08.14			86	1-0	9.47	Abu Dhabi UAE		Gurpreet,S	2247		twic1190.pgn	D53
Hakobyan,Eduard	2164	2017.08.22	E10	24th Abu Dhabi Masters		2017.08.14			157	0-1	9.48	Abu Dhabi UAE		Hari,Madhavan N B	2246		twic1190.pgn	E10
Chitlange,Sakshi	2073	2017.08.22	B12	24th Abu Dhabi Masters		2017.08.14			127	0-1	9.49	Abu Dhabi UAE		Patil,Pr2	2246		twic1190.pgn	B12
Harshal,S	2130	2017.08.22	D02	24th Abu Dhabi Masters		2017.08.14			204	1-0	9.50	Abu Dhabi UAE		Chifor,E	2245		twic1190.pgn	D02
Manafov,Vugar	2240	2017.08.22	D02	24th Abu Dhabi Masters		2017.08.14			116	1-0	9.51	Abu Dhabi UAE		Senthil,Maran K	2124		twic1190.pgn	D02
Al Hosani,Omran	2012	2017.08.22	C92	24th Abu Dhabi Masters		2017.08.14			229	1/2-1/2	9.52	Abu Dhabi UAE		Dileep,Kumar R	2234		twic1190.pgn	C92
Fadeev,S	2161	2017.08.22	C00	24th Abu Dhabi Masters		2017.08.14			40	1/2-1/2	9.53	Abu Dhabi UAE		Mrudul,Dehankar	2155		twic1190.pgn	C00
Priyanka,K	2106	2017.08.22	B01	24th Abu Dhabi Masters		2017.08.14			142	1-0	9.54	Abu Dhabi UAE		Michelle Catherina,P	2101		twic1190.pgn	B01
Bhagwat,V	2109	2017.08.22	B12	24th Abu Dhabi Masters		2017.08.14			60	1-0	9.55	Abu Dhabi UAE		Saim,M	2102		twic1190.pgn	B12
Kavinda,A	2124	2017.08.22	B06	24th Abu Dhabi Masters		2017.08.14			40	1/2-1/2	9.56	Abu Dhabi UAE		Llano Olabarrieta,Joseba	2135		twic1190.pgn	B06
Al-Zaabi,Sultan	1747	2017.08.22	D11	24th Abu Dhabi Masters		2017.08.14			118	0-1	9.57	Abu Dhabi UAE		Armstrong,M	2109		twic1190.pgn	D11
Jolly,J	2381	2017.08.22	C84	92nd ch-FRA 2017		2017.08.19			89	1/2-1/2	4.1	Agen FRA		Bacrot,E	2715		twic1190.pgn	C84
Gharamian,T	2616	2017.08.22	B12	92nd ch-FRA 2017		2017.08.19			102	1-0	4.2	Agen FRA		Fressinet,L	2650		twic1190.pgn	B12
Gozzoli,Y	2592	2017.08.22	C58	92nd ch-FRA 2017		2017.08.19			72	1/2-1/2	4.3	Agen FRA		Lagarde,Max	2607		twic1190.pgn	C58
Bauer,Ch	2650	2017.08.22	A46	92nd ch-FRA 2017		2017.08.19			57	0-1	4.4	Agen FRA		Chabanon,JL	2467		twic1190.pgn	A46
Maze,S	2612	2017.08.22	C67	92nd ch-FRA 2017		2017.08.19			60	1/2-1/2	4.5	Agen FRA		Cornette,M	2609		twic1190.pgn	C67
Fressinet,L	2650	2017.08.23	A45	92nd ch-FRA 2017		2017.08.19			46	1/2-1/2	5.1	Agen FRA		Bauer,Ch	2650		twic1190.pgn	A45
Cornette,M	2609	2017.08.23	B31	92nd ch-FRA 2017		2017.08.19			70	1/2-1/2	5.2	Agen FRA		Gharamian,T	2616		twic1190.pgn	B31
Chabanon,JL	2467	2017.08.23	E15	92nd ch-FRA 2017		2017.08.19			114	1-0	5.3	Agen FRA		Gozzoli,Y	2592		twic1190.pgn	E15
Lagarde,Max	2607	2017.08.23	B30	92nd ch-FRA 2017		2017.08.19			75	0-1	5.4	Agen FRA		Jolly,J	2381		twic1190.pgn	B30
Bacrot,E	2715	2017.08.23	C67	92nd ch-FRA 2017		2017.08.19			20	1/2-1/2	5.5	Agen FRA		Maze,S	2612		twic1190.pgn	C67
Bauer,Ch	2650	2017.08.24	B49	92nd ch-FRA 2017		2017.08.19			93	1/2-1/2	6.1	Agen FRA		Cornette,M	2609		twic1190.pgn	B49
Gozzoli,Y	2592	2017.08.24	C84	92nd ch-FRA 2017		2017.08.19			79	1/2-1/2	6.2	Agen FRA		Fressinet,L	2650		twic1190.pgn	C84
Lagarde,Max	2607	2017.08.24	C19	92nd ch-FRA 2017		2017.08.19			110	1-0	6.3	Agen FRA		Bacrot,E	2715		twic1190.pgn	C19
Gharamian,T	2616	2017.08.24	B10	92nd ch-FRA 2017		2017.08.19			92	1/2-1/2	6.4	Agen FRA		Maze,S	2612		twic1190.pgn	B10
Jolly,J	2381	2017.08.24	A46	92nd ch-FRA 2017		2017.08.19			83	1/2-1/2	6.5	Agen FRA		Chabanon,JL	2467		twic1190.pgn	A46
Maze,S	2612	2017.08.25	D51	92nd ch-FRA 2017		2017.08.19			100	1/2-1/2	7.1	Agen FRA		Bauer,Ch	2650		twic1190.pgn	D51
Bacrot,E	2715	2017.08.25	C65	92nd ch-FRA 2017		2017.08.19			75	1/2-1/2	7.2	Agen FRA		Gharamian,T	2616		twic1190.pgn	C65
Cornette,M	2609	2017.08.25	E12	92nd ch-FRA 2017		2017.08.19			98	1-0	7.3	Agen FRA		Gozzoli,Y	2592		twic1190.pgn	E12
Fressinet,L	2650	2017.08.25	C50	92nd ch-FRA 2017		2017.08.19			43	0-1	7.4	Agen FRA		Jolly,J	2381		twic1190.pgn	C50
Chabanon,JL	2467	2017.08.25	B47	92nd ch-FRA 2017		2017.08.19			107	1/2-1/2	7.5	Agen FRA		Lagarde,Max	2607		twic1190.pgn	B47
Bauer,Ch	2650	2017.08.26	B40	92nd ch-FRA 2017		2017.08.19			166	1-0	8.1	Agen FRA		Gharamian,T	2616		twic1190.pgn	B40
Gozzoli,Y	2592	2017.08.26	C53	92nd ch-FRA 2017		2017.08.19			72	1/2-1/2	8.2	Agen FRA		Maze,S	2612		twic1190.pgn	C53
Lagarde,Max	2607	2017.08.26	A04	92nd ch-FRA 2017		2017.08.19			81	1/2-1/2	8.3	Agen FRA		Fressinet,L	2650		twic1190.pgn	A04
