So,W	2778	2021.10.19	A28	ch-USA TB 2021		2021.10.19			90	0-1	1	Saint Louis USA		Caruana,F	2800		twic1407.pgn	A28
Caruana,F	2800	2021.10.19	C28	ch-USA TB 2021		2021.10.19			97	0-1	2	Saint Louis USA		Sevian,Samuel	2654		twic1407.pgn	C24
Sevian,Samuel	2654	2021.10.19	A40	ch-USA TB 2021		2021.10.19			64	1-0	3	Saint Louis USA		So,W	2778		twic1407.pgn	A40
Goryachkina,A	2602	2021.10.19	C65	74th ch-RUS 2021		2021.10.09			110	1-0	10.1	Ufa RUS		Matlakov,M	2682		twic1407.pgn	C65
Fedoseev,Vl3	2704	2021.10.19	D91	74th ch-RUS 2021		2021.10.09			109	1/2-1/2	10.2	Ufa RUS		Andreikin,D	2728		twic1407.pgn	D91
Predke,A	2666	2021.10.19	A07	74th ch-RUS 2021		2021.10.09			127	0-1	10.3	Ufa RUS		Ponkratov,P	2659		twic1407.pgn	A07
Chigaev,M	2639	2021.10.19	B52	74th ch-RUS 2021		2021.10.09			142	1-0	10.4	Ufa RUS		Motylev,A	2624		twic1407.pgn	B52
Rakhmanov,Ale	2657	2021.10.19	C42	74th ch-RUS 2021		2021.10.09			118	1/2-1/2	10.5	Ufa RUS		Alekseenko,K	2710		twic1407.pgn	C42
Esipenko,Andrey	2720	2021.10.19	E06	74th ch-RUS 2021		2021.10.09			82	1/2-1/2	10.6	Ufa RUS		Vitiugov,N	2727		twic1407.pgn	E06
Matlakov,M	2682	2021.10.20	A29	74th ch-RUS 2021		2021.10.09			129	1/2-1/2	11.1	Ufa RUS		Esipenko,Andrey	2720		twic1407.pgn	A29
Vitiugov,N	2727	2021.10.20	D02	74th ch-RUS 2021		2021.10.09			62	1/2-1/2	11.2	Ufa RUS		Rakhmanov,Ale	2657		twic1407.pgn	D02
Alekseenko,K	2710	2021.10.20	B97	74th ch-RUS 2021		2021.10.09			40	1/2-1/2	11.3	Ufa RUS		Chigaev,M	2639		twic1407.pgn	B97
Motylev,A	2624	2021.10.20	D11	74th ch-RUS 2021		2021.10.09			79	1/2-1/2	11.4	Ufa RUS		Predke,A	2666		twic1407.pgn	D11
Ponkratov,P	2659	2021.10.20	E60	74th ch-RUS 2021		2021.10.09			165	0-1	11.5	Ufa RUS		Fedoseev,Vl3	2704		twic1407.pgn	E60
Andreikin,D	2728	2021.10.20	B06	74th ch-RUS 2021		2021.10.09			46	1/2-1/2	11.6	Ufa RUS		Goryachkina,A	2602		twic1407.pgn	B06
Gunina,V	2462	2021.10.19	B10	71st ch-RUS w 2021		2021.10.09			75	1/2-1/2	10.1	Ufa RUS		Ovod,E	2331		twic1407.pgn	B10
Bodnaruk,A	2415	2021.10.19	B93	71st ch-RUS w 2021		2021.10.09			104	1-0	10.2	Ufa RUS		Shuvalova,Polina	2509		twic1407.pgn	B93
Galliamova,A	2421	2021.10.19	D11	71st ch-RUS w 2021		2021.10.09			79	0-1	10.3	Ufa RUS		Girya,O	2410		twic1407.pgn	D11
Voit,Daria	2357	2021.10.19	E10	71st ch-RUS w 2021		2021.10.09			76	1-0	10.4	Ufa RUS		Guseva,Marina	2394		twic1407.pgn	E10
