Esipenko,Andrey	2716	2021.07.27	E10	FIDE World Cup 2021		2021.07.12		k.o.	95	1/2-1/2	5.3	Krasnaya Polyana RUS		Carlsen,M	2847		twic1395.pgn	E10
Ivic,Velimir	2582	2021.07.27	A15	FIDE World Cup 2021		2021.07.12		k.o.	100	1-0	5.3	Krasnaya Polyana RUS		Fedoseev,Vl3	2696		twic1395.pgn	A15
Grischuk,A	2778	2021.07.27	C65	FIDE World Cup 2021		2021.07.12		k.o.	126	1-0	5.3	Krasnaya Polyana RUS		Duda,J	2738		twic1395.pgn	C65
Tabatabaei,M	2613	2021.07.27	D41	FIDE World Cup 2021		2021.07.12		k.o.	97	1/2-1/2	5.3	Krasnaya Polyana RUS		Martirosyan,Haik M.	2632		twic1395.pgn	D41
Karjakin,Sergey	2757	2021.07.27	C67	FIDE World Cup 2021		2021.07.12		k.o.	76	1/2-1/2	5.3	Krasnaya Polyana RUS		Vachier Lagrave,M	2749		twic1395.pgn	C67
Piorun,K	2608	2021.07.27	A07	FIDE World Cup 2021		2021.07.12		k.o.	83	0-1	5.3	Krasnaya Polyana RUS		Bacrot,E	2678		twic1395.pgn	A07
Carlsen,M	2847	2021.07.27	C53	FIDE World Cup 2021		2021.07.12		k.o.	169	1/2-1/2	5.4	Krasnaya Polyana RUS		Esipenko,Andrey	2716		twic1395.pgn	C53
Fedoseev,Vl3	2696	2021.07.27	C84	FIDE World Cup 2021		2021.07.12		k.o.	84	0-1	5.4	Krasnaya Polyana RUS		Ivic,Velimir	2582		twic1395.pgn	C84
Duda,J	2738	2021.07.27	A07	FIDE World Cup 2021		2021.07.12		k.o.	92	1/2-1/2	5.4	Krasnaya Polyana RUS		Grischuk,A	2778		twic1395.pgn	A07
Martirosyan,Haik M.	2632	2021.07.27	C67	FIDE World Cup 2021		2021.07.12		k.o.	112	1-0	5.4	Krasnaya Polyana RUS		Tabatabaei,M	2613		twic1395.pgn	C67
Vachier Lagrave,M	2749	2021.07.27	A34	FIDE World Cup 2021		2021.07.12		k.o.	73	1/2-1/2	5.4	Krasnaya Polyana RUS		Karjakin,Sergey	2757		twic1395.pgn	A34
Bacrot,E	2678	2021.07.27	B06	FIDE World Cup 2021		2021.07.12		k.o.	109	0-1	5.4	Krasnaya Polyana RUS		Piorun,K	2608		twic1395.pgn	B06
Esipenko,Andrey	2716	2021.07.27	E10	FIDE World Cup 2021		2021.07.12		k.o.	60	1-0	5.5	Krasnaya Polyana RUS		Carlsen,M	2847		twic1395.pgn	E10
Vachier Lagrave,M	2749	2021.07.27	A34	FIDE World Cup 2021		2021.07.12		k.o.	181	1/2-1/2	5.5	Krasnaya Polyana RUS		Karjakin,Sergey	2757		twic1395.pgn	A34
Bacrot,E	2678	2021.07.27	B62	FIDE World Cup 2021		2021.07.12		k.o.	95	0-1	5.5	Krasnaya Polyana RUS		Piorun,K	2608		twic1395.pgn	B62
Carlsen,M	2847	2021.07.27	C53	FIDE World Cup 2021		2021.07.12		k.o.	126	1-0	5.6	Krasnaya Polyana RUS		Esipenko,Andrey	2716		twic1395.pgn	C53
Karjakin,Sergey	2757	2021.07.27	A45	FIDE World Cup 2021		2021.07.12		k.o.	61	0-1	5.6	Krasnaya Polyana RUS		Vachier Lagrave,M	2749		twic1395.pgn	D01
Piorun,K	2608	2021.07.27	B06	FIDE World Cup 2021		2021.07.12		k.o.	160	1-0	5.6	Krasnaya Polyana RUS		Bacrot,E	2678		twic1395.pgn	B06
Esipenko,Andrey	2716	2021.07.27	C65	FIDE World Cup 2021		2021.07.12		k.o.	122	1-0	5.7	Krasnaya Polyana RUS		Carlsen,M	2847		twic1395.pgn	C65
Carlsen,M	2847	2021.07.27	C53	FIDE World Cup 2021		2021.07.12		k.o.	85	0-1	5.8	Krasnaya Polyana RUS		Esipenko,Andrey	2716		twic1395.pgn	C53
Carlsen,M	2847	2021.07.28	C88	FIDE World Cup 2021		2021.07.12		k.o.	87	0-1	6.1	Krasnaya Polyana RUS		Bacrot,E	2678		twic1395.pgn	C88
Karjakin,Sergey	2757	2021.07.28	A20	FIDE World Cup 2021		2021.07.12		k.o.	114	1-0	6.1	Krasnaya Polyana RUS		Shankland,S	2709		twic1395.pgn	A20
Fedoseev,Vl3	2696	2021.07.28	D31	FIDE World Cup 2021		2021.07.12		k.o.	62	1/2-1/2	6.1	Krasnaya Polyana RUS		Tabatabaei,M	2613		twic1395.pgn	D31
Duda,J	2738	2021.07.28	E06	FIDE World Cup 2021		2021.07.12		k.o.	64	1/2-1/2	6.1	Krasnaya Polyana RUS		Vidit,S	2726		twic1395.pgn	E06
Bacrot,E	2678	2021.07.29	B52	FIDE World Cup 2021		2021.07.12		k.o.	76	1-0	6.2	Krasnaya Polyana RUS		Carlsen,M	2847		twic1395.pgn	B52
Shankland,S	2709	2021.07.29	C00	FIDE World Cup 2021		2021.07.12		k.o.	70	1-0	6.2	Krasnaya Polyana RUS		Karjakin,Sergey	2757		twic1395.pgn	C00
Tabatabaei,M	2613	2021.07.29	E04	FIDE World Cup 2021		2021.07.12		k.o.	156	1-0	6.2	Krasnaya Polyana RUS		Fedoseev,Vl3	2696		twic1395.pgn	E04
Vidit,S	2726	2021.07.29	C78	FIDE World Cup 2021		2021.07.12		k.o.	98	1-0	6.2	Krasnaya Polyana RUS		Duda,J	2738		twic1395.pgn	C78
Karjakin,Sergey	2757	2021.07.30	E06	FIDE World Cup 2021		2021.07.12		k.o.	88	1-0	6.3	Krasnaya Polyana RUS		Shankland,S	2709		twic1395.pgn	E06
Shankland,S	2709	2021.07.30	B90	FIDE World Cup 2021		2021.07.12		k.o.	78	1-0	6.4	Krasnaya Polyana RUS		Karjakin,Sergey	2757		twic1395.pgn	B90
Shankland,S	2709	2021.07.30	B90	FIDE World Cup 2021		2021.07.12		k.o.	68	1-0	6.5	Krasnaya Polyana RUS		Karjakin,Sergey	2757		twic1395.pgn	B90
Karjakin,Sergey	2757	2021.07.30	A15	FIDE World Cup 2021		2021.07.12		k.o.	99	0-1	6.6	Krasnaya Polyana RUS		Shankland,S	2709		twic1395.pgn	A15
Duda,J	2738	2021.08.01	D37	FIDE World Cup 2021		2021.07.12		k.o.	62	1/2-1/2	7.1	Krasnaya Polyana RUS		Carlsen,M	2847		twic1395.pgn	D37
Karjakin,Sergey	2757	2021.08.01	D41	FIDE World Cup 2021		2021.07.12		k.o.	136	1/2-1/2	7.1	Krasnaya Polyana RUS		Fedoseev,Vl3	2696		twic1395.pgn	D41
