Ponomariov,R	2717	2007.07.06	C18	XX Ciudad de Leon		2007.07.06			96	1-0	1.1	Leon ESP		Anand,V	2786		twic661.pgn	C18
Anand,V	2786	2007.07.06	C89	XX Ciudad de Leon		2007.07.06			98	0-1	1.2	Leon ESP		Ponomariov,R	2717		twic661.pgn	C89
Ponomariov,R	2717	2007.07.06	C18	XX Ciudad de Leon		2007.07.06			94	1/2-1/2	1.3	Leon ESP		Anand,V	2786		twic661.pgn	C18
Anand,V	2786	2007.07.06	E05	XX Ciudad de Leon		2007.07.06			51	1/2-1/2	1.4	Leon ESP		Ponomariov,R	2717		twic661.pgn	E06
Kasimdzhanov,R	2677	2007.07.07	E06	XX Ciudad de Leon		2007.07.06			138	1-0	1.1	Leon ESP		Topalov,V	2772		twic661.pgn	E06
Topalov,V	2772	2007.07.07	E81	XX Ciudad de Leon		2007.07.06			121	0-1	1.2	Leon ESP		Kasimdzhanov,R	2677		twic661.pgn	E81
Kasimdzhanov,R	2677	2007.07.07	D12	XX Ciudad de Leon		2007.07.06			65	0-1	1.3	Leon ESP		Topalov,V	2772		twic661.pgn	D12
Topalov,V	2772	2007.07.07	E92	XX Ciudad de Leon		2007.07.06			103	1/2-1/2	1.4	Leon ESP		Kasimdzhanov,R	2677		twic661.pgn	E92
Anand,V	2786	2007.07.08	C92	XX Ciudad de Leon		2007.07.06			97	1/2-1/2	2.1	Leon ESP		Topalov,V	2772		twic661.pgn	C92
Topalov,V	2772	2007.07.08	B90	XX Ciudad de Leon		2007.07.06			73	1-0	2.2	Leon ESP		Anand,V	2786		twic661.pgn	B90
Anand,V	2786	2007.07.08	C88	XX Ciudad de Leon		2007.07.06			74	1/2-1/2	2.3	Leon ESP		Topalov,V	2772		twic661.pgn	C88
Topalov,V	2772	2007.07.08	B90	XX Ciudad de Leon		2007.07.06			56	1-0	2.4	Leon ESP		Anand,V	2786		twic661.pgn	B90
Radjabov,T	2747	2007.07.04	B30	Pivdenny Bank Cup		2007.07.04			61	0-1	1	Odessa UKR		Smirin,I	2650		twic661.pgn	B30
Korchnoi,V	2623	2007.07.04	E11	Pivdenny Bank Cup		2007.07.04			92	1-0	1	Odessa UKR		Shirov,A	2699		twic661.pgn	E11
Bacrot,E	2709	2007.07.04	D45	Pivdenny Bank Cup		2007.07.04			74	1-0	1	Odessa UKR		Tukmakov,V	2551		twic661.pgn	D45
Ivanchuk,V	2729	2007.07.04	D20	Pivdenny Bank Cup		2007.07.04			60	1/2-1/2	1	Odessa UKR		Drozdovskij,Y	2558		twic661.pgn	D20
Gelfand,B	2733	2007.07.04	D43	Pivdenny Bank Cup		2007.07.04			80	1-0	1	Odessa UKR		Grischuk,A	2717		twic661.pgn	D43
Gelfand,B	2733	2007.07.04	E15	Pivdenny Bank Cup		2007.07.04			59	0-1	2	Odessa UKR		Radjabov,T	2747		twic661.pgn	E15
Grischuk,A	2717	2007.07.04	B89	Pivdenny Bank Cup		2007.07.04			71	0-1	2	Odessa UKR		Ivanchuk,V	2729		twic661.pgn	B90
Drozdovskij,Y	2558	2007.07.04	D11	Pivdenny Bank Cup		2007.07.04			110	1-0	2	Odessa UKR		Bacrot,E	2709		twic661.pgn	D11
Tukmakov,V	2551	2007.07.04	D47	Pivdenny Bank Cup		2007.07.04			113	1/2-1/2	2	Odessa UKR		Korchnoi,V	2623		twic661.pgn	D47
Shirov,A	2699	2007.07.04	C78	Pivdenny Bank Cup		2007.07.04			117	0-1	2	Odessa UKR		Smirin,I	2650		twic661.pgn	C78
Ivanchuk,V	2729	2007.07.04	D20	Pivdenny Bank Cup		2007.07.04			97	0-1	3	Odessa UKR		Gelfand,B	2733		twic661.pgn	D20
Smirin,I	2650	2007.07.04	E62	Pivdenny Bank Cup		2007.07.04			81	1-0	3	Odessa UKR		Tukmakov,V	2551		twic661.pgn	E62
Korchnoi,V	2623	2007.07.04	D71	Pivdenny Bank Cup		2007.07.04			110	1/2-1/2	3	Odessa UKR		Drozdovskij,Y	2558		twic661.pgn	E60
Bacrot,E	2709	2007.07.04	D15	Pivdenny Bank Cup		2007.07.04			100	1-0	3	Odessa UKR		Grischuk,A	2717		twic661.pgn	D15
Radjabov,T	2747	2007.07.04	C63	Pivdenny Bank Cup		2007.07.04			101	0-1	3	Odessa UKR		Shirov,A	2699		twic661.pgn	C63
Ivanchuk,V	2729	2007.07.05	A70	Pivdenny Bank Cup		2007.07.04			93	0-1	4	Odessa UKR		Radjabov,T	2747		twic661.pgn	A70
Gelfand,B	2733	2007.07.05	A25	Pivdenny Bank Cup		2007.07.04			100	1/2-1/2	4	Odessa UKR		Bacrot,E	2709		twic661.pgn	A20
Grischuk,A	2717	2007.07.05	D43	Pivdenny Bank Cup		2007.07.04			65	1/2-1/2	4	Odessa UKR		Korchnoi,V	2623		twic661.pgn	D37
Drozdovskij,Y	2558	2007.07.05	C07	Pivdenny Bank Cup		2007.07.04			72	1/2-1/2	4	Odessa UKR		Smirin,I	2650		twic661.pgn	C07
Tukmakov,V	2551	2007.07.05	D17	Pivdenny Bank Cup		2007.07.04			80	1-0	4	Odessa UKR		Shirov,A	2699		twic661.pgn	D17
Radjabov,T	2747	2007.07.05	E92	Pivdenny Bank Cup		2007.07.04			41	0-1	5	Odessa UKR		Tukmakov,V	2551		twic661.pgn	E92
Korchnoi,V	2623	2007.07.05	E11	Pivdenny Bank Cup		2007.07.04			108	1-0	5	Odessa UKR		Gelfand,B	2733		twic661.pgn	E11
Smirin,I	2650	2007.07.05	C99	Pivdenny Bank Cup		2007.07.04			55	0-1	5	Odessa UKR		Grischuk,A	2717		twic661.pgn	C99
Bacrot,E	2709	2007.07.05	C88	Pivdenny Bank Cup		2007.07.04			92	1-0	5	Odessa UKR		Ivanchuk,V	2729		twic661.pgn	C88
Shirov,A	2699	2007.07.05	E66	Pivdenny Bank Cup		2007.07.04			208	1/2-1/2	5	Odessa UKR		Drozdovskij,Y	2558		twic661.pgn	E63
Bacrot,E	2709	2007.07.05	C45	Pivdenny Bank Cup		2007.07.04			108	1/2-1/2	6	Odessa UKR		Radjabov,T	2747		twic661.pgn	C45
Gelfand,B	2733	2007.07.05	B93	Pivdenny Bank Cup		2007.07.04			82	1/2-1/2	6	Odessa UKR		Smirin,I	2650		twic661.pgn	B93
Ivanchuk,V	2729	2007.07.05	D27	Pivdenny Bank Cup		2007.07.04			42	0-1	6	Odessa UKR		Korchnoi,V	2623		twic661.pgn	D37
Drozdovskij,Y	2558	2007.07.05	D16	Pivdenny Bank Cup		2007.07.04			58	0-1	6	Odessa UKR		Tukmakov,V	2551		twic661.pgn	D16
Grischuk,A	2717	2007.07.05	E15	Pivdenny Bank Cup		2007.07.04			101	0-1	6	Odessa UKR		Shirov,A	2699		twic661.pgn	E15
Radjabov,T	2747	2007.07.06	E60	Pivdenny Bank Cup		2007.07.04			77	1/2-1/2	7	Odessa UKR		Drozdovskij,Y	2558		twic661.pgn	E60
Shirov,A	2699	2007.07.06	D85	Pivdenny Bank Cup		2007.07.04			107	0-1	7	Odessa UKR		Gelfand,B	2733		twic661.pgn	D85
Tukmakov,V	2551	2007.07.06	D17	Pivdenny Bank Cup		2007.07.04			60	1-0	7	Odessa UKR		Grischuk,A	2717		twic661.pgn	D17
Smirin,I	2650	2007.07.06	E62	Pivdenny Bank Cup		2007.07.04			98	1-0	7	Odessa UKR		Ivanchuk,V	2729		twic661.pgn	E62
Korchnoi,V	2623	2007.07.06	E04	Pivdenny Bank Cup		2007.07.04			100	1/2-1/2	7	Odessa UKR		Bacrot,E	2709		twic661.pgn	A13
Korchnoi,V	2623	2007.07.06	B80	Pivdenny Bank Cup		2007.07.04			71	1-0	8	Odessa UKR		Radjabov,T	2747		twic661.pgn	B45
Gelfand,B	2733	2007.07.06	A32	Pivdenny Bank Cup		2007.07.04			55	0-1	8	Odessa UKR		Tukmakov,V	2551		twic661.pgn	E00
Ivanchuk,V	2729	2007.07.06	C88	Pivdenny Bank Cup		2007.07.04			88	1/2-1/2	8	Odessa UKR		Shirov,A	2699		twic661.pgn	C88
Bacrot,E	2709	2007.07.06	C90	Pivdenny Bank Cup		2007.07.04			48	1/2-1/2	8	Odessa UKR		Smirin,I	2650		twic661.pgn	C90
Grischuk,A	2717	2007.07.06	E32	Pivdenny Bank Cup		2007.07.04			50	1/2-1/2	8	Odessa UKR		Drozdovskij,Y	2558		twic661.pgn	E32
Smirin,I	2650	2007.07.06	E70	Pivdenny Bank Cup		2007.07.04			48	1-0	9	Odessa UKR		Korchnoi,V	2623		twic661.pgn	E70
Shirov,A	2699	2007.07.06	A16	Pivdenny Bank Cup		2007.07.04			39	1/2-1/2	9	Odessa UKR		Bacrot,E	2709		twic661.pgn	A15
Drozdovskij,Y	2558	2007.07.06	D26	Pivdenny Bank Cup		2007.07.04			140	1-0	9	Odessa UKR		Gelfand,B	2733		twic661.pgn	B13
Tukmakov,V	2551	2007.07.06	C41	Pivdenny Bank Cup		2007.07.04			74	1-0	9	Odessa UKR		Ivanchuk,V	2729		twic661.pgn	C41
Radjabov,T	2747	2007.07.06	E74	Pivdenny Bank Cup		2007.07.04			168	1/2-1/2	9	Odessa UKR		Grischuk,A	2717		twic661.pgn	E74
Balogh,C	2567	2007.07.04	B84	4th GM March		2007.07.04			70	1/2-1/2	1	Taiyuan CHN		Ni Hua	2681		twic661.pgn	B45
Wang Hao	2624	2007.07.04	C36	4th GM March		2007.07.04			70	1-0	1	Taiyuan CHN		Zvjaginsev,V	2658		twic661.pgn	C36
Wang Yue	2696	2007.07.04	C42	4th GM March		2007.07.04			65	0-1	1	Taiyuan CHN		Cheparinov,I	2657		twic661.pgn	C42
Asrian,K	2608	2007.07.04	D59	4th GM March		2007.07.04			76	1/2-1/2	1	Taiyuan CHN		Zhang Pengxiang	2649		twic661.pgn	D59
Zhang Pengxiang	2649	2007.07.05	C04	4th GM March		2007.07.04			60	1/2-1/2	2	Taiyuan CHN		Balogh,C	2567		twic661.pgn	C04
Cheparinov,I	2657	2007.07.05	B51	4th GM March		2007.07.04			53	0-1	2	Taiyuan CHN		Wang Hao	2624		twic661.pgn	B51
Ni Hua	2681	2007.07.05	C67	4th GM March		2007.07.04			68	1/2-1/2	2	Taiyuan CHN		Asrian,K	2608		twic661.pgn	C67
Zvjaginsev,V	2658	2007.07.05	D66	4th GM March		2007.07.04			91	1/2-1/2	2	Taiyuan CHN		Wang Yue	2696		twic661.pgn	D63
Asrian,K	2608	2007.07.06	E11	4th GM March		2007.07.04			109	1/2-1/2	3	Taiyuan CHN		Wang Yue	2696		twic661.pgn	E11
Balogh,C	2567	2007.07.06	B65	4th GM March		2007.07.04			72	1-0	3	Taiyuan CHN		Wang Hao	2624		twic661.pgn	B65
Zhang Pengxiang	2649	2007.07.06	D11	4th GM March		2007.07.04			122	1/2-1/2	3	Taiyuan CHN		Cheparinov,I	2657		twic661.pgn	D15
Zvjaginsev,V	2658	2007.07.06	A08	4th GM March		2007.07.04			63	1/2-1/2	3	Taiyuan CHN		Ni Hua	2681		twic661.pgn	B20
Wang Hao	2624	2007.07.08	B90	4th GM March		2007.07.04			80	1/2-1/2	4	Taiyuan CHN		Asrian,K	2608		twic661.pgn	B90
Cheparinov,I	2657	2007.07.08	B85	4th GM March		2007.07.04			64	1/2-1/2	4	Taiyuan CHN		Ni Hua	2681		twic661.pgn	B83
