Nakamura,Hi	2790	2016.03.23	A29	FIDE Candidates 2016		2016.03.11			59	1/2-1/2	10.1	Moscow RUS		Svidler,P	2757		twic1116.pgn	A29
Giri,A	2793	2016.03.23	D45	FIDE Candidates 2016		2016.03.11			62	1/2-1/2	10.2	Moscow RUS		Karjakin,Sergey	2760		twic1116.pgn	D45
Anand,V	2762	2016.03.23	A29	FIDE Candidates 2016		2016.03.11			64	1-0	10.3	Moscow RUS		Caruana,F	2794		twic1116.pgn	A29
Topalov,V	2780	2016.03.23	A29	FIDE Candidates 2016		2016.03.11			115	1/2-1/2	10.4	Moscow RUS		Aronian,L	2786		twic1116.pgn	A29
Svidler,P	2757	2016.03.24	D16	FIDE Candidates 2016		2016.03.11			95	0-1	11.1	Moscow RUS		Aronian,L	2786		twic1116.pgn	D16
Caruana,F	2794	2016.03.24	A33	FIDE Candidates 2016		2016.03.11			81	1/2-1/2	11.2	Moscow RUS		Topalov,V	2780		twic1116.pgn	A33
Karjakin,Sergey	2760	2016.03.24	C65	FIDE Candidates 2016		2016.03.11			138	1-0	11.3	Moscow RUS		Anand,V	2762		twic1116.pgn	C65
Nakamura,Hi	2790	2016.03.24	C50	FIDE Candidates 2016		2016.03.11			104	1/2-1/2	11.4	Moscow RUS		Giri,A	2793		twic1116.pgn	C50
Giri,A	2793	2016.03.25	A29	FIDE Candidates 2016		2016.03.11			168	1/2-1/2	12.1	Moscow RUS		Svidler,P	2757		twic1116.pgn	A29
Anand,V	2762	2016.03.25	A29	FIDE Candidates 2016		2016.03.11			50	1-0	12.2	Moscow RUS		Nakamura,Hi	2790		twic1116.pgn	A29
Topalov,V	2780	2016.03.25	B90	FIDE Candidates 2016		2016.03.11			68	1-0	12.3	Moscow RUS		Karjakin,Sergey	2760		twic1116.pgn	B90
Aronian,L	2786	2016.03.25	C84	FIDE Candidates 2016		2016.03.11			132	1/2-1/2	12.4	Moscow RUS		Caruana,F	2794		twic1116.pgn	C84
Svidler,P	2757	2016.03.27	C84	FIDE Candidates 2016		2016.03.11			230	1/2-1/2	13.1	Moscow RUS		Caruana,F	2794		twic1116.pgn	C84
Karjakin,Sergey	2760	2016.03.27	A29	FIDE Candidates 2016		2016.03.11			201	1/2-1/2	13.2	Moscow RUS		Aronian,L	2786		twic1116.pgn	A29
Nakamura,Hi	2790	2016.03.27	D37	FIDE Candidates 2016		2016.03.11			79	0-1	13.3	Moscow RUS		Topalov,V	2780		twic1116.pgn	D37
Giri,A	2793	2016.03.27	C50	FIDE Candidates 2016		2016.03.11			102	1/2-1/2	13.4	Moscow RUS		Anand,V	2762		twic1116.pgn	C50
Anand,V	2762	2016.03.28	A29	FIDE Candidates 2016		2016.03.11			68	1/2-1/2	14.1	Moscow RUS		Svidler,P	2757		twic1116.pgn	A29
Topalov,V	2780	2016.03.28	E06	FIDE Candidates 2016		2016.03.11			57	1/2-1/2	14.2	Moscow RUS		Giri,A	2793		twic1116.pgn	E06
Aronian,L	2786	2016.03.28	D38	FIDE Candidates 2016		2016.03.11			64	1/2-1/2	14.3	Moscow RUS		Nakamura,Hi	2790		twic1116.pgn	D38
