Nijboer,F	2515	1999.05.04	E90	Sonsbeek SNS					67	1/2-1/2	3	Arnhem NED		Sadler,M	2667		twic235.pgn	E90
Xie Jun	2532	1999.05.04	E81	Sonsbeek SNS					66	1-0	3	Arnhem NED		Korchnoi,V	2673		twic235.pgn	E81
Xie Jun	2532	1999.05.06	C97	Sonsbeek SNS					112	1-0	4	Arnhem NED		Nijboer,F	2515		twic235.pgn	C97
Sadler,M	2667	1999.05.06	D20	Sonsbeek SNS					96	1-0	4	Arnhem NED		Korchnoi,V	2673		twic235.pgn	D20
Sadler,M	2667	1999.05.07	B90	Sonsbeek SNS					225	1/2-1/2	5	Arnhem NED		Nijboer,F	2515		twic235.pgn	B90
Korchnoi,V	2673	1999.05.07	C08	Sonsbeek SNS					72	1-0	5	Arnhem NED		Xie Jun	2532		twic235.pgn	C08
Xie Jun	2532	1999.05.08	E90	Sonsbeek SNS					78	1-0	6	Arnhem NED		Sadler,M	2667		twic235.pgn	E90
Nijboer,F	2515	1999.05.08	D85	Sonsbeek SNS					100	1-0	6	Arnhem NED		Korchnoi,V	2673		twic235.pgn	D85
Arencibia,W	2520	1999.05.07	B06	Capablanca mem Elite					75	0-1	1	Havana CUB		Slobodjan,R	2536		twic235.pgn	B06
Miles,A	2609	1999.05.07	A40	Capablanca mem Elite					73	0-1	1	Havana CUB		Baburin,A	2586		twic235.pgn	A40
Comas Fabrego,L	2541	1999.05.07	A56	Capablanca mem Elite					41	1/2-1/2	1	Havana CUB		Vera,R	2547		twic235.pgn	A56
Bruzon,L	2488	1999.05.07	B90	Capablanca mem Elite					158	1/2-1/2	1	Havana CUB		De la Paz,F	2495		twic235.pgn	B90
Atalik,S	2593	1999.05.07	B22	Capablanca mem Elite					89	0-1	1	Havana CUB		Godena,M	2552		twic235.pgn	B22
Hoffman,A	2547	1999.05.07	A35	Capablanca mem Elite					34	1/2-1/2	1	Havana CUB		Nogueiras,J	2540		twic235.pgn	A30
Morovic Fernandez,I	2613	1999.05.07	B12	Capablanca mem Elite					84	1/2-1/2	1	Havana CUB		Becerra Rivero,J	2535		twic235.pgn	B12
Morovic Fernandez,I	2613	1999.05.08	B10	Capablanca mem Elite					76	1-0	2	Havana CUB		Arencibia,W	2520		twic235.pgn	A00
Becerra Rivero,J	2535	1999.05.08	E70	Capablanca mem Elite					87	0-1	2	Havana CUB		Hoffman,A	2547		twic235.pgn	E70
Nogueiras,J	2540	1999.05.08	D52	Capablanca mem Elite					124	1/2-1/2	2	Havana CUB		Atalik,S	2593		twic235.pgn	D52
Godena,M	2552	1999.05.08	C78	Capablanca mem Elite					80	1-0	2	Havana CUB		Bruzon,L	2488		twic235.pgn	C78
De la Paz,F	2495	1999.05.08	A03	Capablanca mem Elite					49	0-1	2	Havana CUB		Comas Fabrego,L	2541		twic235.pgn	A00
Vera,R	2547	1999.05.08	D45	Capablanca mem Elite					28	1/2-1/2	2	Havana CUB		Miles,A	2609		twic235.pgn	A12
