Paehtz,T sr	2365	2017.01.30	E62	Gibraltar Masters 2017		2017.01.24			55	1-0	7.40	Caleta ENG		Lemos,D	2516		twic1161.pgn	E62
Bellin,R	2353	2017.01.30	A13	Gibraltar Masters 2017		2017.01.24			167	0-1	7.41	Caleta ENG		Narciso Dublan,M	2508		twic1161.pgn	A13
Kulkarni,R	2344	2017.01.30	B01	Gibraltar Masters 2017		2017.01.24			102	1/2-1/2	7.42	Caleta ENG		Aryan,C	2503		twic1161.pgn	B01
Kozak,Adam	2376	2017.01.30	A13	Gibraltar Masters 2017		2017.01.24			147	0-1	7.43	Caleta ENG		Liang,Awonder	2496		twic1161.pgn	A13
Krysa,L	2491	2017.01.30	A39	Gibraltar Masters 2017		2017.01.24			113	0-1	7.44	Caleta ENG		Vega Gutierrez,S	2406		twic1161.pgn	A39
Thavandiran,S	2367	2017.01.30	C17	Gibraltar Masters 2017		2017.01.24			74	1-0	7.45	Caleta ENG		Steinberg,N	2486		twic1161.pgn	C17
Santos Ruiz,Miguel	2484	2017.01.30	A46	Gibraltar Masters 2017		2017.01.24			53	0-1	7.46	Caleta ENG		Godart,F	2381		twic1161.pgn	A46
Tate,A	2309	2017.01.30	D11	Gibraltar Masters 2017		2017.01.24			78	1-0	7.47	Caleta ENG		Kobo,Ori	2482		twic1161.pgn	D11
Cordes,HJ	2242	2017.01.30	A90	Gibraltar Masters 2017		2017.01.24			66	1-0	7.48	Caleta ENG		Salomon,J	2470		twic1161.pgn	A90
Riff,JN	2468	2017.01.30	E11	Gibraltar Masters 2017		2017.01.24			66	1-0	7.49	Caleta ENG		Omar,Noa	2369		twic1161.pgn	E11
Tscharotschkin,M	2190	2017.01.30	C19	Gibraltar Masters 2017		2017.01.24			72	1-0	7.50	Caleta ENG		Esserman,M	2468		twic1161.pgn	C19
Serarols Mabras,Bernat	2242	2017.01.30	B47	Gibraltar Masters 2017		2017.01.24			108	1-0	7.51	Caleta ENG		Kantans,T	2456		twic1161.pgn	B47
Ganguly,S	2657	2017.01.30	A06	Gibraltar Masters 2017		2017.01.24			55	0-1	7.52	Caleta ENG		Piasetski,L	2327		twic1161.pgn	A06
Kaidanov,G	2572	2017.01.30	C26	Gibraltar Masters 2017		2017.01.24			53	0-1	7.53	Caleta ENG		Gulamali,K	2341		twic1161.pgn	C26
Rakesh,Kumar Jena	2335	2017.01.30	A35	Gibraltar Masters 2017		2017.01.24			71	0-1	7.54	Caleta ENG		Mastrovasilis,A	2551		twic1161.pgn	A35
Bellahcene,B	2493	2017.01.30	D31	Gibraltar Masters 2017		2017.01.24			86	1-0	7.55	Caleta ENG		Lombaers,P	2314		twic1161.pgn	D31
Saravanan,V1	2306	2017.01.30	E63	Gibraltar Masters 2017		2017.01.24			87	1/2-1/2	7.56	Caleta ENG		Cuenca Jimenez,J	2492		twic1161.pgn	E63
Khademalsharieh,S	2452	2017.01.30	C46	Gibraltar Masters 2017		2017.01.24			47	0-1	7.57	Caleta ENG		Bergstrom,R	2268		twic1161.pgn	C47
Pratyusha,B	2247	2017.01.30	D52	Gibraltar Masters 2017		2017.01.24			110	1-0	7.58	Caleta ENG		Zhukova,N	2447		twic1161.pgn	D52
Karavade,E	2418	2017.01.30	D38	Gibraltar Masters 2017		2017.01.24			84	1/2-1/2	7.59	Caleta ENG		Bannink,B	2244		twic1161.pgn	D38
Weisbuch,U	2240	2017.01.30	C11	Gibraltar Masters 2017		2017.01.24			59	1/2-1/2	7.60	Caleta ENG		Kuipers,S	2414		twic1161.pgn	C11
Pustovoitova,D	2407	2017.01.30	B81	Gibraltar Masters 2017		2017.01.24			125	0-1	7.61	Caleta ENG		Damia,A	2233		twic1161.pgn	B81
