Inarkiev,E	2689	2017.12.12	D38	70th ch-RUS 2017		2017.12.03			65	1/2-1/2	9.1	St Petersburg RUS		Vitiugov,N	2722		twic1206.pgn	D38
Malakhov,V	2686	2017.12.12	D15	70th ch-RUS 2017		2017.12.03			53	0-1	9.2	St Petersburg RUS		Dubov,Daniil	2683		twic1206.pgn	D15
Fedoseev,Vl3	2718	2017.12.12	D41	70th ch-RUS 2017		2017.12.03			137	0-1	9.3	St Petersburg RUS		Volkov,Sergey1	2645		twic1206.pgn	D41
Matlakov,M	2735	2017.12.12	A22	70th ch-RUS 2017		2017.12.03			36	1/2-1/2	9.4	St Petersburg RUS		Svidler,P	2765		twic1206.pgn	A22
Sjugirov,S	2650	2017.12.12	A21	70th ch-RUS 2017		2017.12.03			73	0-1	9.5	St Petersburg RUS		Romanov,E	2626		twic1206.pgn	A21
Tomashevsky,E	2713	2017.12.12	A08	70th ch-RUS 2017		2017.12.03			200	1/2-1/2	9.6	St Petersburg RUS		Riazantsev,A	2650		twic1206.pgn	A08
Tomashevsky,E	2713	2017.12.13	C91	70th ch-RUS 2017		2017.12.03			276	1/2-1/2	10.1	St Petersburg RUS		Inarkiev,E	2689		twic1206.pgn	C91
Riazantsev,A	2650	2017.12.13	D35	70th ch-RUS 2017		2017.12.03			61	0-1	10.2	St Petersburg RUS		Sjugirov,S	2650		twic1206.pgn	D35
Romanov,E	2626	2017.12.13	D25	70th ch-RUS 2017		2017.12.03			107	1/2-1/2	10.3	St Petersburg RUS		Matlakov,M	2735		twic1206.pgn	D25
Svidler,P	2765	2017.12.13	E60	70th ch-RUS 2017		2017.12.03			139	0-1	10.4	St Petersburg RUS		Fedoseev,Vl3	2718		twic1206.pgn	E60
Volkov,Sergey1	2645	2017.12.13	A06	70th ch-RUS 2017		2017.12.03			74	1-0	10.5	St Petersburg RUS		Malakhov,V	2686		twic1206.pgn	A06
Dubov,Daniil	2683	2017.12.13	B08	70th ch-RUS 2017		2017.12.03			84	1/2-1/2	10.6	St Petersburg RUS		Vitiugov,N	2722		twic1206.pgn	B08
Inarkiev,E	2689	2017.12.14	E04	70th ch-RUS 2017		2017.12.03			118	1-0	11.1	St Petersburg RUS		Dubov,Daniil	2683		twic1206.pgn	E04
Vitiugov,N	2722	2017.12.14	E20	70th ch-RUS 2017		2017.12.03			63	0-1	11.2	St Petersburg RUS		Volkov,Sergey1	2645		twic1206.pgn	E20
Malakhov,V	2686	2017.12.14	C49	70th ch-RUS 2017		2017.12.03			80	1-0	11.3	St Petersburg RUS		Svidler,P	2765		twic1206.pgn	C49
Fedoseev,Vl3	2718	2017.12.14	A88	70th ch-RUS 2017		2017.12.03			79	1/2-1/2	11.4	St Petersburg RUS		Romanov,E	2626		twic1206.pgn	A88
Matlakov,M	2735	2017.12.14	A07	70th ch-RUS 2017		2017.12.03			211	1/2-1/2	11.5	St Petersburg RUS		Riazantsev,A	2650		twic1206.pgn	A07
Sjugirov,S	2650	2017.12.14	D35	70th ch-RUS 2017		2017.12.03			88	1/2-1/2	11.6	St Petersburg RUS		Tomashevsky,E	2713		twic1206.pgn	D35
Pogonina,N	2469	2017.12.12	C45	67th ch-RUS w 2017		2017.12.03			41	0-1	9.1	St Petersburg RUS		Gunina,V	2510		twic1206.pgn	C45
Galliamova,A	2443	2017.12.12	C68	67th ch-RUS w 2017		2017.12.03			106	1/2-1/2	9.2	St Petersburg RUS		Gritsayeva,O	2373		twic1206.pgn	C68
Bodnaruk,A	2428	2017.12.12	E81	67th ch-RUS w 2017		2017.12.03			93	1/2-1/2	9.3	St Petersburg RUS		Nechaeva,Marina	2424		twic1206.pgn	E81
Girya,O	2484	2017.12.12	D38	67th ch-RUS w 2017		2017.12.03			60	1/2-1/2	9.4	St Petersburg RUS		Kashlinskaya,A	2452		twic1206.pgn	D38
Goryachkina,A	2486	2017.12.12	C01	67th ch-RUS w 2017		2017.12.03			104	0-1	9.5	St Petersburg RUS		Kovalevskaya,E	2405		twic1206.pgn	C01
Shuvalova,Polina	2385	2017.12.12	B13	67th ch-RUS w 2017		2017.12.03			128	1-0	9.6	St Petersburg RUS		Ovod,E	2364		twic1206.pgn	B13
Shuvalova,Polina	2385	2017.12.13	E06	67th ch-RUS w 2017		2017.12.03			59	1/2-1/2	10.1	St Petersburg RUS		Pogonina,N	2469		twic1206.pgn	E06
Ovod,E	2364	2017.12.13	B40	67th ch-RUS w 2017		2017.12.03			206	1-0	10.2	St Petersburg RUS		Goryachkina,A	2486		twic1206.pgn	B40
Kovalevskaya,E	2405	2017.12.13	A58	67th ch-RUS w 2017		2017.12.03			177	1/2-1/2	10.3	St Petersburg RUS		Girya,O	2484		twic1206.pgn	A58
Kashlinskaya,A	2452	2017.12.13	C53	67th ch-RUS w 2017		2017.12.03			64	1-0	10.4	St Petersburg RUS		Bodnaruk,A	2428		twic1206.pgn	C53
Nechaeva,Marina	2424	2017.12.13	D10	67th ch-RUS w 2017		2017.12.03			102	1/2-1/2	10.5	St Petersburg RUS		Galliamova,A	2443		twic1206.pgn	D10
Gritsayeva,O	2373	2017.12.13	B07	67th ch-RUS w 2017		2017.12.03			91	0-1	10.6	St Petersburg RUS		Gunina,V	2510		twic1206.pgn	B00
Pogonina,N	2469	2017.12.14	C69	67th ch-RUS w 2017		2017.12.03			81	1/2-1/2	11.1	St Petersburg RUS		Gritsayeva,O	2373		twic1206.pgn	C69
Gunina,V	2510	2017.12.14	E21	67th ch-RUS w 2017		2017.12.03			132	1/2-1/2	11.2	St Petersburg RUS		Nechaeva,Marina	2424		twic1206.pgn	E21
Galliamova,A	2443	2017.12.14	E15	67th ch-RUS w 2017		2017.12.03			50	1-0	11.3	St Petersburg RUS		Kashlinskaya,A	2452		twic1206.pgn	E15
Bodnaruk,A	2428	2017.12.14	B50	67th ch-RUS w 2017		2017.12.03			178	1/2-1/2	11.4	St Petersburg RUS		Kovalevskaya,E	2405		twic1206.pgn	B50
Girya,O	2484	2017.12.14	B13	67th ch-RUS w 2017		2017.12.03			201	1/2-1/2	11.5	St Petersburg RUS		Ovod,E	2364		twic1206.pgn	B13
Goryachkina,A	2486	2017.12.14	C07	67th ch-RUS w 2017		2017.12.03			81	1/2-1/2	11.6	St Petersburg RUS		Shuvalova,Polina	2385		twic1206.pgn	C07
