Aronian,L	2777	2015.02.03	C65	3rd GRENKE Chess Classic		2015.02.02			80	1/2-1/2	2.1	Baden Baden GER		Baramidze,D	2594		twic1057.pgn	C65
Adams,Mi	2738	2015.02.03	A29	3rd GRENKE Chess Classic		2015.02.02			126	1-0	2.2	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	A29
Naiditsch,A	2706	2015.02.03	D41	3rd GRENKE Chess Classic		2015.02.02			104	1/2-1/2	2.3	Baden Baden GER		Anand,V	2797		twic1057.pgn	D41
Bacrot,E	2711	2015.02.03	E60	3rd GRENKE Chess Classic		2015.02.02			106	1/2-1/2	2.4	Baden Baden GER		Caruana,F	2811		twic1057.pgn	E60
Baramidze,D	2594	2015.02.04	C84	3rd GRENKE Chess Classic		2015.02.02			60	1-0	3.1	Baden Baden GER		Adams,Mi	2738		twic1057.pgn	C84
Caruana,F	2811	2015.02.04	E32	3rd GRENKE Chess Classic		2015.02.02			79	0-1	3.2	Baden Baden GER		Aronian,L	2777		twic1057.pgn	E32
Carlsen,M	2865	2015.02.04	B06	3rd GRENKE Chess Classic		2015.02.02			120	1-0	3.3	Baden Baden GER		Naiditsch,A	2706		twic1057.pgn	B06
Anand,V	2797	2015.02.04	C67	3rd GRENKE Chess Classic		2015.02.02			73	1/2-1/2	3.4	Baden Baden GER		Bacrot,E	2711		twic1057.pgn	C67
Naiditsch,A	2706	2015.02.06	A30	3rd GRENKE Chess Classic		2015.02.02			53	0-1	4.1	Baden Baden GER		Baramidze,D	2594		twic1057.pgn	A30
Adams,Mi	2738	2015.02.06	D11	3rd GRENKE Chess Classic		2015.02.02			84	1/2-1/2	4.2	Baden Baden GER		Caruana,F	2811		twic1057.pgn	D11
Carlsen,M	2865	2015.02.06	A90	3rd GRENKE Chess Classic		2015.02.02			71	0-1	4.3	Baden Baden GER		Anand,V	2797		twic1057.pgn	A40
Aronian,L	2777	2015.02.06	D38	3rd GRENKE Chess Classic		2015.02.02			58	1/2-1/2	4.4	Baden Baden GER		Bacrot,E	2711		twic1057.pgn	D38
Baramidze,D	2594	2015.02.07	C95	3rd GRENKE Chess Classic		2015.02.02			96	1-0	5.1	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	C95
Bacrot,E	2711	2015.02.07	A15	3rd GRENKE Chess Classic		2015.02.02			128	1/2-1/2	5.2	Baden Baden GER		Adams,Mi	2738		twic1057.pgn	A15
Caruana,F	2811	2015.02.07	C89	3rd GRENKE Chess Classic		2015.02.02			128	1/2-1/2	5.3	Baden Baden GER		Naiditsch,A	2706		twic1057.pgn	C89
Anand,V	2797	2015.02.07	D38	3rd GRENKE Chess Classic		2015.02.02			66	1-0	5.4	Baden Baden GER		Aronian,L	2777		twic1057.pgn	D38
Adams,Mi	2738	2015.02.08	A29	3rd GRENKE Chess Classic		2015.02.02			111	1/2-1/2	6.1	Baden Baden GER		Aronian,L	2777		twic1057.pgn	A29
Naiditsch,A	2706	2015.02.08	E11	3rd GRENKE Chess Classic		2015.02.02			73	1/2-1/2	6.2	Baden Baden GER		Bacrot,E	2711		twic1057.pgn	E11
Carlsen,M	2865	2015.02.08	C67	3rd GRENKE Chess Classic		2015.02.02			51	1/2-1/2	6.3	Baden Baden GER		Caruana,F	2811		twic1057.pgn	C67
Baramidze,D	2594	2015.02.08	C95	3rd GRENKE Chess Classic		2015.02.02			128	1-0	6.4	Baden Baden GER		Anand,V	2797		twic1057.pgn	C95
Anand,V	2797	2015.02.09	E06	3rd GRENKE Chess Classic		2015.02.02			176	1-0	7.1	Baden Baden GER		Adams,Mi	2738		twic1057.pgn	E06
Bacrot,E	2711	2015.02.09	A48	3rd GRENKE Chess Classic		2015.02.02			91	1/2-1/2	7.2	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	A48
Aronian,L	2777	2015.02.09	C47	3rd GRENKE Chess Classic		2015.02.02			108	1/2-1/2	7.3	Baden Baden GER		Naiditsch,A	2706		twic1057.pgn	C47
Caruana,F	2811	2015.02.09	A15	3rd GRENKE Chess Classic		2015.02.02			168	1/2-1/2	7.4	Baden Baden GER		Baramidze,D	2594		twic1057.pgn	A15
Naiditsch,A	2706	2015.02.09	E11	3rd GRENKE Classic TB		2015.02.09			78	1-0	1	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	E11
Carlsen,M	2865	2015.02.09	C49	3rd GRENKE Classic TB		2015.02.09			134	1-0	2	Baden Baden GER		Naiditsch,A	2706		twic1057.pgn	C49
Naiditsch,A	2706	2015.02.09	E11	3rd GRENKE Classic TB		2015.02.09			71	1/2-1/2	3	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	E11
Carlsen,M	2865	2015.02.09	C67	3rd GRENKE Classic TB		2015.02.09			135	1/2-1/2	4	Baden Baden GER		Naiditsch,A	2706		twic1057.pgn	C67
Naiditsch,A	2706	2015.02.09	B91	3rd GRENKE Classic TB		2015.02.09			62	1-0	5	Baden Baden GER		Carlsen,M	2865		twic1057.pgn	B91
Neelotpal,D	2437	2015.02.02	A29	Gibraltar Masters 2015		2015.01.27		swiss	100	1-0	7.22	Caleta ENG		Nabaty,T	2579		twic1057.pgn	A29
Kuipers,S	2390	2015.02.02	C41	Gibraltar Masters 2015		2015.01.27		swiss	81	1/2-1/2	7.23	Caleta ENG		Felgaer,R	2575		twic1057.pgn	C41
Hansen,Eric	2574	2015.02.02	D30	Gibraltar Masters 2015		2015.01.27		swiss	89	0-1	7.24	Caleta ENG		Shyam,SM	2489		twic1057.pgn	D30
Padmini,R	2388	2015.02.02	D97	Gibraltar Masters 2015		2015.01.27		swiss	97	0-1	7.25	Caleta ENG		Sandipan,C	2574		twic1057.pgn	D97
Stefansson,H	2573	2015.02.02	C78	Gibraltar Masters 2015		2015.01.27		swiss	46	1-0	7.26	Caleta ENG		Vishnu,P	2463		twic1057.pgn	C78
Christiansen,Johan-Sebastian	2354	2015.02.02	A20	Gibraltar Masters 2015		2015.01.27		swiss	88	1-0	7.27	Caleta ENG		Bok,B	2572		twic1057.pgn	A20
Ju Wenjun	2547	2015.02.02	A10	Gibraltar Masters 2015		2015.01.27		swiss	91	0-1	7.28	Caleta ENG		Teran Alvarez,I	2430		twic1057.pgn	A10
Codenotti,M	2374	2015.02.02	D16	Gibraltar Masters 2015		2015.01.27		swiss	92	1-0	7.29	Caleta ENG		Spraggett,K	2538		twic1057.pgn	D16
Rasmussen,A	2526	2015.02.02	C70	Gibraltar Masters 2015		2015.01.27		swiss	94	1-0	7.30	Caleta ENG		Nakar,Ey	2419		twic1057.pgn	C70
Xu Jun	2523	2015.02.02	B58	Gibraltar Masters 2015		2015.01.27		swiss	81	0-1	7.31	Caleta ENG		Zude,A	2377		twic1057.pgn	B58
Popilski,G	2522	2015.02.02	C45	Gibraltar Masters 2015		2015.01.27		swiss	79	0-1	7.32	Caleta ENG		Soumya,Sw	2346		twic1057.pgn	C45
Muzychuk,M	2520	2015.02.02	D43	Gibraltar Masters 2015		2015.01.27		swiss	69	0-1	7.33	Caleta ENG		Salomon,J	2319		twic1057.pgn	D43
Al Sayed,Mohamad	2516	2015.02.02	B20	Gibraltar Masters 2015		2015.01.27		swiss	88	1-0	7.34	Caleta ENG		Dragnev,Valentin	2344		twic1057.pgn	A42
Watson,Jo	2319	2015.02.02	E84	Gibraltar Masters 2015		2015.01.27		swiss	87	0-1	7.35	Caleta ENG		Jones,G	2671		twic1057.pgn	E84
Bartel,Mat	2631	2015.02.02	C44	Gibraltar Masters 2015		2015.01.27		swiss	105	0-1	7.36	Caleta ENG		Nagy,Ga1	2410		twic1057.pgn	C44
Foisor,C	2390	2015.02.02	A40	Gibraltar Masters 2015		2015.01.27		swiss	104	1-0	7.37	Caleta ENG		Salem,AR	2603		twic1057.pgn	A40
Houska,Jo	2388	2015.02.02	A07	Gibraltar Masters 2015		2015.01.27		swiss	62	1-0	7.38	Caleta ENG		Grandelius,N	2602		twic1057.pgn	A07
Mikhalevski,V	2571	2015.02.02	D85	Gibraltar Masters 2015		2015.01.27		swiss	151	0-1	7.39	Caleta ENG		Bartel,Marta	2347		twic1057.pgn	D85
Bellon Lopez,JuM	2370	2015.02.02	B30	Gibraltar Masters 2015		2015.01.27		swiss	60	1-0	7.40	Caleta ENG		Sengupta,D	2569		twic1057.pgn	B30
Holm,Kristian Stuvik	2330	2015.02.02	A45	Gibraltar Masters 2015		2015.01.27		swiss	54	1/2-1/2	7.41	Caleta ENG		Boruchovsky,A	2517		twic1057.pgn	A45
Guerrero,An	2320	2015.02.02	A07	Gibraltar Masters 2015		2015.01.27		swiss	58	1-0	7.42	Caleta ENG		Stefanova,A	2515		twic1057.pgn	A07
Plotkin,V	2306	2015.02.02	A34	Gibraltar Masters 2015		2015.01.27		swiss	122	1-0	7.43	Caleta ENG		Harika,D	2496		twic1057.pgn	A34
Georgiadis,N	2490	2015.02.02	B27	Gibraltar Masters 2015		2015.01.27		swiss	64	1-0	7.44	Caleta ENG		Bellin,R	2338		twic1057.pgn	B27
Tari,A	2487	2015.02.02	A45	Gibraltar Masters 2015		2015.01.27		swiss	69	0-1	7.45	Caleta ENG		Povah,N	2324		twic1057.pgn	A45
Smith,Ax	2483	2015.02.02	C02	Gibraltar Masters 2015		2015.01.27		swiss	83	1/2-1/2	7.46	Caleta ENG		Sorm,D	2319		twic1057.pgn	C02
Zhukova,N	2482	2015.02.02	D31	Gibraltar Masters 2015		2015.01.27		swiss	80	1/2-1/2	7.47	Caleta ENG		Walton,A	2129		twic1057.pgn	D31
Rydstrom,Tom	2292	2015.02.02	C86	Gibraltar Masters 2015		2015.01.27		swiss	78	1-0	7.48	Caleta ENG		Pichot,A	2480		twic1057.pgn	C86
Lombaers,P	2291	2015.02.02	A36	Gibraltar Masters 2015		2015.01.27		swiss	46	1-0	7.49	Caleta ENG		Adla,D	2469		twic1057.pgn	A36
Almagro Llamas,P	2469	2015.02.02	B12	Gibraltar Masters 2015		2015.01.27		swiss	56	1-0	7.50	Caleta ENG		Tate,A	2297		twic1057.pgn	B12
Janev,P	2196	2015.02.02	A56	Gibraltar Masters 2015		2015.01.27		swiss	85	1/2-1/2	7.51	Caleta ENG		Kjartansson,G	2468		twic1057.pgn	A56
