Anand,V	2781	1999.03.09	B85	XVI Ciudad de Linares 99					42	1/2-1/2	13	Linares ESP		Svidler,P	2713		twic227.pgn	B84
Ivanchuk,V	2714	1999.03.09	A30	XVI Ciudad de Linares 99					49	0-1	13	Linares ESP		Topalov,V	2700		twic227.pgn	A30
Kasparov,G	2812	1999.03.09	B90	XVI Ciudad de Linares 99					55	1/2-1/2	13	Linares ESP		Leko,P	2694		twic227.pgn	B90
Kramnik,V	2751	1999.03.09	C48	XVI Ciudad de Linares 99					121	1/2-1/2	13	Linares ESP		Adams,Mi	2716		twic227.pgn	C48
Adams,Mi	2716	1999.03.10	A17	XVI Ciudad de Linares 99					88	1-0	14	Linares ESP		Anand,V	2781		twic227.pgn	A17
Leko,P	2694	1999.03.10	A30	XVI Ciudad de Linares 99					83	1/2-1/2	14	Linares ESP		Kramnik,V	2751		twic227.pgn	A30
Topalov,V	2700	1999.03.10	E68	XVI Ciudad de Linares 99					135	1/2-1/2	14	Linares ESP		Kasparov,G	2812		twic227.pgn	E67
Svidler,P	2713	1999.03.10	C48	XVI Ciudad de Linares 99					136	1/2-1/2	14	Linares ESP		Ivanchuk,V	2714		twic227.pgn	C48
Lautier,J	2596	1999.03.09	E12	III Chess Masters					174	1/2-1/2	6	Enghien-les-Bains FRA		Tkachiev,V	2634		twic227.pgn	E12
Salov,V	2670	1999.03.09	B48	III Chess Masters					108	1/2-1/2	6	Enghien-les-Bains FRA		Ponomariov,R	2609		twic227.pgn	B48
Bacrot,E	2561	1999.03.09	A26	III Chess Masters					68	1/2-1/2	6	Enghien-les-Bains FRA		Sadler,M	2667		twic227.pgn	A28
Bauer,Ch	2528	1999.03.09	D20	III Chess Masters					74	1/2-1/2	6	Enghien-les-Bains FRA		Beliavsky,A	2650		twic227.pgn	D20
Bologan,V	2608	1999.03.09	E63	III Chess Masters					167	0-1	6	Enghien-les-Bains FRA		Rausis,I	2508		twic227.pgn	E63
Tkachiev,V	2634	1999.03.10	C78	III Chess Masters					77	1-0	7	Enghien-les-Bains FRA		Bologan,V	2608		twic227.pgn	C78
