Dubov,Daniil	2654	2015.08.09	A59	68th ch-RUS 2015		2015.08.09			118	1/2-1/2	1.1	Chita RUS		Khairullin,I	2662		twic1083.pgn	A59
Vitiugov,N	2719	2015.08.09	E10	68th ch-RUS 2015		2015.08.09			50	1/2-1/2	1.2	Chita RUS		Artemiev,V	2671		twic1083.pgn	E10
Jakovenko,D	2759	2015.08.09	E06	68th ch-RUS 2015		2015.08.09			81	1/2-1/2	1.3	Chita RUS		Tomashevsky,E	2747		twic1083.pgn	E06
Svidler,P	2739	2015.08.09	C92	68th ch-RUS 2015		2015.08.09			63	1/2-1/2	1.4	Chita RUS		Motylev,A	2658		twic1083.pgn	C92
Khismatullin,D	2642	2015.08.09	A13	68th ch-RUS 2015		2015.08.09			152	1-0	1.5	Chita RUS		Karjakin,Sergey	2753		twic1083.pgn	A13
Lysyj,I	2673	2015.08.09	E53	68th ch-RUS 2015		2015.08.09			66	1/2-1/2	1.6	Chita RUS		Bukavshin,I	2655		twic1083.pgn	E53
Artemiev,V	2671	2015.08.10	D11	68th ch-RUS 2015		2015.08.09			79	1/2-1/2	2.1	Chita RUS		Dubov,Daniil	2654		twic1083.pgn	D11
Bukavshin,I	2655	2015.08.10	D31	68th ch-RUS 2015		2015.08.09			54	1-0	2.2	Chita RUS		Vitiugov,N	2719		twic1083.pgn	D31
Karjakin,Sergey	2753	2015.08.10	E34	68th ch-RUS 2015		2015.08.09			45	1/2-1/2	2.3	Chita RUS		Lysyj,I	2673		twic1083.pgn	E34
Jakovenko,D	2759	2015.08.10	A07	68th ch-RUS 2015		2015.08.09			120	1/2-1/2	2.4	Chita RUS		Svidler,P	2739		twic1083.pgn	A07
Tomashevsky,E	2747	2015.08.10	A29	68th ch-RUS 2015		2015.08.09			79	0-1	2.5	Chita RUS		Khismatullin,D	2642		twic1083.pgn	A29
Khairullin,I	2662	2015.08.10	C80	68th ch-RUS 2015		2015.08.09			71	0-1	2.6	Chita RUS		Motylev,A	2658		twic1083.pgn	C80
Pogonina,N	2460	2015.08.09	D35	65th ch-RUS w 2015		2015.08.09			113	0-1	1.1	Chita RUS		Kashlinskaya,A	2441		twic1083.pgn	D35
Bodnaruk,A	2431	2015.08.09	A45	65th ch-RUS w 2015		2015.08.09			138	1/2-1/2	1.2	Chita RUS		Kosteniuk,A	2526		twic1083.pgn	D01
Goryachkina,A	2474	2015.08.09	A15	65th ch-RUS w 2015		2015.08.09			76	0-1	1.3	Chita RUS		Gunina,V	2531		twic1083.pgn	A15
Kovalevskaya,E	2453	2015.08.09	B32	65th ch-RUS w 2015		2015.08.09			42	1/2-1/2	1.4	Chita RUS		Lagno,Kateryna	2530		twic1083.pgn	B32
Guseva,Marina	2431	2015.08.09	A09	65th ch-RUS w 2015		2015.08.09			101	1/2-1/2	1.5	Chita RUS		Savina,A	2429		twic1083.pgn	A09
Ovod,E	2327	2015.08.09	D41	65th ch-RUS w 2015		2015.08.09			112	1-0	1.6	Chita RUS		Girya,O	2487		twic1083.pgn	D41
Lagno,Kateryna	2530	2015.08.10	C92	65th ch-RUS w 2015		2015.08.09			106	1/2-1/2	2.1	Chita RUS		Bodnaruk,A	2431		twic1083.pgn	C92
Kosteniuk,A	2526	2015.08.10	D05	65th ch-RUS w 2015		2015.08.09			51	1/2-1/2	2.2	Chita RUS		Ovod,E	2327		twic1083.pgn	D05
Kovalevskaya,E	2453	2015.08.10	B30	65th ch-RUS w 2015		2015.08.09			68	1-0	2.3	Chita RUS		Goryachkina,A	2474		twic1083.pgn	B30
Savina,A	2429	2015.08.10	E71	65th ch-RUS w 2015		2015.08.09			97	0-1	2.4	Chita RUS		Pogonina,N	2460		twic1083.pgn	E71
Girya,O	2487	2015.08.10	E32	65th ch-RUS w 2015		2015.08.09			101	0-1	2.5	Chita RUS		Guseva,Marina	2431		twic1083.pgn	E32
Kashlinskaya,A	2441	2015.08.10	A29	65th ch-RUS w 2015		2015.08.09			64	1-0	2.6	Chita RUS		Gunina,V	2531		twic1083.pgn	A29
Lagarde,Max	2540	2015.08.09	C03	90th ch-FRA 2015		2015.08.09			116	1-0	1.1	Saint-Quentin FRA		Degraeve,JM	2551		twic1083.pgn	C03
Gozzoli,Y	2561	2015.08.09	A35	90th ch-FRA 2015		2015.08.09			59	1/2-1/2	1.2	Saint-Quentin FRA		Edouard,R	2634		twic1083.pgn	A35
Cornette,M	2586	2015.08.09	B32	90th ch-FRA 2015		2015.08.09			80	1/2-1/2	1.3	Saint-Quentin FRA		Gharamian,T	2644		twic1083.pgn	B32
