A00.0 Amar Gambit 1. Nh3 d5 2. g3 e5 3. f4 Bxh3 4. Bxh3 exf4
A00.1 Amar Opening 1. Nh3
A00.2 Amar Opening: Gent Gambit 1. Nh3 d5 2. g3 e5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O fxg3 6. hxg3
A00.3 Amar Opening: Paris Gambit 1. Nh3 d5 2. g3 e5 3. f4
A00.4 Amsterdam Attack 1. e3 e5 2. c4 d6 3. Nc3 Nc6 4. b3 Nf6
A00.5 Anderssen's Opening 1. a3
A00.6 Anderssen's Opening: Polish Gambit 1. a3 a5 2. b4
A00.7 Barnes Opening: Fool's Mate 1. f3 e5 2. g4 Qh4#
A00.8 Barnes Opening: Gedult Gambit 1. f3 d5 2. e4 g6 3. d4 dxe4 4. c3
A00.9 Barnes Opening: Gedult Gambit 1. f3 f5 2. e4 fxe4 3. Nc3
A00.10 Barnes Opening: Hammerschlag 1. f3 e5 2. Kf2
A00.11 Clemenz Opening 1. h3
A00.12 Clemenz Opening: Spike Lee Gambit 1. h3 h5 2. g4
A00.13 Crab Opening 1. a4 e5 2. h4
A00.14 Creepy Crawly Formation: Classical Defense 1. h3 d5 2. a3 e5
A00.15 Formation: Cabbage Attack 1. c3 e5 2. a3 d5 3. b3 Nf6 4. Bb2 Nc6 5. a4 Bd6 6. g3 O-O 7. e3
A00.16 Formation: Hippopotamus Attack 1. a3 e5 2. b3 d5 3. c3 Nf6 4. d3 Nc6 5. e3 Bd6 6. f3 O-O 7. g3
A00.17 Formation: Shy Attack 1. a3 e5 2. g3 d5 3. Bg2 Nf6 4. d3 Nc6 5. Nd2 Bd6 6. e3 O-O 7. h3
A00.18 Gedult's Opening 1. f3
A00.19 Global Opening 1. h3 e5 2. a3
A00.20 Grob Opening 1. g4
A00.21 Grob Opening: Alessi Gambit 1. g4 f5
A00.22 Grob Opening: Double Grob 1. g4 g5
A00.23 Grob Opening: Double Grob, Coca-Cola Gambit 1. g4 g5 2. f4
A00.24 Grob Opening: Grob Gambit 1. g4 d5 2. Bg2
A00.25 Grob Opening: Grob Gambit Declined 1. g4 d5 2. Bg2 c6
A00.26 Grob Opening: Grob Gambit, Basman Gambit 1. g4 d5 2. Bg2 h5 3. gxh5
A00.27 Grob Opening: Grob Gambit, Fritz Gambit 1. g4 d5 2. Bg2 Bxg4 3. c4
A00.28 Grob Opening: Grob Gambit, Fritz Gambit, Romford Countergambit 1. g4 d5 2. Bg2 Bxg4 3. c4 d4 4. Bxb7 Nd7 5. Bxa8 Qxa8
A00.29 Grob Opening: Grob Gambit, Keres Gambit 1. g4 d5 2. Bg2 e5 3. d4 exd4 4. c3
A00.30 Grob Opening: Grob Gambit, Richter-Grob Gambit 1. g4 d5 2. Bg2 c6 3. c4 dxc4 4. b3
A00.31 Grob Opening: Keene Defense 1. g4 d5 2. h3 e5 3. Bg2 c6
A00.32 Grob Opening: Keene Defense, Main Line 1. g4 d5 2. h3 e5 3. Bg2 c6 4. d4 e4 5. c4 Bd6 6. Nc3 Ne7
A00.33 Grob Opening: London Defense 1. g4 e5 2. h3 Nc6
A00.34 Grob Opening: Romford Countergambit 1. g4 d5 2. Bg2 Bxg4 3. c4 d4
A00.35 Grob Opening: Spike Attack 1. g4 d5 2. Bg2 c6 3. g5
A00.36 Grob Opening: Spike, Hurst Attack 1. g4 e5 2. Bg2 d5 3. c4
A00.37 Grob Opening: Zilbermints Gambit 1. g4 d5 2. e4 dxe4 3. Nc3
A00.38 Grob Opening: Zilbermints Gambit, Schiller Defense 1. g4 d5 2. e4 dxe4 3. Nc3 h5
A00.39 Grob Opening: Zilbermints Gambit, Zilbermints-Hartlaub Gambit 1. g4 d5 2. e4 dxe4 3. Nc3 e5 4. d3
A00.40 Hungarian Opening 1. g3
A00.41 Hungarian Opening: Asten Gambit 1. g3 Nc6 2. Nc3 d5 3. d4 e5 4. dxe5 d4 5. Ne4 f5
A00.42 Hungarian Opening: Burk Gambit 1. g3 e5 2. a3 d5 3. Nf3 e4 4. Nh4 Be7 5. d3
A00.43 Hungarian Opening: Bücker Gambit 1. g3 d5 2. Bg2 e5 3. b4
A00.44 Hungarian Opening: Catalan Formation 1. g3 d5 2. Bg2 e6
A00.45 Hungarian Opening: Dutch Defense 1. g3 f5
A00.46 Hungarian Opening: Indian Defense 1. g3 Nf6
A00.47 Hungarian Opening: Myers Defense 1. g3 g5
A00.48 Hungarian Opening: Pachman Gambit 1. g3 f5 2. e4 fxe4 3. Qh5+ g6
A00.49 Hungarian Opening: Paris Gambit 1. g3 e5 2. Nh3 d5 3. f4 Bxh3 4. Bxh3 exf4 5. O-O
A00.50 Hungarian Opening: Reversed Alekhine 1. g3 e5 2. Nf3
A00.51 Hungarian Opening: Reversed Brooklyn Defense, Brooklyn Benko Gambit 1. g3 e5 2. Nf3 e4 3. Ng1 Nf6 4. b4
A00.52 Hungarian Opening: Reversed Modern Defense 1. g3 d5 2. Bg2 c5
A00.53 Hungarian Opening: Reversed Norwegian Defense 1. g3 e5 2. Nf3 e4 3. Nh4
A00.54 Hungarian Opening: Sicilian Invitation 1. g3 c5
A00.55 Hungarian Opening: Slav Formation 1. g3 d5 2. Bg2 c6
A00.56 Hungarian Opening: Symmetrical Variation 1. g3 g6
A00.57 Hungarian Opening: Van Kuijk Gambit 1. g3 h5 2. Nf3 h4
A00.58 Hungarian Opening: Winterberg Gambit 1. g3 d5 2. Bg2 e5 3. c4 dxc4 4. b3
A00.59 Kádas Opening 1. h4
A00.60 Kádas Opening: Beginner's Trap 1. h4 d5 2. Rh3
A00.61 Kádas Opening: Kádas Gambit 1. h4 c5 2. b4
A00.62 Kádas Opening: Kádas Gambit 1. h4 d5 2. d4 c5 3. Nf3 cxd4 4. c3
A00.63 Kádas Opening: Kádas Gambit 1. h4 e5 2. d4 exd4 3. c3
A00.64 Kádas Opening: Myers Variation 1. h4 d5 2. d4 c5 3. e4
A00.65 Kádas Opening: Schneider Gambit 1. h4 g5
A00.66 Kádas Opening: Steinbok Gambit 1. h4 f5 2. e4 fxe4 3. d3
A00.67 Lasker Simul Special 1. g3 h5
A00.68 Mieses Opening 1. d3
A00.69 Mieses Opening: Myers Spike Attack 1. d3 g6 2. g4
A00.70 Mieses Opening: Reversed Rat 1. d3 e5
A00.71 Polish Opening 1. b4
